Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Lingard,Corinthians,Seoul,"CF, AMF",33,5000000,2026-12-31,34,2792,10,8.12,3,7.84,13.25,42.58,England,England,right,175,62,no,4.09,4.32,56.72,0.97,10.0,0.35,0.49,0.13,1.29,1.78,1.1,9,0.29,0,0.0,3.19,0.32,7,0.23,0.26,1,0.03,95,3.06,36.84,10.526,0.1,2.1,41.54,1.06,42.42,0.93,41.38,0.45,2.0,54.84,5.61,39.08,2.32,1.39,0.26,30.66,1.39,1.06,37.84,81.94,9.38,68.38,8.9,92.39,11.86,84.78,32.94,86.69,2.84,55.68,16.07,27.92,0.25,2.29,0.03,0.06,0.39,25.0,0.68,4.84,71.33,4.13,52.34,0.81,20.0,1.42,0.9,5.35,82.53,0,,0,,0,0.0,0.0,0.0,,,0.06,,,1.77,0.23,0.0,3.74,4,75.0
Jung Seung-Hyun,Ulsan Hyundai,Ulsan Hyundai,RCB,32,1800000,,13,1224,0,0.41,0,0.07,14.19,53.89,Korea Republic,Korea Republic,right,188,74,no,6.47,4.63,61.9,4.93,50.75,0.15,0.19,0.51,3.46,4.45,1.32,4,0.29,0,0.0,0.29,0.0,0,0.0,0.03,0,0.0,7,0.51,14.29,0.0,0.0,0.29,50.0,0.07,100.0,0.22,33.33,0.07,0.15,50.0,1.69,34.78,0.29,1.4,0.0,29.85,0.22,0.66,43.38,84.92,20.66,74.73,2.35,93.75,16.4,94.17,36.18,93.29,6.99,42.11,22.02,42.46,0.01,0.07,0.0,0.0,0.0,0.0,0.07,6.91,58.51,1.18,25.0,0.66,22.22,0.22,0.15,7.65,70.19,0,,0,,0,0.0,0.0,0.0,,,1.1,,,0.07,0.0,0.0,0.0,0,0.0
N. Boateng,,Jeonbuk Motors,"DMF, LDMF",32,1700000,,5,283,0,0.0,0,0.1,14.63,56.52,Ghana,Ghana,right,180,72,no,11.77,5.72,66.67,2.86,88.89,0.0,0.0,0.64,7.95,9.26,1.27,1,0.32,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,3.82,16.67,0.0,0.0,0.0,32.12,0.32,0.32,47.39,87.25,13.04,73.17,10.49,93.94,16.54,96.15,45.16,90.14,2.23,28.57,16.87,27.67,0.03,0.32,0.0,0.0,0.0,0.0,0.32,7.31,82.61,1.27,50.0,0.32,0.0,0.64,0.0,7.0,72.73,0,,0,,0,0.0,0.0,0.0,,,0.64,,,0.0,0.0,0.0,0.0,0,0.0
M. Dugandžić,,Seoul,CF,32,1600000,,32,1524,4,5.29,0,0.57,20.49,35.16,Croatia,Croatia,left,190,84,no,3.78,3.84,53.85,6.2,31.43,0.18,0.26,0.18,1.54,2.25,2.36,5,0.3,0,0.0,1.89,0.24,3,0.18,0.31,0,0.0,39,2.3,41.03,7.692,0.0,0.89,40.0,0.3,20.0,0.59,50.0,0.06,1.06,55.56,6.26,30.19,3.19,0.89,0.0,17.07,2.07,0.77,22.32,73.81,5.2,54.55,5.96,91.09,6.14,72.12,20.85,75.07,0.65,81.82,13.92,7.6,0.03,0.59,0.06,0.0,0.0,0.0,0.18,2.01,52.94,1.36,52.17,0.0,0.0,1.0,0.3,2.24,52.63,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
D. Bojanić,Ulsan Hyundai,Ulsan Hyundai,"LCMF, LDMF, RCMF",31,1400000,2027-12-31,26,1828,2,1.42,3,4.3,13.29,49.26,Sweden,"Sweden, Bosnia and Herzegovina",right,186,74,no,6.06,4.78,68.04,1.72,28.57,0.25,0.36,0.2,2.56,3.7,0.69,0,0.0,0,0.0,1.23,0.1,2,0.1,0.07,0,0.0,14,0.69,21.43,14.286,0.15,1.03,14.29,0.44,22.22,0.54,9.09,0.34,1.58,46.88,5.17,40.95,1.13,2.51,0.1,39.24,0.64,0.59,55.93,85.39,18.36,74.8,10.34,96.67,18.22,90.54,52.09,88.0,2.81,63.16,16.71,30.81,0.21,1.72,0.1,0.0,0.44,44.44,0.64,7.78,77.85,4.04,65.85,0.79,37.5,3.0,0.34,9.45,78.13,0,,0,,0,0.0,0.0,0.0,,,0.89,,,1.13,0.1,50.0,2.46,0,0.0
G. Ludwigson,Daejeon Citizen,Ulsan Hyundai,"LW, LB, LWB",32,1300000,2026-12-31,36,2741,5,3.75,2,1.8,16.45,45.31,Sweden,Sweden,right,182,75,no,6.47,5.25,63.75,2.69,39.02,0.03,0.05,0.26,3.09,4.56,0.69,2,0.07,0,0.0,2.56,0.16,5,0.16,0.12,0,0.0,40,1.31,30.0,12.5,0.07,3.12,24.21,2.46,22.67,0.66,30.0,0.33,2.86,48.28,6.17,32.98,3.48,1.77,0.16,24.1,1.61,0.43,31.88,73.53,9.03,66.18,7.55,92.17,8.8,72.01,27.06,81.31,1.84,42.86,18.86,23.95,0.06,0.69,0.0,0.0,0.16,20.0,0.49,2.4,69.86,3.05,44.09,0.13,25.0,1.05,0.76,5.55,71.01,0,,0,,0,0.0,0.0,0.0,,,0.46,,,0.0,0.0,0.0,0.0,0,0.0
Erick Farias,Ulsan Hyundai,Ulsan Hyundai,"CF, RW",29,1300000,2027-12-31,28,2215,10,10.0,0,1.49,16.17,38.69,Brazil,Brazil,right,174,79,no,2.72,2.52,58.06,3.01,28.38,0.12,0.19,0.04,1.14,1.8,0.73,3,0.12,0,0.0,2.8,0.41,7,0.28,0.41,1,0.04,65,2.64,40.0,15.385,0.0,1.34,39.39,0.12,33.33,1.18,41.38,0.24,1.63,70.0,8.13,38.5,3.98,1.67,0.24,15.28,0.93,1.02,20.4,77.89,4.14,71.57,5.65,89.93,5.49,75.56,18.45,81.06,0.69,64.71,15.09,16.33,0.06,0.89,0.04,0.0,0.2,40.0,0.2,1.54,73.68,1.71,57.14,0.2,40.0,0.77,0.49,2.15,77.36,0,,0,,0,0.0,0.0,0.0,,,0.2,,,0.0,0.0,0.0,0.12,3,100.0
Song Min-Kyu,Seoul,Jeonbuk Motors,"LWF, LW",26,1200000,,35,2476,5,5.32,2,3.48,18.28,43.74,Korea Republic,Korea Republic,right,179,72,no,4.33,4.22,57.76,1.67,41.3,0.15,0.19,0.15,1.74,2.32,0.65,3,0.11,0,0.0,3.02,0.18,5,0.18,0.19,3,0.11,36,1.31,41.67,13.889,0.07,2.33,28.13,2.11,27.59,0.15,50.0,0.36,3.56,51.02,10.0,39.64,3.16,1.71,0.11,18.9,0.95,1.34,26.61,78.28,5.6,73.38,7.82,92.56,7.34,72.77,22.75,83.55,1.53,76.19,17.14,29.64,0.13,0.98,0.07,0.04,0.18,0.0,0.62,1.89,73.08,2.73,62.67,0.29,12.5,1.67,0.69,3.74,77.67,0,,0,,0,0.0,0.0,0.0,,,0.15,,,0.0,0.0,0.0,0.07,0,0.0
Um Won-Sang,Daejeon Citizen,Ulsan Hyundai,"RW, RAMF, RWF",27,1200000,,30,1885,1,3.09,4,3.42,14.42,53.31,Korea Republic,Korea Republic,right,173,63,no,4.11,3.39,67.61,1.81,31.58,0.05,0.07,0.05,1.77,2.67,0.33,0,0.0,0,0.0,4.3,0.05,1,0.05,0.15,0,0.0,32,1.53,34.38,3.125,0.19,4.01,28.57,0.1,50.0,3.77,27.85,0.86,4.25,59.55,7.54,55.06,5.06,2.86,0.62,21.96,2.05,1.29,28.98,73.15,6.78,69.01,6.78,90.85,7.69,65.22,24.35,80.78,0.86,61.11,16.87,15.67,0.16,1.1,0.05,0.05,0.14,66.67,0.48,1.43,60.0,4.01,60.71,0.14,66.67,2.48,1.05,4.87,71.57,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.0,0.0,0.0,0.0,0,0.0
Marcão,Ulsan Hyundai,Ulsan Hyundai,CF,32,1200000,,9,498,3,3.16,0,0.01,23.31,36.43,Brazil,Brazil,right,196,86,no,2.17,1.08,33.33,6.33,42.86,0.18,0.25,0.18,1.63,2.25,1.08,0,0.0,0,0.0,3.61,0.54,3,0.54,0.57,0,0.0,20,3.61,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,63.16,10.66,32.2,4.52,1.08,0.0,6.14,0.9,1.63,7.59,57.14,2.89,43.75,1.45,87.5,1.63,55.56,7.41,58.54,0.18,0.0,14.85,5.96,0.0,0.36,0.0,0.0,0.0,0.0,0.0,1.27,42.86,0.9,20.0,0.18,0.0,0.72,0.0,0.54,66.67,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
