Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Mudryk,Chelsea,Shakhtar Donetsk,LW,25,35000000,2031-06-30,12,960,7,5.33,6,6.19,22.22,51.9,Ukraine,Ukraine,right,175,61,no,4.22,4.78,62.75,0.75,62.5,0.19,0.29,0.0,1.03,1.58,1.31,3,0.28,1,0.09,9.09,0.66,5,0.47,0.5,0,0.0,36,3.38,63.89,19.444,0.56,2.91,35.48,2.72,34.48,0.19,50.0,0.56,8.63,66.3,13.97,49.66,4.59,4.13,2.91,23.44,2.72,1.41,29.16,74.28,7.13,56.58,6.0,90.63,9.0,73.96,25.13,80.6,1.31,28.57,17.52,24.23,0.58,3.19,0.09,0.19,0.66,28.57,1.31,2.16,60.87,3.28,45.71,0.84,22.22,1.69,1.03,4.13,77.27,0,,0,,0,0.0,0.0,0.0,,,0.19,,,2.25,0.47,20.0,4.31,3,66.667
V. Tsygankov,Girona,Dynamo Kyiv,"RAMF, RW",28,30000000,2027-06-30,13,1208,6,6.12,5,3.34,15.57,44.98,Israel,"Israel, Ukraine",left,178,72,no,4.69,2.91,58.97,0.75,40.0,0.15,0.22,0.15,2.83,4.18,0.52,1,0.07,0,0.0,5.81,0.45,4,0.3,0.46,1,0.07,37,2.76,59.46,16.216,0.37,2.91,46.15,0.97,38.46,1.94,50.0,0.6,5.07,50.0,9.98,42.54,3.87,2.31,1.56,37.1,1.56,1.86,46.49,82.37,9.09,68.03,11.92,93.75,15.05,83.66,41.8,86.99,1.86,32.0,16.0,34.29,0.25,2.31,0.07,0.0,0.89,33.33,0.52,3.28,70.45,5.29,52.11,1.34,27.78,2.53,1.27,5.36,80.56,0,,0,,0,0.0,0.0,0.0,,,0.07,,,1.64,0.67,55.56,4.99,4,50.0
O. Zubkov,AEK Athens,Shakhtar Donetsk,"RW, RAMF",29,7000000,2030-06-30,17,1139,5,3.97,1,0.87,17.7,53.13,Ukraine,Ukraine,left,182,71,no,5.29,5.06,64.06,0.95,58.33,0.16,0.26,0.08,1.9,3.12,1.11,0,0.0,0,0.0,5.85,0.4,5,0.4,0.31,0,0.0,43,3.4,37.21,11.628,0.08,1.9,29.17,0.24,0.0,1.66,33.33,0.32,5.06,60.94,9.56,47.11,4.27,2.61,1.19,33.58,1.9,0.87,40.93,81.47,9.4,60.5,10.11,96.09,14.54,87.5,35.56,85.33,3.71,72.34,18.78,31.23,0.07,1.11,0.16,0.16,2.21,42.86,0.63,4.19,71.7,3.95,42.0,1.98,36.0,2.53,0.24,5.93,85.33,0,,0,,0,0.0,0.0,0.0,,,0.32,,,0.24,0.24,0.0,0.4,0,0.0
D. Sikan,Anderlecht,Shakhtar Donetsk,CF,25,7000000,2030-06-30,26,1247,9,9.32,1,0.33,20.86,42.56,Ukraine,Ukraine,right,187,74,no,3.18,2.89,50.0,4.76,53.03,0.36,0.63,0.07,1.37,2.39,1.59,2,0.14,0,0.0,3.18,0.65,8,0.58,0.67,2,0.14,39,2.81,53.85,23.077,0.07,0.36,40.0,0.0,0.0,0.29,25.0,0.0,2.17,66.67,8.66,35.0,4.84,0.79,0.51,11.98,1.59,1.8,17.03,84.75,1.8,64.0,6.78,94.68,4.11,80.7,16.38,85.9,0.43,83.33,13.63,8.91,0.02,0.43,0.07,0.0,0.22,33.33,0.07,0.87,83.33,0.51,42.86,0.14,50.0,0.43,0.0,0.43,66.67,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2,50.0
D. Riznyk,Shakhtar Donetsk,Vorskla,GK,27,7000000,2031-07-31,15,1448,0,0.0,0,0.0,1.24,60.0,Ukraine,Ukraine,right,191,85,no,2.05,0.25,0.0,0.5,100.0,0.0,0.0,0.0,2.05,2.8,0.12,3,0.19,0,0.0,0.25,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,80.0,0.37,66.67,0.0,0.0,0.0,14.42,0.31,0.19,21.75,81.43,13.18,71.23,0.0,0.0,7.96,96.88,12.62,99.01,9.14,57.14,35.67,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,55.17,0.44,14.29,0.25,25.0,0.12,0.0,6.59,75.47,20,1.24,81,5.03,4,75.31,27.38,1.7,7.38,0.459,0.0,1.8,0.5,,,,0.0,0,0.0
V. Brazhko,Dynamo Kyiv,Zorya,"RDMF, DMF, RCMF",24,5000000,2029-06-30,29,2216,7,5.27,1,0.72,20.23,47.79,Ukraine,Ukraine,right,184,77,no,13.52,8.85,52.29,2.36,53.45,1.38,1.85,0.16,7.51,10.09,1.75,7,0.28,0,0.0,2.03,0.28,4,0.16,0.21,0,0.0,63,2.56,26.98,11.111,0.04,0.41,10.0,0.0,0.0,0.41,10.0,0.04,1.5,56.76,5.0,38.21,0.53,1.5,0.37,30.54,0.12,0.37,46.71,80.09,14.7,60.77,8.0,92.89,19.66,89.88,39.48,84.36,6.9,58.82,20.77,36.56,0.03,0.45,0.12,0.0,1.18,37.93,0.16,9.91,67.62,1.91,46.81,1.62,30.0,0.93,0.04,8.45,72.12,0,,0,,0,0.0,0.0,0.0,,,0.57,,,0.32,0.32,12.5,0.0,3,100.0
O. Pikhalyonok,Dynamo Kyiv,Dnipro-1,"RCMF, AMF",29,5000000,2029-06-30,30,2618,6,4.87,9,9.73,13.54,44.16,Ukraine,Ukraine,left,179,72,no,3.03,2.27,56.06,0.55,25.0,0.1,0.16,0.1,1.65,2.57,0.31,2,0.07,0,0.0,3.95,0.21,6,0.21,0.17,0,0.0,68,2.34,25.0,8.824,0.31,2.34,45.59,1.03,36.67,1.31,52.63,0.41,3.64,53.77,8.53,43.95,2.72,2.06,0.52,46.07,0.65,0.96,57.55,87.69,17.26,76.29,8.94,97.31,23.89,92.09,49.68,92.11,5.67,64.24,19.55,39.64,0.33,3.03,0.21,0.03,0.89,38.46,0.86,9.56,75.18,4.71,63.5,2.44,43.66,2.61,1.1,9.42,91.97,0,,0,,0,0.0,0.0,0.0,,,0.69,,,1.55,0.07,0.0,4.57,0,0.0
O. Tymchyk,Dynamo Kyiv,Dynamo Kyiv,RB,29,4000000,2028-06-30,19,1467,1,0.38,0,1.05,16.32,56.77,Ukraine,Ukraine,right,180,67,no,11.47,8.59,61.43,1.72,42.86,0.37,0.52,0.25,5.83,8.24,1.17,4,0.25,0,0.0,2.58,0.06,0,0.0,0.02,0,0.0,4,0.25,25.0,0.0,0.0,3.25,35.85,0.0,0.0,3.19,36.54,0.43,1.53,76.0,3.74,55.74,1.47,2.02,1.35,31.35,1.96,1.72,43.13,82.79,11.6,73.02,8.47,94.93,15.58,86.61,37.79,89.45,2.15,37.14,18.06,25.49,0.06,0.8,0.06,0.06,0.43,42.86,0.49,3.56,72.41,2.88,40.43,0.49,50.0,0.8,1.1,6.5,78.3,0,,0,,0,0.0,0.0,0.0,,,0.74,,,0.0,0.0,0.0,0.0,0,0.0
V. Dubinchak,Dynamo Kyiv,Dynamo Kyiv,LB,28,2500000,2028-06-30,18,1246,0,0.68,2,2.04,14.95,49.76,Ukraine,Ukraine,left,173,62,no,7.44,6.0,49.4,1.59,59.09,0.29,0.44,0.14,4.19,6.4,1.66,4,0.29,0,0.0,3.97,0.0,0,0.0,0.05,0,0.0,9,0.65,22.22,0.0,0.14,6.36,32.95,6.36,32.95,0.0,0.0,0.65,2.53,62.86,4.98,53.62,1.44,2.82,1.23,47.67,1.59,1.01,61.83,82.01,17.48,72.31,12.86,98.88,20.59,81.4,51.57,90.9,4.19,43.1,19.14,36.12,0.15,1.01,0.14,0.0,0.51,28.57,0.58,7.58,70.48,5.2,43.06,0.22,33.33,0.79,1.95,11.41,81.01,0,,0,,0,0.0,0.0,0.0,,,0.72,,,0.14,0.0,0.0,0.07,0,0.0
T. Kędziora,Dynamo Kyiv,Dynamo Kyiv,RB,32,2500000,2028-06-30,9,500,0,0.11,1,0.37,12.78,54.93,Poland,Poland,right,184,76,no,7.38,5.58,58.06,3.96,63.64,0.18,0.25,0.72,3.96,5.59,1.44,0,0.0,0,0.0,1.44,0.0,0,0.0,0.02,0,0.0,2,0.36,50.0,0.0,0.18,2.52,35.71,0.0,0.0,2.52,35.71,0.36,0.18,100.0,1.8,30.0,1.62,0.9,0.18,42.3,0.72,0.36,55.44,86.36,16.02,76.4,11.34,98.41,17.46,87.63,47.88,90.23,5.04,75.0,20.39,31.36,0.07,0.54,0.0,0.0,0.36,50.0,0.18,6.3,85.71,3.96,59.09,0.36,100.0,1.62,0.72,10.98,88.52,0,,0,,0,0.0,0.0,0.0,,,1.44,,,0.0,0.0,0.0,0.0,0,0.0
