Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
Aisar Ahmed,Real Oviedo,"RW, RAMF",25,0,2028-06-30,22,994,0,1.41,Spain,Spain,right,0,0,no
Adrià Nicoli,Andratx,RAMF,25,0,2027-06-30,1,13,0,0.0,Spain,Spain,,0,0,no
Iván Breñé,Coruxo,CF,25,0,2027-06-30,8,282,0,0.04,Spain,Spain,left,178,73,no
J. Guerrero,Estepona,"AMF, RW, LW",22,0,2027-06-30,18,640,4,4.09,Spain,Spain,left,187,76,no
Ander Astralaga,Atlético Madrid,GK,22,0,2028-06-30,3,293,0,0.0,Spain,Spain,right,190,80,no
Julián Mahicas,Real Avilés,"CF, RW",25,0,2027-06-30,29,780,2,2.11,Spain,Spain,right,180,74,no
A. Sánchez,Bergantiños,LCB,23,0,2027-06-30,1,94,0,0.0,Spain,Spain,right,186,75,no
Erlantz Palacín,Arenas Club,RB,23,0,2028-05-31,3,208,1,0.01,Spain,Spain,right,183,75,no
Beñat de Jesús,Cádiz,"RB, LB",24,0,2029-06-30,12,433,0,0.04,Spain,Spain,right,178,68,no
Peru Rodríguez,Mirandés,"RCB, LCMF",24,0,2027-06-30,8,263,0,0.0,Spain,Spain,right,180,73,no
Víctor Revert,Ontinyent 1931,"LW, LAMF, LCMF",25,0,2027-06-30,6,150,0,0.0,Spain,Spain,,0,0,no
Adrián Trespalacios,Las Palmas Atlético,"RCB, LCB",24,0,2027-06-30,23,1729,0,1.21,Spain,Spain,right,185,77,no
Ekhiotz Orobio,Tudelano,RCMF,24,0,2027-06-30,1,12,0,0.0,Spain,Spain,right,182,74,no
Martín Diz,Arosa,"LW, RAMF, RWF",25,0,2027-06-30,23,749,2,1.23,Spain,Spain,right,178,69,no
David Conejero,Orihuela,"RAMF, AMF, CF",22,0,,7,161,1,0.24,Spain,Spain,left,0,0,no
Iker Varela,Ibiza,"RAMF, LWB",23,0,2028-06-30,3,47,0,0.0,Spain,Spain,left,186,78,no
A. Lebarbier,Real Sociedad B,"LCMF, AMF",21,0,2028-06-30,1,27,0,0.0,France,France,left,0,0,no
Yago Paredes,Guadalajara,"CF, LCMF",21,0,2027-06-30,3,41,0,0.0,Spain,Spain,both,187,77,no
Unai Gómez,Udinese,"LCMF, LB",23,0,2031-06-30,34,2576,2,1.49,Spain,Spain,left,183,76,no
Mikel Mendibe,La Nucía,"LCB, RB",24,0,2027-06-30,36,3235,1,1.72,Spain,Spain,right,184,77,no
Nil Ruiz,Europa,GK,23,0,2027-06-30,4,383,0,0.0,Spain,Spain,right,190,81,no
David Navarro,UD Logroñés,"LCB, RB, RCB",23,0,2027-06-30,20,1526,0,0.44,Spain,Spain,right,179,68,no
Víctor Barberá,Real Valladolid,CF,21,0,2029-06-30,23,1375,7,6.04,Spain,Spain,right,177,66,no
Juanda Fuentes,Penafiel,"LWF, LW",23,0,2028-06-30,26,1494,3,4.31,Colombia,"Colombia, Spain",left,171,63,no
Lamine Yamal,Barcelona,"LWF, RWF, RW",19,0,2031-06-30,3,69,0,0.0,Spain,"Spain, Equatorial Guinea",left,180,72,no
Álvaro Rodríguez,Bournemouth,CF,22,0,2029-06-30,28,2374,7,9.48,Spain,"Spain, Uruguay",left,193,86,no
Javi Villar,Albacete,"DMF, RCMF, CB",23,0,2027-06-30,17,840,0,0.97,Spain,Spain,right,187,79,no
Álex Jiménez,Fiorentina,"RWB, RB",21,0,2027-06-30,7,367,0,0.06,Spain,Spain,right,171,65,yes
Noel López,Tenerife,CF,23,0,,15,631,1,1.39,Spain,Spain,right,182,72,no
Álex Guti,Nea Salamis,"RW, LW",25,0,2027-05-31,26,1909,4,2.1,Spain,Spain,right,175,70,no
Javi Méndez,Europa Point,LW,21,0,,1,7,0,0.0,Spain,Spain,right,0,0,no
Vinícius Tobías,Shakhtar Donetsk,"RWB, RB",22,0,2029-06-30,36,2799,0,0.69,Brazil,"Brazil, Spain",right,177,67,no
Sergio Arribas,Almería,CF,24,0,2029-06-30,37,3466,21,15.41,Spain,Spain,left,174,71,no
