Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Fernández,Peñarol,Peñarol,"AMF, CF",27,7500000,2027-12-31,36,3444,11,9.67,11,8.26,17.9,41.17,Uruguay,Uruguay,left,166,62,no,3.42,2.77,64.15,0.47,16.67,0.37,0.6,0.03,1.28,2.12,0.68,12,0.31,0,0.0,4.13,0.29,7,0.18,0.25,0,0.0,131,3.42,31.3,8.397,0.29,2.43,36.56,0.99,28.95,1.41,40.74,0.44,4.16,49.06,12.54,39.17,1.54,2.22,0.42,40.71,1.75,2.27,51.22,76.84,21.61,69.89,5.96,90.35,17.25,80.45,39.36,82.54,9.54,63.29,20.39,37.45,0.22,2.14,0.1,0.03,0.34,38.46,0.57,14.43,71.92,4.91,50.0,1.23,48.94,1.93,0.91,13.01,88.76,0,,0,,0,0.0,0.0,0.0,,,0.18,,,3.19,1.36,28.85,4.55,5,80.0
Matías Arezo,Peñarol,Peñarol,CF,23,7000000,2029-12-31,18,1261,8,5.59,3,1.22,16.06,36.89,Uruguay,Uruguay,right,180,70,no,3.5,3.07,58.14,4.57,39.06,0.07,0.13,0.0,1.64,3.03,1.28,3,0.21,0,0.0,2.78,0.57,8,0.57,0.4,2,0.14,58,4.14,44.83,13.793,0.21,1.0,21.43,0.5,0.0,0.5,42.86,0.14,1.86,38.46,6.49,29.67,5.28,0.93,0.07,15.99,2.93,0.64,19.06,72.28,4.0,58.93,3.57,94.0,5.07,71.83,17.13,77.5,1.0,28.57,14.76,18.4,0.09,1.07,0.07,0.0,0.07,0.0,0.5,1.5,33.33,1.5,47.62,0.14,0.0,1.14,0.21,1.64,47.83,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.21,0.07,100.0,0.0,0,0.0
D. Terans,,Peñarol,"CF, LAMF, AMF",31,4000000,,22,1090,3,4.56,2,1.77,25.93,39.49,Uruguay,Uruguay,left,176,71,no,6.61,6.19,74.67,2.97,19.44,0.0,0.0,0.0,1.98,3.24,0.99,1,0.08,0,0.0,2.97,0.25,2,0.17,0.38,0,0.0,47,3.88,34.04,6.383,0.17,1.24,33.33,0.74,22.22,0.41,60.0,0.0,2.72,42.42,14.04,32.35,4.05,1.16,0.08,26.67,2.89,1.57,36.99,79.24,9.17,66.67,8.5,90.29,10.9,77.27,33.03,83.25,2.72,51.52,15.18,22.09,0.15,1.16,0.0,0.08,0.17,50.0,0.33,3.47,59.52,3.39,53.66,0.33,75.0,1.65,0.5,3.55,74.42,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.66,0.41,20.0,1.57,1,100.0
S. Coates,Nacional,Nacional,RCB,35,3500000,2026-12-31,36,3475,1,3.12,1,0.19,12.3,68.42,Uruguay,"Uruguay, Spain",right,196,94,no,9.14,4.71,74.73,4.79,70.27,0.85,1.38,0.7,4.77,7.69,0.57,10,0.26,0,0.0,0.36,0.03,1,0.03,0.08,1,0.03,20,0.52,30.0,5.0,0.03,0.08,66.67,0.0,0.0,0.08,66.67,0.0,0.23,55.56,1.29,54.0,0.88,0.98,0.03,24.32,0.41,0.44,38.8,83.64,18.98,72.99,0.83,93.75,16.03,94.99,31.03,90.4,7.69,56.57,23.92,38.08,0.0,0.16,0.03,0.03,0.03,100.0,0.05,6.81,65.02,0.67,38.46,0.49,36.84,0.28,0.05,9.58,75.68,0,,0,,0,0.0,0.0,0.0,,,0.44,,,0.0,0.0,0.0,0.0,0,0.0
E. Gularte,Sporting Gijón,Peñarol,"RCB, LCB, RB",28,3500000,2027-06-30,12,762,1,2.25,0,0.01,15.12,53.91,Uruguay,Uruguay,right,188,80,yes,7.8,4.96,69.05,4.61,53.85,0.0,0.0,0.24,4.37,8.47,1.3,5,0.59,0,0.0,0.47,0.12,1,0.12,0.27,1,0.12,8,0.94,37.5,12.5,0.0,0.24,50.0,0.0,0.0,0.24,50.0,0.0,0.12,0.0,1.89,25.0,1.42,1.42,0.12,24.09,0.94,0.35,38.98,79.09,19.61,69.88,1.89,93.75,11.93,93.07,33.19,85.77,5.55,40.43,20.67,33.75,0.0,0.35,0.0,0.0,0.0,0.0,0.12,5.2,61.36,0.59,40.0,0.24,50.0,0.24,0.12,9.69,59.76,0,,0,,0,0.0,0.0,0.0,,,1.42,,,0.0,0.0,0.0,0.0,0,0.0
B. Cortés,Argentinos Juniors,Peñarol,GK,31,3000000,2027-12-31,17,1724,0,0.0,0,0.0,0.47,88.89,Chile,Chile,right,186,90,yes,1.88,0.1,50.0,0.31,100.0,0.0,0.0,0.0,1.83,3.19,0.0,1,0.05,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0.05,0.16,16.39,86.94,9.03,77.46,0.0,0.0,6.73,98.45,12.37,97.89,4.02,53.25,28.43,46.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,39.13,0.1,0.0,0.05,0.0,0.0,0.0,2.56,73.47,15,0.78,52,2.71,7,71.15,12.45,0.65,-2.55,-0.133,0.0,0.94,0.31,,,,0.0,0,0.0
H. Villalba,Barcelona,Peñarol,"CF, RW, RAMF",31,2500000,2026-12-31,17,496,3,1.72,1,0.64,11.25,37.1,Argentina,"Argentina, Paraguay",left,172,73,no,3.27,2.9,43.75,1.81,20.0,0.18,0.3,0.0,1.81,3.03,1.09,0,0.0,0,0.0,3.81,0.54,3,0.54,0.31,1,0.18,15,2.72,60.0,20.0,0.18,2.9,37.5,1.09,33.33,1.81,40.0,0.54,1.45,62.5,4.9,33.33,3.27,1.27,0.18,18.69,3.45,0.36,24.13,60.9,4.54,60.0,4.17,82.61,8.89,53.06,19.96,66.36,1.45,37.5,14.6,9.8,0.12,1.09,0.0,0.0,0.18,100.0,0.54,1.45,75.0,3.08,23.53,0.36,50.0,0.73,0.91,3.99,68.18,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
Gaston Silva,Progreso,Peñarol,"RCB, LB, LCB",32,2000000,2026-12-31,5,201,0,0.0,0,0.0,12.54,53.57,Uruguay,"Uruguay, Italy",left,187,76,no,9.4,4.03,66.67,4.03,55.56,1.34,2.05,0.9,5.37,8.18,1.34,1,0.45,0,0.0,0.45,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.34,33.33,1.34,33.33,0.0,0.0,0.0,0.45,0.0,1.79,0.0,1.34,0.0,0.0,34.03,1.34,0.0,48.81,87.16,15.67,71.43,5.82,92.31,20.15,97.78,44.33,91.92,3.13,42.86,14.91,23.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,76.92,1.34,33.33,0.0,0.0,0.45,0.0,4.48,50.0,0,,0,,0,0.0,0.0,0.0,,,1.79,,,0.0,0.0,0.0,0.0,0,0.0
N. López,Platense,Nacional,"CF, AMF",32,2000000,2027-12-31,36,2855,21,16.85,5,6.44,15.38,35.66,Uruguay,Uruguay,left,177,72,no,3.18,3.09,51.02,0.73,17.39,0.09,0.15,0.03,1.51,2.44,0.91,8,0.25,0,0.0,4.26,0.66,15,0.47,0.53,1,0.03,126,3.97,38.89,16.667,0.16,2.11,23.88,1.23,25.64,0.88,21.43,0.22,4.19,49.62,8.95,36.27,3.78,1.13,0.06,22.16,1.8,0.82,29.38,71.57,7.75,55.28,6.05,91.67,9.93,71.43,23.08,79.92,4.32,48.18,19.41,37.92,0.2,1.7,0.06,0.03,0.19,66.67,0.54,4.57,60.0,3.22,44.12,0.88,28.57,1.36,0.63,4.1,80.77,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.6,0.09,0.0,2.33,6,100.0
M. Silvera,Nacional,Peñarol,CF,28,1500000,2028-12-31,36,3036,11,13.96,3,2.92,18.41,39.13,Uruguay,Uruguay,right,176,68,no,4.65,4.09,65.94,2.73,33.7,0.12,0.2,0.21,1.84,3.04,0.83,1,0.03,0,0.0,1.96,0.33,11,0.33,0.41,1,0.03,84,2.49,45.24,13.095,0.09,0.68,21.74,0.18,0.0,0.5,29.41,0.06,1.63,38.18,8.51,27.53,4.39,0.65,0.03,13.81,2.31,1.22,20.37,74.53,4.74,61.25,4.45,88.0,5.6,78.84,18.65,77.42,1.07,58.33,14.6,17.02,0.09,0.74,0.06,0.0,0.12,50.0,0.27,1.51,54.9,1.04,45.71,0.24,37.5,1.01,0.09,1.81,55.74,0,,0,,0,0.0,0.0,0.0,,,0.03,,,0.0,0.0,0.0,0.03,0,0.0
