Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
M. Greve,Middelfart,LCB,36,100000,2026-06-30,2,181,0,0.05,Denmark,Denmark,right,195,76,no
T. Ibrahimagic,Víkingur Reykjavík,"LDMF, RDMF",24,100000,2026-12-31,3,45,0,0.0,Denmark,Denmark,both,184,70,no
M. Dal Hende,AB,"LB, LWB",35,100000,2028-06-30,30,2815,1,2.4,Denmark,Denmark,left,181,75,no
Y. Agnero,Lech Poznań,CF,23,100000,2030-06-30,3,50,0,0.01,Côte d'Ivoire,Côte d'Ivoire,right,184,75,no
E. Ogura,,GK,23,100000,,7,687,0,0.0,Ghana,Ghana,right,182,75,no
K. Custovic,Wisła Płock,"LCMF, RB, RWB",26,100000,2026-06-30,14,358,0,0.16,Sweden,Sweden,right,187,79,no
M. Albæk,Weiche Flensburg,"LCMF, RCMF",36,100000,,30,2581,0,1.41,Denmark,Denmark,left,182,77,no
J. Juelsgård,,"LB, LCB",36,75000,,5,97,0,0.0,Denmark,Denmark,left,180,81,no
A. Ammitzbøll,Esbjerg,"CF, RWF",27,75000,2026-06-30,4,99,0,0.18,Denmark,Denmark,right,187,78,no
M. Hansen,Middelfart,DMF,24,75000,,1,30,0,0.0,Denmark,Denmark,right,174,63,no
A. Bredahl,Fremad Amager,CF,23,75000,,5,163,0,0.32,Denmark,Denmark,right,182,0,no
J. Lauridsen,,"LB, LCB",34,50000,,20,513,0,0.0,Denmark,Denmark,left,182,78,no
F. Manneh,KTP,LWF,26,25000,2026-12-31,1,14,0,0.0,Gambia,Gambia,right,187,78,no
Emeka Nnamani,Kalmar,"CF, LWF",24,25000,2028-06-30,2,48,0,0.0,Denmark,"Denmark, Nigeria",both,183,68,no
T. Mikkelsen,Brøndby,GK,42,25000,,3,296,0,0.0,Denmark,Denmark,right,190,83,no
T. Kløve,,"LDMF, LAMF, RDMF",35,0,,26,1090,1,0.87,Denmark,Denmark,right,177,75,no
A. Dreyer,San Diego,"CF, RWF",27,0,2027-12-31,16,1454,8,6.05,Denmark,Denmark,left,174,69,no
O. Sørensen,Parma,"LCMF, RCMF, LB",23,0,2030-06-30,4,57,0,0.0,Denmark,Denmark,left,180,78,no
Evander,Cincinnati,LCMF,27,0,2027-12-31,29,2503,12,10.41,Brazil,Brazil,right,180,76,no
K. Jensen,SønderjyskE,LWF,25,0,,1,32,0,0.0,Denmark,Denmark,,184,75,no
J. Cajuste,Ipswich Town,"LCMF, RCMF, AMF",26,0,2028-06-30,5,269,0,0.62,Sweden,"Sweden, United States",right,188,77,no
K. Yamga,Maghreb Fès,RB,29,0,2027-06-30,7,534,0,0.23,France,"France, Cameroon",right,188,83,no
Dion Cools,Cerezo Osaka,"RCB, RWB, RB",30,0,2027-06-30,12,459,0,0.14,Malaysia,"Malaysia, Belgium",right,185,77,no
Y. Agnero,Halmstad,CF,21,0,,2,44,0,0.01,Côte d'Ivoire,Côte d'Ivoire,unknown,0,0,no
R. Laursen,,RB,32,0,,2,50,0,0.0,United States,"United States, Denmark",right,182,79,no
K. Pallesen,,"RWB, RB",36,0,,32,2866,0,1.6,Denmark,Denmark,right,180,72,no
S. Hedlund,Elfsborg,"CF, AMF",33,0,2026-12-31,29,2280,4,5.93,Sweden,Sweden,right,173,66,no
B. Riveros,Cerro Porteño,"LB, LWB",28,0,2026-12-31,18,1427,0,0.5,Paraguay,Paraguay,left,178,68,no
P. Mukairu,Pogoń Szczecin,"LW, RWF, RW",26,0,2027-06-30,15,678,0,1.65,Nigeria,Nigeria,right,182,78,no
H. Haraldsson,Lille,"LCMF, CF, AMF",23,0,2030-06-30,11,572,4,1.44,Iceland,Iceland,right,180,73,no
C. Friedrich,Næstved,RB,23,0,,1,9,0,0.0,Denmark,Denmark,right,187,78,no
Y. Salech,Cardiff City,"CF, AMF",24,0,2030-06-30,2,31,0,0.02,Denmark,"Denmark, Palestine",right,195,83,no
M. Kvistgaarden,Norwich City,CF,24,0,2029-06-30,16,820,5,3.31,Denmark,Denmark,right,175,68,no
K. Wilczek,,CF,38,0,,6,306,1,1.05,Poland,Poland,left,184,83,no
N. Jørgensen,,CF,35,0,,9,367,1,1.2,Denmark,Denmark,right,190,85,no
J. Ahlmann,,"LWB, LB",35,0,,30,1617,1,0.87,Denmark,Denmark,left,179,70,no
A. Beck Jensen,Viborg,RCMF,22,0,,1,7,0,0.0,Denmark,Denmark,right,184,0,no
T. Kristensen,Udinese,RCB,24,0,,11,798,0,0.53,Denmark,Denmark,right,198,85,no
F. Ihler,Elfsborg,"CF, LCMF, RW",22,0,2029-12-31,7,113,1,0.05,Denmark,Denmark,right,181,74,no
O. Lund,,"LB, RB, RWB",35,0,,26,1714,0,1.01,Denmark,Denmark,right,188,79,no
P. Kanstrup,,"LCB, RB",36,0,,4,141,0,0.0,Denmark,Denmark,right,188,81,no
G. Dahl,,LB,30,0,,10,944,0,0.18,Denmark,Denmark,left,181,75,no
P. Schmiedl,,"CF, LCB",28,0,,3,28,0,0.15,Austria,Austria,right,187,80,no
B. Sanneh,,"LCB, RCB",31,0,,8,607,0,0.1,Gambia,Gambia,right,183,75,no
E. Nuamah,Olympique Lyonnais,"CF, RWF, LWF",22,0,,9,243,1,0.27,Ghana,Ghana,left,178,71,no
D. Svensson,Borussia Dortmund,"LB, LWB",23,0,2029-06-30,27,1149,1,0.63,Sweden,Sweden,left,178,72,no
L. Walta,Sirius,"RCMF, LCMF",22,0,2028-06-30,14,464,0,0.39,Finland,Finland,right,170,67,no
N. Vallys,Brøndby,"LWF, AMF",29,0,2027-06-30,32,2961,10,11.78,Denmark,Denmark,right,189,82,no
V. Bak Jensen,Midtjylland,LCB,22,0,2030-06-30,1,49,0,0.0,Denmark,Denmark,left,180,71,no
M. Meyer,APOEL,"LCMF, RCMF",30,0,,8,282,0,0.17,Germany,Germany,right,173,68,no
A. Schjelderup,Benfica,"CF, AMF, LWF",22,0,2028-06-30,22,1428,4,3.4,Norway,Norway,right,176,70,no
M. Aaquist,,"RCMF, LCMF, RWF",30,0,,5,124,0,0.0,Denmark,Denmark,right,176,63,no
V. Torp,Coventry City,CF,26,0,2028-06-30,1,16,0,0.0,Denmark,Denmark,right,178,68,no
O. Meedom,Hobro,LWF,19,0,2027-06-30,1,7,0,0.0,Denmark,Denmark,,0,0,no
L. Lykkegaard,,LWB,23,0,,1,30,0,0.0,Denmark,"Denmark, Chile",right,176,68,no
W. Ali,Columbus Crew,CF,26,0,2027-12-31,3,68,0,0.1,Denmark,"Denmark, Palestine",right,187,78,no
M. Lieder,,CF,35,0,,15,390,2,2.76,Netherlands,Netherlands,right,188,85,no
J. Mensah,,"LWF, LW, RW",33,0,,6,230,0,0.61,Denmark,Denmark,right,178,81,no
P. Vindahl,Sparta Praha,GK,27,0,2027-06-30,5,498,0,0.0,Denmark,Denmark,right,196,87,no
L. Berg Johnsen,Sporting KC,"RCMF, LCMF, DMF",26,0,2028-06-30,31,2879,2,2.02,Norway,Norway,right,179,73,no
S. Adingra,Monaco,"CF, LWF, LAMF",24,0,2030-06-30,31,1966,9,6.34,Côte d'Ivoire,Côte d'Ivoire,right,175,65,yes
M. Huldahl,Hobro,CF,21,0,2028-12-31,1,15,0,0.0,Denmark,Denmark,right,0,0,no
S. Piesinger,Wolfsberger AC,RCB,33,0,,31,2812,1,0.81,Austria,Austria,right,196,84,no
A. Simmelhack,Silkeborg,CF,20,0,2027-12-31,2,32,0,0.04,Denmark,Denmark,right,190,75,no
N. Brock-Madsen,,CF,33,0,,19,635,1,1.45,Denmark,Denmark,right,191,88,no
M. Lauritsen,,LCB,32,0,,29,2660,2,3.74,Denmark,Denmark,right,195,88,no
E. Kornvig,Widzew Łódź,"RCMF, LCMF",25,0,2029-06-30,23,1428,2,1.14,Denmark,Denmark,right,187,78,no
J. Schoop,,"RCMF, LCMF",37,0,,11,750,0,0.73,Denmark,Denmark,left,176,70,no
M. Brems,Helsingør,LB,24,0,2028-06-30,1,21,0,0.0,Denmark,Denmark,left,191,71,no
K. Høgh,Celtic,"CF, LWF",25,0,2030-06-30,16,712,3,2.82,Denmark,Denmark,right,186,76,no
A. Lind,Nordsjælland,CF,24,0,2030-06-30,6,245,1,0.48,Denmark,Denmark,right,185,84,no
J. Sidhu,Hvidovre,"LWF, AMF, CF",25,0,,4,64,0,0.0,Denmark,Denmark,both,185,70,no
V. Lind,Hammarby,"CF, LWF",23,0,2029-12-31,20,598,3,2.18,Denmark,Denmark,left,182,70,no
M. Fenger,IFK Göteborg,"CF, LAMF",24,0,2027-12-31,32,1750,6,4.13,Denmark,Denmark,right,182,75,no
V. Kristiansen,Panathinaikos,LB,23,0,2028-06-30,21,1797,0,0.62,Denmark,Denmark,left,181,72,yes
Brandon Pierrick,AFC Croydon Athletic,"LAMF, LW, CF",24,0,,3,49,0,0.0,England,"England, Cameroon",right,182,0,no
R. Højlund,Manchester United,CF,23,0,2030-06-30,15,371,0,1.03,Denmark,Denmark,left,187,79,no
H. Høllsberg,Kolding IF,"LCMF, LDMF, DMF",24,0,2028-06-30,17,817,0,0.7,Denmark,Denmark,right,180,70,no
P. Bengtsson,,LB,38,0,,3,44,0,0.0,Sweden,Sweden,left,177,72,no
D. Khocholava,,"RCB, LCB",33,0,,22,1970,1,0.8,Georgia,Georgia,right,192,88,no
Pep Biel,Charlotte FC,"CF, AMF",29,0,2027-12-31,32,2770,11,10.62,Spain,Spain,left,167,64,no
L. Singh,AEL,"LW, LAMF",28,0,2027-05-31,4,77,0,0.16,South Africa,"South Africa, India",right,171,65,no
Allan Sousa,,"RW, RAMF, RWF",29,0,,28,2360,2,5.5,Brazil,Brazil,left,174,70,no
T. Bech,AGF,"RWF, RW",24,0,2028-06-30,27,1840,3,3.84,Denmark,Denmark,left,189,77,no
M. Andersen,,GK,37,0,,6,586,0,0.0,Denmark,Denmark,right,195,80,no
F. Putros,,RB,33,0,,27,1698,0,0.13,Denmark,"Denmark, Iraq",right,181,77,no
A. Şimşir,Trabzonspor,LAMF,24,0,2030-06-30,1,21,0,0.0,Denmark,"Denmark, Türkiye",right,175,71,no
Y. Bisseck,Internazionale,"LCB, RCB, CB",25,0,2031-06-30,30,2327,1,1.74,Germany,"Germany, Cameroon",right,196,87,no
