Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
J. González,,"LCMF, DMF, RCMF",31,50000,,22,1451,0,0.65,Colombia,"Colombia, Venezuela",right,180,76,no
D. Agudelo,Atlético,GK,29,50000,,29,2789,0,0.0,Colombia,Colombia,right,191,79,no
J. Molina,Boyacá Chicó,CF,33,50000,2026-06-30,4,230,1,0.58,Colombia,Colombia,right,183,78,no
G. Benjumea,Juventude Évora,"LCB, LB",30,50000,,30,2514,2,2.88,Colombia,Colombia,left,187,80,no
E. Orejuela,,GK,25,50000,,4,385,0,0.0,Colombia,Colombia,left,186,78,no
G. Reyes,Estrela Amadora U23,RB,25,50000,,28,1832,0,0.0,Colombia,Colombia,right,0,0,no
J. Celis,,"LCMF, RCMF",25,50000,,17,976,1,1.25,Colombia,Colombia,,0,0,no
J. Liñan,Real Santander,"LWF, LW, CF",26,50000,,26,1428,3,4.16,Colombia,Colombia,,0,0,no
K. Ventes,,"RCB, LCB",24,50000,,7,198,1,0.17,Colombia,Colombia,,0,0,no
E. Camacho,,"LWB, LW",25,50000,,2,117,0,0.11,Colombia,Colombia,right,0,0,no
A. Mojica,,RB,27,50000,,27,2102,0,0.21,Colombia,Colombia,right,176,0,no
J. Mejía,,CF,24,50000,,20,868,2,2.81,Colombia,Colombia,,180,0,no
C. Mina,,"RCB, DMF",27,50000,,9,304,0,0.0,Colombia,Colombia,,187,0,no
M. Manga,Barranquilla,"RWF, LW, LWF",24,50000,,27,1700,3,2.32,Colombia,Colombia,,0,0,no
Jaime Acosta,Barranquilla,GK,24,50000,,11,1065,0,0.0,Colombia,Colombia,right,191,82,no
D. Mina,Correcaminos UAT,"CF, RW, LAMF",23,50000,,11,713,1,0.75,Colombia,Colombia,right,179,70,no
Y. Martínez,Boyacá Chicó,"LB, LCB, LWB",26,50000,2026-12-31,3,282,0,0.0,Colombia,Colombia,right,173,66,no
B. Escobar,,RB,26,50000,,5,350,0,0.01,Colombia,Colombia,,0,0,no
S. Palomeque,,"DMF, RCMF, RDMF",26,50000,,25,1910,0,0.15,Colombia,Colombia,right,176,72,no
F. Mendoza,Real Santander,"RCMF, DMF",25,50000,,15,479,0,0.9,Colombia,Colombia,,0,0,no
M. Tunjano,,GK,26,50000,,1,96,0,0.0,Colombia,Colombia,right,182,74,no
M. Aguilar,,"CF, RW",24,50000,,6,197,0,0.3,Colombia,Colombia,right,186,76,no
T. Salazar,,"RCMF, AMF, CF",26,50000,,13,568,0,0.5,Colombia,Colombia,right,180,67,no
M. Quintero,,LCB,27,50000,,13,1063,1,0.28,Colombia,Colombia,,0,0,no
J. Hurtado,,"LCMF, RCMF",26,25000,,11,297,0,0.0,Colombia,Colombia,right,175,67,no
E. Montaño,Vega Real,"LCMF, DMF",30,10000,2026-06-30,11,829,0,0.13,Colombia,Colombia,,175,0,no
D. Reales,Atlético,LCB,25,10000,,30,2817,1,0.79,Colombia,Colombia,,0,0,no
E. Zapata Mina,Envigado,LCB,26,10000,,6,440,1,0.14,Colombia,Colombia,right,190,0,no
C. Herrera,Barranquilla,"RB, RCMF, RCB",24,10000,,23,1103,1,0.54,Colombia,Colombia,right,179,70,no
J. Cerpa,Barranquilla,"RCMF, AMF",22,10000,,28,1370,2,1.54,Colombia,Colombia,,174,0,no
D. Fajardo,,GK,26,10000,,2,154,0,0.0,Colombia,Colombia,right,186,0,no
D. Pedrozo,Tolima,LCB,22,10000,2028-12-31,25,2184,2,1.41,Colombia,Colombia,left,183,77,no
S. Valencia,Millonarios,LB,29,0,2028-12-31,3,134,0,0.03,Colombia,Colombia,left,177,0,no
S. Colón,Mictlán,"CF, RWF, LAMF",28,0,2026-06-30,6,116,0,0.14,Colombia,Colombia,right,177,72,no
D. Gómez,,"CF, RWF, LW",37,0,,6,226,0,0.47,Colombia,Colombia,right,172,60,no
E. Casado,Real Estelí,"AMF, LAMF",32,0,2026-06-30,3,96,0,0.1,Argentina,Argentina,right,187,80,no
B. Silva,,GK,28,0,,1,98,0,0.0,Colombia,Colombia,,188,78,no
L. Bonilla,,"RW, LW",28,0,,11,372,1,1.17,Colombia,Colombia,right,174,62,no
F. Marulanda,,"LAMF, LCMF, LW",29,0,,5,123,0,0.05,Colombia,Colombia,,168,0,no
C. Vargas Villalobos,,"DMF, RDMF, LDMF",29,0,,26,2214,2,1.2,Colombia,Colombia,,0,0,no
L. Rodríguez,,LB,28,0,,1,57,0,0.0,Colombia,Colombia,,0,0,no
V. Murillo,,"RCMF, LCMF",28,0,,5,288,0,0.1,Colombia,Colombia,right,179,77,no
B. Ortíz,Internacional Palmira,"LB, LCB",29,0,,6,314,0,0.01,Colombia,Colombia,,0,0,no
L. Vélez,,"DMF, LCMF",36,0,,5,156,0,0.18,Colombia,Colombia,right,177,71,no
E. Castañeda,,"RCB, RDMF",33,0,,3,138,0,0.0,Colombia,Colombia,right,183,80,no
A. Palacios,,RB,34,0,,15,1450,0,0.04,Colombia,Colombia,right,172,69,no
J. Mosquera,,"RWF, LW",30,0,,2,40,0,0.0,Colombia,Colombia,,0,0,no
