Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Kjærgaard,Salzburg,Salzburg,"LDMF, LCMF",23,13000000,2028-06-30,20,1439,2,2.61,5,3.44,10.26,45.12,Denmark,Denmark,left,192,77,no,5.0,4.44,56.34,0.81,15.38,0.06,0.11,0.19,2.44,4.22,0.44,2,0.13,0,0.0,2.06,0.13,2,0.13,0.16,0,0.0,28,1.75,35.71,7.143,0.31,1.38,45.45,1.19,47.37,0.19,33.33,0.06,1.31,61.9,4.0,40.63,1.88,1.5,0.44,36.84,0.69,0.5,46.34,82.86,14.26,71.05,7.44,94.12,16.32,88.12,41.84,87.14,3.25,42.31,17.13,28.36,0.22,1.56,0.0,0.06,0.0,0.0,0.69,6.82,77.06,2.5,52.5,0.19,66.67,1.0,0.56,6.82,77.06,0,,0,,0,0.0,0.0,0.0,,,0.06,,,1.56,0.25,25.0,2.69,0,0.0
M. Bidstrup,Olympique Lyonnais,Salzburg,"RDMF, RCMF, DMF",25,9000000,2031-06-30,25,2192,0,0.64,1,0.55,15.68,59.69,Denmark,Denmark,right,175,70,no,9.81,6.28,73.2,1.35,54.55,0.25,0.44,0.12,4.97,8.79,0.74,2,0.08,0,0.0,0.78,0.0,0,0.0,0.03,0,0.0,15,0.62,0.0,0.0,0.04,0.62,40.0,0.04,0.0,0.53,46.15,0.21,1.11,44.44,6.41,51.92,0.74,1.11,0.16,34.57,0.21,1.52,50.87,85.55,13.39,67.79,8.66,95.26,19.26,93.6,46.97,88.64,3.33,49.38,16.71,29.06,0.02,0.49,0.04,0.04,0.08,50.0,0.16,6.41,78.85,1.07,53.85,0.12,33.33,0.41,0.25,5.5,68.66,0,,0,,0,0.0,0.0,0.0,,,0.57,,,0.0,0.0,0.0,0.0,0,0.0
L. Gourna-Douath,Salzburg,Salzburg,"RCMF, RDMF",22,9000000,2027-06-30,4,211,0,0.0,0,0.07,18.77,52.27,France,"France, Central African Republic",right,185,81,no,8.1,6.4,53.33,2.56,66.67,0.43,0.6,0.43,4.27,6.0,1.71,2,0.85,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,37.5,0.0,1.28,0.0,38.39,0.0,1.71,55.45,87.69,14.5,70.59,9.81,95.65,24.31,92.98,50.76,89.92,4.69,63.64,19.22,37.2,0.03,0.43,0.0,0.0,0.0,0.0,0.0,5.55,61.54,0.0,0.0,0.0,0.0,0.0,0.0,5.97,50.0,0,,0,,0,0.0,0.0,0.0,,,2.13,,,0.0,0.0,0.0,0.0,0,0.0
O. Kiteishvili,Sturm Graz,Sturm Graz,AMF,30,5000000,2027-06-30,29,2227,14,12.39,2,3.52,18.87,43.9,Georgia,Georgia,right,173,65,no,4.69,4.81,57.98,2.99,33.78,0.0,0.0,0.08,1.9,3.29,1.05,3,0.12,0,0.0,3.15,0.57,7,0.28,0.5,2,0.08,73,2.95,41.1,19.178,0.08,1.25,32.26,0.61,26.67,0.65,37.5,0.2,2.79,49.28,8.45,43.06,2.83,1.9,0.36,32.29,1.37,1.66,41.46,80.41,13.3,68.69,8.24,94.61,10.99,86.4,37.95,82.96,2.26,64.29,15.25,29.39,0.14,1.29,0.04,0.04,0.53,30.77,0.57,5.9,68.49,3.44,55.29,0.85,28.57,1.94,0.36,5.5,85.29,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.53,0.2,40.0,0.48,8,87.5
Y. Vertessen,Salzburg,Salzburg,"CF, RW, LAMF",25,5000000,2029-06-30,27,1620,8,6.06,1,2.13,19.5,45.87,Belgium,Belgium,right,174,74,no,4.89,5.11,55.43,2.72,42.86,0.06,0.09,0.11,2.0,3.35,1.72,4,0.22,0,0.0,2.61,0.44,8,0.44,0.34,1,0.06,40,2.22,35.0,20.0,0.06,1.11,40.0,0.28,40.0,0.83,40.0,0.06,3.0,46.3,9.5,43.27,4.11,1.28,0.22,17.39,2.0,1.94,21.39,73.25,4.56,58.54,5.22,89.36,5.44,70.41,19.39,76.22,1.0,44.44,14.48,13.89,0.12,1.06,0.11,0.0,0.0,0.0,1.0,2.17,74.36,1.78,65.63,0.0,0.0,1.56,0.5,2.78,80.0,0,,0,,0,0.0,0.0,0.0,,,0.17,,,0.17,0.06,0.0,0.22,0,0.0
T. Horvat,Bristol City,Sturm Graz,"RAMF, RCMF",27,5000000,2030-06-30,17,1568,2,1.46,5,6.2,17.16,45.82,Slovenia,Slovenia,left,176,69,no,6.14,5.11,64.04,1.21,19.05,0.06,0.1,0.06,2.81,4.71,0.69,0,0.0,0,0.0,4.25,0.11,2,0.11,0.08,0,0.0,30,1.72,33.33,6.667,0.29,2.41,42.86,0.8,28.57,1.55,51.85,0.4,4.19,63.01,8.49,41.22,1.66,3.73,0.4,27.44,0.86,0.63,38.11,80.12,12.17,71.7,6.08,90.57,11.59,82.18,33.18,84.43,2.81,57.14,16.64,29.9,0.36,2.87,0.17,0.0,0.06,0.0,0.46,5.22,74.73,3.04,52.83,0.57,20.0,1.26,0.92,6.37,84.68,0,,0,,0,0.0,0.0,0.0,,,0.17,,,2.98,0.11,50.0,5.17,0,0.0
S. Kalajdžić,Wolverhampton Wanderers,LASK,CF,29,5000000,2027-06-30,23,1439,6,7.88,3,2.26,25.33,46.67,Austria,"Austria, Serbia",right,200,90,no,4.19,3.38,48.15,7.0,56.25,0.06,0.09,0.06,2.5,3.66,1.5,2,0.13,0,0.0,2.75,0.38,6,0.38,0.49,2,0.13,43,2.69,37.21,13.953,0.19,0.94,46.67,0.56,22.22,0.38,83.33,0.13,1.56,76.0,8.94,42.66,4.82,0.69,0.06,16.26,2.06,1.88,22.7,69.42,7.13,53.51,3.69,84.75,6.0,75.0,20.14,71.43,1.69,59.26,16.48,28.88,0.14,1.06,0.06,0.0,0.19,66.67,0.63,4.38,57.14,1.38,40.91,0.25,50.0,0.88,0.44,3.44,61.82,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,0.0
P. Ratkov,Lazio,Salzburg,CF,22,5000000,2030-06-30,17,1216,10,7.81,2,0.13,18.13,37.96,Serbia,"Serbia, Croatia",right,193,82,no,2.44,1.41,31.58,8.59,46.55,0.07,0.13,0.07,1.92,3.26,0.67,2,0.15,0,0.0,2.07,0.74,8,0.59,0.58,1,0.07,38,2.81,42.11,26.316,0.15,0.3,25.0,0.07,0.0,0.22,33.33,0.0,1.41,57.89,5.7,28.57,3.85,0.15,0.0,9.4,1.92,0.89,12.66,69.01,2.07,46.43,3.4,80.43,3.77,72.55,11.99,70.37,0.37,60.0,14.7,5.41,0.01,0.3,0.0,0.07,0.0,0.0,0.15,1.11,40.0,0.59,62.5,0.07,0.0,0.59,0.15,0.81,45.45,0,,0,,0,0.0,0.0,0.0,,,0.15,,,0.07,0.07,0.0,0.0,3,66.667
J. Gazibegović,Widzew Łódź,Sturm Graz,"RB, LWB, RWB",26,5000000,2028-06-30,11,777,0,0.69,2,2.17,10.08,57.47,Austria,"Austria, Bosnia and Herzegovina",right,174,67,no,8.22,4.4,73.68,1.39,41.67,0.35,0.58,0.46,4.63,7.74,0.81,2,0.23,0,0.0,1.85,0.0,0,0.0,0.08,0,0.0,7,0.81,14.29,0.0,0.23,2.66,43.48,0.93,62.5,1.74,33.33,0.35,1.04,55.56,3.01,46.15,1.16,0.81,0.12,23.17,0.81,0.81,31.97,73.55,12.63,55.96,6.14,94.34,8.46,79.45,23.98,82.61,5.44,48.94,20.67,41.84,0.25,1.74,0.12,0.0,0.0,0.0,0.46,5.56,47.92,3.36,41.38,0.23,50.0,0.69,0.93,7.41,70.31,0,,0,,0,0.0,0.0,0.0,,,0.46,,,1.62,0.35,33.33,2.78,0,0.0
D. Lavalée,Standard Liège,Sturm Graz,LCB,29,4000000,2028-06-30,14,1308,0,0.95,0,0.1,13.97,57.14,Belgium,Belgium,left,187,76,no,9.63,4.47,69.23,4.95,59.72,0.41,0.66,0.48,6.12,9.82,1.1,3,0.21,0,0.0,0.34,0.0,0,0.0,0.07,0,0.0,7,0.48,0.0,0.0,0.0,0.76,9.09,0.69,0.0,0.0,0.0,0.14,0.41,66.67,1.65,45.83,0.34,1.38,0.0,30.07,0.21,0.48,47.89,81.75,26.42,77.6,2.0,93.1,15.07,89.5,39.01,88.01,8.26,57.5,22.7,44.15,0.01,0.14,0.0,0.0,0.0,0.0,0.07,9.22,71.64,1.03,13.33,0.14,0.0,0.07,0.07,12.94,74.47,0,,0,,0,0.0,0.0,0.0,,,0.96,,,0.14,0.0,0.0,0.0,0,0.0
