Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
K. Redondo,Kaiserslautern,"CF, LW, LWF",31,750000,2026-06-30,31,1758,2,4.31,Germany,"Germany, Spain",left,180,69,no
L. Marseiler,Darmstadt 98,"LW, CF, LAMF",29,750000,,25,1294,2,2.53,Germany,"Germany, Italy",both,176,68,no
J. Ellay Consbruch,Greuther Fürth,"RAMF, RW, LAMF",24,700000,2029-06-30,25,1529,4,4.38,Germany,Germany,right,174,66,no
B. Ezeh,Hannover 96,"LWB, LB",24,700000,2026-06-30,12,1039,2,1.25,Germany,"Germany, Nigeria",left,188,87,no
A. Donkor,Schalke 04,LB,28,700000,2027-06-30,33,2214,0,0.63,Germany,"Germany, Ghana",left,186,84,no
A. Tikvić,Preußen Münster,"LCB, LB",22,700000,2028-06-30,5,255,0,0.0,Germany,"Germany, Croatia",left,195,89,no
S. Köhler,Grasshopper,"DMF, LCMF, RCMF",29,700000,2028-06-30,35,2989,4,2.67,Germany,Germany,right,185,83,no
J. Stanić,St. Gallen,"RB, RCB, RWB",27,700000,2030-06-30,25,1745,0,0.47,Germany,"Germany, Croatia",right,184,78,no
B. Fink,Wycombe Wanderers,CF,23,700000,2026-06-30,10,699,2,2.69,Switzerland,"Switzerland, England",right,192,87,no
T. Ito,Kawasaki Frontale,"LWF, CF",28,700000,2028-06-30,16,873,3,2.33,Japan,Japan,left,166,59,no
L. Schuler,Hertha BSC,"CF, AMF",27,700000,2027-06-30,32,2193,12,12.28,Germany,Germany,right,190,79,no
C. Viet,MSV Duisburg,RWB,27,700000,2027-06-30,30,2257,0,1.05,Germany,Germany,right,181,75,no
J. Grodowski,Arminia Bielefeld,"LWF, CF, RWF",28,700000,,12,517,1,1.49,Germany,Germany,left,185,80,no
L. Lauberbach,Venezia,CF,28,650000,2029-06-30,32,2634,12,13.49,Germany,Germany,left,194,85,no
L. Bell Bell,Eintracht Braunschweig,"LB, LWB",29,650000,2026-06-30,33,2483,3,2.24,Germany,"Germany, Cameroon",left,180,78,no
F. Stritzel,Wehen Wiesbaden,GK,32,600000,2027-06-30,32,2959,0,0.0,Germany,"Germany, Austria",right,197,92,no
A. Opoku,Eintracht Braunschweig,"LWF, RWF",27,600000,2028-06-30,32,2460,3,5.25,Germany,"Germany, Ghana",right,185,71,no
T. Knöll,Al Ta'ee,CF,28,600000,2026-06-30,16,676,1,0.89,Germany,Germany,right,184,78,no
F. Götze,Paderborn,RCMF,28,600000,,23,1329,2,1.08,Germany,Germany,right,185,80,no
G. Fechner,Wehen Wiesbaden,"RB, RWB, LB",28,600000,2027-06-30,26,2188,0,0.25,Germany,Germany,right,188,78,no
D. Gnaase,Polonia Warszawa,"LCMF, RCMF, LDMF",29,600000,2027-06-30,28,1595,0,1.19,Germany,Germany,right,179,77,no
Guille Bueno,Real Valladolid,LWB,23,600000,2028-06-30,13,747,0,0.39,Spain,Spain,left,176,72,no
N. Möller,Sandefjord,CF,23,600000,2029-12-31,10,492,0,0.77,Sweden,Sweden,right,194,80,no
B. Simakala,Araz,"RWF, CF",29,550000,2026-06-30,31,1821,8,9.09,Germany,"Germany, Congo DR",both,180,76,no
R. Krauße,Sandhausen,"RDMF, RCMF, LDMF",32,500000,2027-06-30,35,3065,1,2.31,Germany,Germany,right,179,74,no
J. Zimmer,Kaiserslautern II,"RAMF, RW, RCMF",32,500000,,16,987,1,1.02,Germany,Germany,right,171,68,no
D. Hanslik,Bochum,CF,29,500000,2028-06-30,35,2409,6,7.98,Germany,"Germany, Poland",left,186,81,no
A. Rossipal,Dynamo Dresden,"LB, LCB",30,500000,2027-06-30,27,2127,2,2.4,Germany,Germany,left,184,78,no
S. Velkov,Vejle,RCB,29,500000,2027-06-30,16,947,0,0.31,Bulgaria,Bulgaria,right,192,86,no
A. Gürleyen,Hansa Rostock,"LCB, RCB",27,500000,2027-06-30,32,2941,3,3.09,Germany,"Germany, Türkiye",right,193,93,no
M. Rosenfelder,Freiburg,"RCB, LCB",23,500000,,19,1596,1,0.56,Germany,Germany,right,186,76,no
L. Breunig,Eintracht Braunschweig,LB,22,500000,2028-06-30,16,1072,1,0.56,Germany,Germany,left,188,77,no
T. Schreiber,Dynamo Dresden,GK,24,500000,2027-06-30,23,2189,0,0.0,Germany,Germany,right,191,87,no
R. Bulić,MSV Duisburg,"RCMF, RDMF",25,450000,2028-06-30,6,167,0,0.0,Germany,Germany,right,196,84,no
M. Bähre,Rheindorf Altach,"LCMF, AMF, LDMF",30,450000,2028-06-30,11,768,0,0.42,Germany,Germany,right,179,70,no
L. Kunze,Hansa Rostock,"LCMF, RCMF",28,450000,2027-06-30,37,2694,7,3.93,Germany,Germany,right,189,78,yes
T. Zimmerschied,Elversberg,"CF, RAMF, RWF",27,450000,2029-06-30,13,760,2,1.61,Germany,Germany,right,180,69,no
P. Sontheimer,Saarbrücken,"RCMF, LCMF",27,450000,2027-06-30,35,2538,2,2.36,Germany,Germany,right,168,68,no
F. Lakenmacher,Darmstadt 98,CF,26,450000,2027-06-30,36,3039,5,7.77,Germany,Germany,right,188,92,no
A. Grimaldi,Nürnberg,CF,35,400000,,24,2000,11,9.1,Germany,"Germany, Italy",right,188,90,no
J. Nikolaou,,"LDMF, LCMF, DMF",32,400000,,34,3186,3,2.93,Germany,"Germany, Greece",left,187,84,no
T. Boyd,Waldhof Mannheim,CF,35,400000,2027-06-30,30,2580,15,18.66,Germany,"Germany, United States",right,188,82,no
K. Kraus,Idar-Oberstein,CB,33,400000,2026-06-30,28,2419,1,1.53,Germany,Germany,right,190,91,no
C. Kammerknecht,Waldhof Mannheim,"RCB, CB",27,400000,2029-06-30,23,1880,0,0.91,Germany,"Germany, Sri Lanka",right,185,76,no
L. Unbehaun,Hansa Rostock,GK,25,400000,2028-06-30,22,2086,0,0.0,Germany,Germany,right,185,82,no
E. Kehrer,Willem II,"CF, LWF, LW",24,400000,2028-06-30,30,1709,4,6.24,Germany,Germany,right,177,70,no
L. Pinckert,Elversberg,"RWB, RB",26,400000,2028-06-30,35,2941,2,2.52,Germany,Germany,right,185,79,no
J. Iredale,Seoul E-Land,CF,26,400000,2027-06-30,12,497,3,2.09,Australia,Australia,right,188,86,no
V. Šapina,Dynamo Dresden,"DMF, LCMF",30,400000,2027-06-30,29,2271,2,2.62,Germany,"Germany, Croatia",right,195,84,no
Youssef Amyn,AEK Larnaca ,"AMF, LAMF, CF",22,400000,2027-05-31,31,1425,4,3.24,Germany,"Germany, Iraq",right,175,68,no
C. Krempicki,Borussia Dortmund II,"RCMF, LCMF",31,400000,2028-06-30,33,2451,6,6.23,Germany,"Germany, Poland",both,178,78,no
S. Mrowca,,"RB, RCB",32,350000,,19,1106,0,0.39,Germany,"Germany, Poland",right,177,79,no
B. Jacobsen,Osnabrück,"LDMF, RCMF, LCMF",32,350000,2027-06-30,33,3011,1,4.06,Denmark,Denmark,right,190,85,no
K. Brünker,Saarbrücken,CF,32,350000,2027-06-30,28,824,7,6.11,Germany,Germany,right,190,82,no
D. Batz,Borussia M'gladbach,GK,35,350000,2029-06-30,37,3544,0,0.07,Germany,Germany,right,191,87,no
M. Bär,Erzgebirge Aue,"CF, RCMF",34,350000,2028-06-30,37,3180,21,15.48,Germany,Germany,right,184,80,no
O. Mhamdi,Verl,RAMF,23,350000,2030-06-30,1,3,0,0.0,Germany,"Germany, Morocco",right,186,82,no
D. Philipp,Jahn Regensburg,"CF, AMF",26,350000,2028-06-30,26,1430,7,4.15,Germany,Germany,left,180,74,no
M. Costly,Heidenheim,"RB, RAMF, RW",30,350000,2029-06-30,36,3220,3,6.3,Germany,"Germany, United States",right,183,79,no
J. Marx,Kickers Offenbach,RB,31,350000,2028-06-30,16,1514,3,2.85,Germany,Germany,both,171,68,no
J. Verlaat,Borussia Dortmund II,"RCB, LCB",30,350000,2029-06-30,30,2784,2,3.46,Netherlands,Netherlands,right,192,87,no
D. Martinović,Ulm,"CF, AMF",29,350000,2027-06-30,33,2732,11,15.09,Germany,"Germany, Croatia",right,179,77,no
P. Strompf,Bochum,LCB,28,350000,2028-06-30,19,765,2,1.82,Germany,Germany,left,194,91,no
P. Hercher,Magdeburg,"RWB, RB, RW",30,350000,2026-06-30,34,2878,6,5.45,Germany,Germany,right,182,80,no
L. Gugganig,Rheindorf Altach,RCB,31,350000,2026-06-30,31,2147,1,2.22,Austria,Austria,right,192,83,no
D. Baumann,Saarbrücken,CF,31,350000,2027-06-30,31,1967,11,8.52,Germany,Germany,right,178,82,no
M. Multhaup,Saarbrücken,"LAMF, LW, RB",29,350000,2028-06-30,32,2401,7,6.5,Germany,Germany,right,173,72,no
P. Krätschmer,Schweinfurt,"LCB, LB, LWB",29,350000,2027-06-30,31,2438,1,1.43,Germany,Germany,left,187,82,no
F. Carstens,Hansa Rostock,"LCB, CB",27,350000,2027-06-30,24,1748,2,2.55,Germany,Germany,right,192,87,no
T. Baack,Nürnberg,"DMF, RCMF, LCMF",27,350000,2026-06-30,31,2554,0,0.73,Germany,Germany,right,183,79,no
N. Thiede,Bochum,GK,27,350000,2027-06-30,29,2747,0,0.15,Germany,Germany,left,186,81,no
M. Corboz,Arminia Bielefeld,"LCMF, DMF, RCMF",31,350000,2027-06-30,35,2567,2,3.44,United States,"United States, France",right,180,76,no
J. Guttau,Erzgebirge Aue,"LWB, LAMF",26,350000,2027-06-30,32,1858,0,1.48,Germany,Germany,left,180,75,no
L. Kehl,Osnabrück,"CF, AMF, RWF",24,350000,2026-06-30,30,1346,2,2.58,Germany,Germany,right,172,71,no
M. Stefaniak,Erzgebirge Aue,"AMF, LW, LCMF",31,350000,2028-06-30,14,890,0,1.45,Germany,Germany,right,178,76,no
D. Kopacz,Osnabrück,"RAMF, RW, AMF",27,350000,2027-06-30,34,2962,4,5.76,Germany,"Germany, Poland",right,180,77,no
D. Wiebe,Alemannia Aachen,RB,32,325000,2027-06-30,26,1663,0,0.05,Germany,Germany,right,187,74,no
K. Rabihic,Saarbrücken,"CF, RWF, LWF",33,325000,2026-06-30,32,2279,5,4.19,Germany,"Germany, Bosnia and Herzegovina",right,179,77,no
J. Lewald,Wehen Wiesbaden,"CB, RCB, LCB",27,325000,2027-06-30,35,3302,2,1.25,Germany,Germany,right,194,82,no
M. Biankadi,Energie Cottbus,"RW, RCMF",31,325000,2026-06-30,34,2526,9,5.95,Germany,"Germany, Congo DR",right,184,83,no
Y. Deichmann,Ingolstadt,"RB, RCMF",31,325000,2028-06-30,35,3151,3,2.52,Germany,Germany,right,179,79,no
R. Neudecker,Saarbrücken,"RCMF, LCMF, AMF",29,325000,2026-06-30,30,2305,6,4.23,Germany,Germany,left,174,72,no
H. Çiftçi,Bandırmaspor,"LCB, RCMF",28,325000,2026-06-30,20,1282,1,0.3,Germany,"Germany, Türkiye",left,177,73,no
J. Boyamba,Borussia Dortmund II,"RW, CF, AMF",29,325000,2027-06-30,35,2492,8,7.67,Germany,"Germany, Congo DR",left,172,66,no
S. Drljača,Stuttgart,GK,27,325000,2027-06-30,15,1418,0,0.0,Germany,"Germany, Serbia",right,192,89,no
M. Schultz,Rot-Weiss Essen,"LCB, RCB",33,300000,2026-06-30,35,3254,2,2.51,Germany,Germany,right,194,88,no
S. Mockenhaupt,Wehen Wiesbaden,RCB,34,300000,2026-06-30,29,2559,0,0.55,Germany,Germany,right,187,84,no
P. Kühn,Apollon,GK,33,300000,2027-05-31,38,3627,0,0.0,Germany,Germany,right,188,94,no
H. Bonmann,Ludogorets,GK,32,300000,2027-06-30,34,3211,0,0.14,Germany,Germany,right,194,82,no
B. Uphoff,Eintracht Braunschweig,GK,32,300000,2028-06-30,1,95,0,0.0,Germany,Germany,right,192,90,no
P. Fahrner,Saarbrücken,"RWF, RB, RWB",23,300000,2028-06-30,4,107,0,0.0,Germany,Germany,right,175,74,no
L. Görlich,VVV Venlo,RB,26,300000,2028-06-30,3,55,0,0.0,Germany,Germany,right,181,76,no
M. Schikora,Vitesse,"LB, LCMF, RCMF",31,300000,2028-06-30,32,2822,5,3.97,Germany,Germany,right,181,76,no
M. Cvjetinović,Energie Cottbus,"RCB, LCB, RB",22,300000,2029-06-30,6,323,0,0.1,Germany,"Germany, Bosnia and Herzegovina",right,188,80,yes
F. Higl,Greuther Fürth,"LWF, CF, RWF",29,300000,2027-06-30,36,1744,4,6.66,Germany,Germany,left,194,83,no
B. Əkinçiər,Ümranıyespor,"RW, LAMF, CF",27,300000,2026-06-30,14,277,1,0.73,Germany,"Germany, Azerbaijan",both,181,72,no
L. Ihorst,Osnabrück,CF,26,300000,2026-06-30,19,759,3,2.13,Germany,Germany,right,190,89,no
L. Brumme,Rot-Weiss Essen,"LAMF, LW",26,300000,2027-06-30,22,942,4,2.63,Germany,Germany,left,187,73,no
N. Sessa,Stuttgart II,"LCMF, RDMF, RCMF",30,300000,2028-06-30,16,716,0,1.23,Germany,"Germany, Argentina",left,172,67,no
M. Hiller,Eupen,GK,29,300000,2027-06-30,35,3318,0,0.0,Germany,Germany,right,189,88,no
N. Gorzel,Austria Lustenau,"RCMF, LCMF",27,300000,2026-06-30,20,1367,0,1.18,Germany,Germany,right,175,73,no
N. Lang,Vaduz,"RCB, LCB",24,300000,2028-06-30,22,1443,0,0.85,Germany,Germany,both,185,77,no
M. Reinthaler,1860 München,"LCB, RCB",31,300000,2027-06-30,31,2335,1,3.27,Italy,Italy,right,193,87,no
L. Boeder,Dynamo Dresden,"RCB, LCB, RB",29,300000,2027-06-30,27,2435,2,1.3,Germany,Germany,right,185,80,no
B. Henning,Osnabrück,"AMF, CF",31,300000,2027-06-30,33,2748,6,4.04,Germany,Germany,right,172,73,no
C. Lannert,Arminia Bielefeld,"RB, LB",28,300000,2027-06-30,37,3515,0,0.44,Germany,Germany,right,180,71,no
N. May,Wehen Wiesbaden,"LB, LWB",24,300000,2027-06-30,24,1598,1,1.13,Germany,Germany,left,182,74,no
M. Pepić,Ulm,"AMF, LCMF",30,300000,2027-06-30,21,1562,1,1.68,Montenegro,"Montenegro, Germany",right,178,79,no
A. Becker,Ulm,CF,29,300000,2028-06-30,6,372,2,2.26,Brazil,"Brazil, Germany",left,197,92,no
J. Lorch,Alemannia Aachen,"LCMF, RCB, LDMF",30,300000,2027-06-30,30,1719,3,2.75,Germany,Germany,right,189,79,no
M. Eberwein,1860 München,"AMF, CF",30,300000,2028-06-30,35,3223,13,10.67,Germany,Germany,right,193,84,no
T. Rieder,Altglienicke,"RCB, RCMF",32,275000,2027-06-30,28,2320,0,0.77,Germany,Germany,right,186,81,no
F. Evina,Würzburger Kickers,"RWF, RW, CF",26,275000,2027-06-30,8,416,1,1.02,Cameroon,"Cameroon, Germany",right,180,77,no
T. Cigerci,Energie Cottbus,"RWF, AMF, CF",31,275000,2027-06-30,14,1082,7,5.2,Germany,Germany,left,180,68,no
B. Kayo,OH Leuven,"RCMF, LCMF",23,275000,2028-06-30,11,242,0,0.08,United States,"United States, Cameroon",right,185,85,no
L. Lokotsch,Preußen Münster,CF,30,275000,,30,1342,3,4.54,Germany,Germany,both,190,82,no
S. Russo,Arminia Bielefeld,"RCMF, RDMF, LCMF",25,275000,2028-06-30,25,1664,0,0.3,Germany,"Germany, Italy",right,184,78,no
E. Huth,Vitesse,CF,29,275000,2026-06-30,27,1673,10,6.85,Germany,Germany,right,181,78,no
O. Steurer,Ried,LCB,31,275000,2027-06-30,23,2120,1,0.83,Germany,Germany,left,191,87,no
N. Kijewski,Verl,LB,30,275000,2027-06-30,31,2263,1,0.55,Germany,Germany,left,176,74,no
L. Bünning,Dynamo Dresden,"LCB, LB",28,275000,2027-06-30,31,2864,1,3.55,Germany,Germany,left,187,78,no
N. Ochojski,Eintracht Frankfurt II,"RB, RCMF",27,275000,2028-06-30,28,1591,3,0.68,Germany,"Germany, Poland",right,182,73,no
D. Waidner,Verl,RB,25,275000,2027-06-30,30,1774,0,0.19,Germany,Germany,right,174,68,no
T. Kraulich,Rot-Weiss Essen,LCB,27,275000,2026-06-30,34,3123,4,2.59,Germany,Germany,left,191,85,no
M. Hausjell,St. Pölten,"RAMF, LAMF, LW",27,275000,,8,180,0,0.39,Austria,Austria,right,176,70,no
E. Taffertshofer,Ulm,"LCMF, RCMF, RDMF",31,275000,2028-06-30,27,1892,2,1.43,Germany,Germany,right,174,71,no
A. Vrenezi,,"CF, RWF, RAMF",32,250000,,30,2373,6,4.95,Kosovo,Kosovo,right,177,66,no
T. Beermann,,"RCB, LCB",35,250000,,23,1905,1,1.92,Germany,Germany,left,188,85,no
M. Seegert,Ulm,"LCB, RCB",32,250000,2028-06-30,34,3227,3,5.09,Germany,Germany,right,186,76,no
S. Maier,Landshut,"AMF, RCMF, LWF",32,250000,2027-06-30,6,184,0,0.11,Germany,Germany,right,179,68,no
N. Hoffmann,Köln II,"DMF, LCMF, RCB",29,250000,2028-06-30,23,1061,0,0.08,Germany,Germany,right,194,74,no
L. Weinkauf,Hannover 96,GK,29,250000,2028-06-30,35,3260,0,0.0,Germany,Germany,right,198,97,no
P. Chato,Rödinghausen,"LCB, LDMF",29,250000,2027-06-30,23,1873,0,1.13,Cameroon,"Cameroon, Germany",left,186,85,no
M. Gamboš,Komárno,"LCMF, RCMF",28,250000,2026-06-30,8,474,0,0.17,Slovakia,Slovakia,right,182,76,no
M. Seiffert,Erzgebirge Aue,"CF, LWF, LW",25,250000,2027-06-30,34,1423,0,2.5,Germany,Germany,left,177,70,no
F. Wagner,Osnabrück,"RCMF, CF, AMF",28,250000,2028-06-30,28,1606,4,3.47,Germany,Germany,right,182,78,no
Y. Otto,Verl,"CF, AMF, LCMF",27,250000,2027-06-30,19,837,0,0.73,Germany,Germany,right,180,71,no
D. Schad,Lamphun Warrior,"RWB, RB",29,250000,2027-06-30,25,893,0,0.0,Germany,Germany,right,176,70,no
S. Stehle,Wehen Wiesbaden,"CF, RAMF",24,250000,2027-06-30,6,79,0,0.08,Germany,"Germany, Colombia",right,182,80,no
L. Kwadwo,Borussia Dortmund II,"LB, LWB",29,250000,2026-06-30,27,1640,0,0.21,Germany,"Germany, Ghana",left,185,79,no
N. Sauter,Osnabrück,GK,23,250000,2027-06-30,5,478,0,0.0,Germany,Germany,right,187,82,no
L. Jastremski,Austria Lustenau,CF,25,250000,2027-06-30,11,696,2,2.46,Germany,Germany,both,190,79,no
K. Froese,Semen Padang,"LCMF, CF",30,250000,,32,2826,5,8.84,Cuba,"Cuba, Canada",right,172,71,no
F. Pfanne,Hansa Rostock,"CB, LCMF, RCB",31,250000,2027-06-30,36,3375,3,1.62,Germany,Germany,right,187,82,no
M. Heinrich,Iraklis 1908,"LW, RAMF, LAMF",28,250000,2026-06-30,22,1470,0,1.43,Germany,Germany,right,180,75,no
J. Günther-Schmidt,Homburg,"AMF, CF, LW",31,250000,2028-06-30,35,2640,10,7.71,Germany,Germany,right,183,81,no
M. Kobylański,BW Lohne,"AMF, CF",32,225000,2027-06-30,28,805,2,3.23,Germany,"Germany, Poland",both,178,84,no
J. Wurtz,,"AMF, CF",34,225000,,27,1037,3,2.53,Germany,Germany,right,182,70,no
P. Göbel,Borussia Dortmund II,"RW, RB",32,225000,2026-06-30,32,2520,0,1.72,Germany,Germany,right,173,68,no
B. Thoelke,Eintracht Braunschweig,"RCB, CB",34,225000,2027-06-30,6,168,0,0.13,Germany,Germany,right,191,84,no
S. Ogbaidze,Hertha BSC II,"LCMF, CF, RWF",23,225000,2026-06-30,16,512,0,0.28,Georgia,"Georgia, Germany",right,177,73,no
F. Hartmann,Hallescher FC,"LAMF, RAMF",25,225000,2026-06-30,6,110,0,0.0,Germany,Germany,left,178,69,no
J. Hawkins,ADO Den Haag,"RW, LW",25,225000,2028-06-30,9,353,1,0.48,Germany,"Germany, United States",right,178,73,no
M. Kurt,Adana 01,"RDMF, LDMF, RCMF",30,225000,2026-06-30,26,1575,0,0.98,Türkiye,Türkiye,both,181,0,no
D. Becker,MSV Duisburg,RCB,26,225000,2026-06-30,9,752,0,0.0,Germany,Germany,right,188,75,no
M. Gouras,SGV Freiberg,"LW, LAMF",28,225000,2027-06-30,31,1954,6,6.16,Germany,"Germany, Greece",left,175,64,no
L. Putaro,BFC Dynamo,"LWF, CF, RWF",29,225000,2026-06-30,33,2376,9,9.0,Germany,Germany,left,187,77,no
J. Rieckmann,Waldhof Mannheim,"DMF, LCMF, RCMF",25,225000,2028-06-30,18,486,0,0.49,Germany,Germany,right,186,79,no
C. Greger,Viktoria Köln,"LCB, CB",29,225000,2027-06-30,32,2846,0,0.68,Germany,Germany,left,193,81,no
T. Boss,Elversberg,GK,32,200000,2027-06-30,1,97,0,0.0,Germany,Germany,right,186,81,no
Boné Uaferro,,"LCB, CB",34,200000,,9,634,0,0.14,Germany,"Germany, Mozambique",right,191,88,no
J. Coppens,Sint-Truiden,GK,35,200000,2026-06-30,4,350,0,0.0,Belgium,Belgium,left,190,72,no
P. Slišković,,CF,35,200000,,30,1554,3,5.78,Bosnia and Herzegovina,"Bosnia and Herzegovina, Croatia",right,193,91,no
H. Zuck,Kaiserslautern II,"LWB, LB",35,200000,2026-06-30,35,3137,4,4.06,Germany,Germany,left,176,69,no
P. Kurzweg,Würzburger Kickers,LB,32,200000,2027-06-30,12,915,1,0.61,Germany,Germany,left,180,80,no
M. Fritz,Carl Zeiss Jena,"DMF, RCB",32,200000,2028-06-30,26,1802,3,1.98,Germany,Germany,right,193,84,no
S. Handle,Viktoria Köln,"LAMF, RB, LWB",33,200000,2026-06-30,36,3219,6,7.74,Germany,Germany,right,169,68,no
S. Sané,Ried,CF,33,200000,2026-06-30,26,1548,6,6.83,Germany,"Germany, Senegal",right,187,86,no
N. Kreuzer,Dynamo Dresden II,"RB, RWB",33,200000,2028-06-30,35,3275,2,0.91,Germany,Germany,right,179,76,no
J. Nietfeld,Altglienicke,"RCB, CB",32,200000,2028-06-30,32,3029,1,1.92,Germany,Germany,right,186,83,no
E. Löder,Ulm,"AMF, RAMF, RWB",26,200000,2028-06-30,13,411,1,1.52,Germany,Germany,right,183,72,no
B. Taz,Bochum,"AMF, CF",27,200000,2028-06-30,37,2661,10,8.17,Germany,"Germany, Türkiye",both,175,72,no
N. Rieble,,"LB, LWB",30,200000,,20,1357,0,0.69,Germany,Germany,left,183,80,no
H. Bah-Traoré,,"RWB, LCB, RCB",29,200000,,22,746,1,0.05,Germany,"Germany, Togo",right,175,73,no
J. Butler,Energie Cottbus,CF,25,200000,2027-06-30,10,153,0,0.58,United States,"United States, Germany",right,188,89,no
F. Greilinger,Wehen Wiesbaden,"LB, LWB, LW",25,200000,2027-06-30,26,1581,3,2.06,Germany,Germany,left,175,68,no
K. Goden,Sportfreunde Siegen,"RB, LW, RW",27,200000,2027-06-30,23,580,3,1.36,Germany,Germany,right,183,80,no
S. Nkansah,Homburg,"RCB, LCB",30,200000,2027-06-30,32,2801,2,3.2,Germany,"Germany, Ghana",right,188,78,no
M. Frey,FC Bocholt,"CB, LDMF, RCMF",30,200000,2027-06-30,35,2886,1,1.65,Germany,Germany,right,181,78,no
A. Lyska,Sandhausen,GK,26,200000,2027-06-30,6,537,0,0.0,Germany,Germany,right,188,87,no
M. Faßbender,Nieciecza,"LW, LAMF, CF",27,200000,2027-06-30,35,2589,5,9.44,Germany,"Germany, Ghana",right,188,78,no
H. Rorig,Energie Cottbus,"RB, RWB",26,200000,2026-06-30,9,288,1,0.23,Germany,Germany,right,182,72,no
N. Landgraf,Hallescher FC,"LCB, LB",30,200000,2027-06-30,32,2697,0,0.62,Germany,Germany,left,178,68,no
J. Tauriainen,Inter Turku,"LWB, RWB, LB",25,200000,2026-12-31,28,1969,1,1.58,Finland,Finland,right,172,72,no
F. Palacios,Schöningen,"AMF, LCMF, RCMF",31,200000,2026-06-30,11,358,0,0.42,Germany,"Germany, Spain",right,170,69,no
L. Dietz,Viktoria Köln,RCB,29,200000,2026-06-30,23,2016,0,1.59,Germany,Germany,right,190,79,no
V. Nikolov,Korona Kielce,"CF, LW",25,200000,2028-06-30,8,146,0,0.23,Bulgaria,Bulgaria,right,192,77,no
M. Zeitz,Saarbrücken,"RCB, RCMF, DMF",35,175000,2026-06-30,33,3064,3,3.09,Germany,Germany,right,181,79,no
M. Thiel,,"LAMF, AMF, LWF",33,175000,,32,1778,8,5.91,Germany,Germany,left,186,81,no
R. Vollath,1860 München,GK,36,175000,2027-06-30,21,1982,0,0.0,Germany,Germany,right,185,75,no
J. Brinkies,Kickers Offenbach,GK,32,175000,2027-06-30,34,3207,0,0.0,Germany,Germany,both,188,87,no
T. Thiele,Energie Cottbus,CF,34,175000,2026-06-30,8,271,0,0.87,Germany,Germany,right,188,84,no
A. Bittroff,,"LCB, RCB",37,175000,,28,2353,3,1.13,Germany,Germany,right,186,81,no
S. Benyamina,Hallescher FC,CF,36,175000,2027-06-30,23,1173,5,3.97,Germany,"Germany, Algeria",right,190,81,no
E. Hottmann,Jahn Regensburg,CF,26,175000,2029-06-30,29,979,2,2.16,Germany,Germany,right,187,92,no
Lucas Falcao,Rot-Weiß Erfurt,CF,26,175000,2027-06-30,32,1898,6,6.3,Brazil,"Brazil, Italy",both,175,69,no
K. Burger,Mainz 05 II,LCB,31,175000,2027-06-30,17,1174,0,0.97,Germany,Germany,left,189,74,no
C. Coşkun,MSV Duisburg,"LB, LW",28,175000,2028-06-30,28,1995,1,1.0,Germany,Germany,left,173,71,no
G. Gohlke,,RCB,27,175000,,17,889,0,1.41,Germany,"Germany, Austria",right,192,81,no
L. Mickels,Zira,"LAMF, LWF, LW",30,175000,2026-06-30,11,376,0,0.43,Germany,"Germany, Congo DR",both,177,80,no
A. Spahić,Kaiserslautern,GK,29,175000,2026-06-30,3,284,0,0.0,Germany,"Germany, Bosnia and Herzegovina",right,190,77,no
S. Belkahia,Havelse,RCB,27,175000,2026-06-30,26,2075,2,2.95,Germany,"Germany, Tunisia",right,193,90,no
M. Kiprit,Manisa F.K.,"CF, AMF",26,175000,2026-06-30,26,944,3,3.26,Germany,"Germany, Türkiye",both,184,77,no
T. Fleckstein,MSV Duisburg,"LCB, RCB",27,175000,2028-06-30,20,1802,2,0.71,Germany,Germany,right,190,86,no
T. Sechelmann,Waldhof Mannheim,LCB,27,175000,2028-06-30,11,489,0,0.0,Germany,Germany,left,186,81,no
T. Knost,Verl,"RCB, RB, RWB",26,175000,2026-06-30,14,905,0,1.06,Germany,"Germany, Kenya",right,178,76,no
P. Kammerbauer,Osnabrück,"RWF, RWB, RW",29,175000,2027-06-30,33,2018,0,1.43,Germany,Germany,right,174,73,no
A. Lungwitz,Pipinsried,LB,25,175000,2026-06-30,19,1197,0,0.17,Germany,Germany,left,174,74,no
M. Ajani,Köln II,"RWB, RAMF, RW",32,150000,2027-06-30,33,2148,3,3.62,Germany,"Germany, Nigeria",right,188,86,no
B. Girth,Hessen Kassel,CF,34,150000,2026-06-30,22,381,3,3.0,Germany,Germany,both,181,84,no
S. Jacob,,"CF, AMF",32,150000,,32,2292,9,10.13,Germany,Germany,right,183,80,no
M. Knoll,,"LCMF, LCB, CB",35,150000,,19,1471,0,0.41,Germany,Germany,left,185,83,no
M. Bakalorz,,"RCMF, RDMF, LCMF",36,150000,,25,1615,0,0.51,Germany,Germany,right,180,79,no
M. Stoppelkamp,Rot-Weiß Oberhausen,"LAMF, LW, LWF",39,150000,2026-06-30,31,2631,10,11.53,Germany,Germany,right,180,0,no
F. Flückiger,,GK,35,150000,,9,853,0,0.0,Germany,Germany,right,195,88,no
P. Steinhart,Homburg,"LB, LCB",33,150000,2027-06-30,33,2881,2,2.62,Germany,Germany,left,181,73,no
R. Feltscher,,RB,35,150000,,28,2496,0,2.14,Switzerland,"Switzerland, Venezuela",right,184,84,no
