Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
A. Hagelskjær,Wycombe Wanderers,"LCB, LB",29,800000,2028-06-30,3,57,1,0.03,Denmark,Denmark,left,192,84,no
L. Kramer,Rapid Bucureşti,"RCB, LCB, CB",26,800000,2027-06-30,31,2910,2,1.8,Netherlands,Netherlands,right,192,80,no
F. Winther,Hammarby,LCB,25,800000,2027-12-31,15,1205,0,0.91,Denmark,Denmark,left,190,83,no
P. Carlgren,Nantes,GK,34,800000,2026-06-30,31,2997,0,0.0,Sweden,Sweden,right,188,84,no
Júnior Brumado,Midtjylland,"CF, LWF",26,800000,2026-12-31,12,531,0,1.6,Brazil,Brazil,right,190,88,no
M. Emil Madsen,København,"RCMF, LCMF",28,800000,2028-06-30,27,2290,3,1.16,Denmark,Denmark,left,189,80,no
D. Kurminowski,Lechia Gdańsk,CF,27,800000,2028-06-30,4,27,0,0.3,Poland,Poland,right,182,73,no
S. Sebulonsen,Köln,"RB, RWB",26,750000,2028-06-30,19,1129,1,0.43,Norway,Norway,right,181,78,no
O. Ross,Silkeborg,"CF, LCMF",21,750000,2029-12-31,22,653,1,1.29,Denmark,Denmark,right,186,78,no
S. Graves,PEC Zwolle,"LCB, CB",26,750000,2028-06-30,16,1252,1,1.29,Denmark,Denmark,right,191,80,no
G. Links,AGF,"LWB, LB",27,750000,2029-06-30,28,1669,0,0.98,South Africa,South Africa,left,170,60,no
C. Cappis,Dallas,"LB, LCMF, RCMF",26,700000,2027-12-31,19,1113,2,0.82,United States,United States,both,185,72,no
Y. Bakiz,Silkeborg,"RCMF, LW, LWF",27,700000,2028-06-30,21,1510,6,4.54,Denmark,"Denmark, Morocco",right,171,65,no
K. Yakob,AGF,"RCMF, LCMF",25,700000,2027-06-30,24,1662,3,1.92,Sweden,"Sweden, Iraq",right,184,77,no
S. Hausner,Horsens,"CB, RCB",25,700000,2028-06-30,5,254,0,0.2,Denmark,Denmark,right,188,79,no
D. Kruse,IFK Göteborg,"LCMF, DMF, RCMF",24,700000,2028-12-31,31,2233,0,0.81,Denmark,Denmark,right,185,80,no
C. Johansson,Holstein Kiel,"LCB, RCB",32,700000,2026-06-30,13,1255,1,0.92,Sweden,Sweden,right,189,82,no
A. Busch,Silkeborg,LCB,22,700000,2028-12-31,11,1040,1,0.96,Denmark,Denmark,right,190,75,no
M. Kikkenborg,Molde,GK,26,700000,2028-12-31,26,2566,0,0.0,Denmark,Denmark,right,197,93,no
N. Poulsen,AGF,"DMF, LCMF, RCMF",32,700000,2028-06-30,28,2443,0,0.23,Denmark,Denmark,right,176,79,no
S. Haugen,1860 München,CF,28,700000,2027-06-30,31,1497,2,4.04,Norway,Norway,right,187,77,no
T. Mølgaard,AGF,"RCB, RWB, RB",29,700000,2028-06-30,32,2566,0,1.83,Denmark,Denmark,right,182,75,no
K. Jørgensen,LASK,"RB, RWB",26,700000,2028-06-30,25,2243,4,1.68,Denmark,Denmark,right,185,80,no
T. Sander,Elfsborg,GK,21,700000,2030-06-30,14,1356,0,0.0,Denmark,"Denmark, France",right,189,80,no
C. Leemans,De Graafschap U23,LCMF,30,700000,2028-06-30,33,2648,6,5.53,Netherlands,Netherlands,left,189,79,no
A. Adelgaard,Twente,LB,22,700000,2030-06-30,22,1456,0,0.2,Denmark,Denmark,left,175,65,no
T. Storm,NEC,"RB, RWB",21,700000,2030-06-30,15,885,0,0.32,Denmark,Denmark,right,182,72,no
S. Gartenmann,Sampdoria,"RCB, LCB",29,700000,2028-06-30,26,1888,3,1.56,Denmark,Denmark,right,185,75,no
I. Fossum,Rosenborg,"RCMF, LCMF",29,650000,2027-12-31,30,2652,3,6.1,Norway,Norway,right,180,73,no
E. Ólafsson,Midtjylland,GK,26,650000,2029-06-30,8,781,0,0.0,Iceland,Iceland,right,201,85,no
P. Mattsson,Norwich City,"RCMF, DMF, LCMF",24,650000,2028-06-30,24,1119,1,0.7,Denmark,"Denmark, Sweden",right,181,74,no
T. Letschert,AFC,"RCB, LCB, CB",32,650000,,5,384,0,0.07,Netherlands,Netherlands,right,188,84,no
J. Felix,Arminia Bielefeld,LCB,28,650000,2027-06-30,20,1861,0,0.83,St. Lucia,"St. Lucia, Denmark",left,190,73,no
Renato Júnior,Al Wasl,"CF, RWF",24,600000,2026-06-30,14,852,0,1.36,Brazil,Brazil,right,190,82,no
M. Karamoko,Dinamo Bucureşti,"CF, LW",27,600000,2027-06-30,5,229,0,0.41,France,"France, Côte d'Ivoire",right,188,81,no
J. Tverskov,San Diego,"RDMF, LDMF, DMF",33,600000,2027-12-31,30,2850,2,1.99,Denmark,Denmark,right,188,85,no
R. Østrøm,Silkeborg,"LB, RB",23,600000,2028-12-31,12,712,1,0.37,Denmark,"Denmark, Norway",right,188,80,no
J. Žambůrek,ADO Den Haag,"RWF, RCMF, AMF",25,600000,2029-06-30,19,703,1,1.15,Czech Republic,Czech Republic,left,182,70,no
S. Svendsen,Kristiansund,"LAMF, LCMF, RAMF",28,600000,2028-06-30,7,647,0,0.55,Norway,Norway,right,172,67,no
L. Kjerrumgaard,Watford,"CF, AMF",23,550000,2030-06-30,4,51,0,0.16,Denmark,Denmark,left,190,77,no
C. Sørensen,Vejle,LB,33,500000,2028-06-30,24,1816,4,1.82,Denmark,Denmark,left,179,74,no
J. Posavec,Lokomotiva Zagreb,GK,30,500000,2027-06-30,10,974,0,0.0,Croatia,Croatia,right,190,85,no
A. Poulsen,Silkeborg,"LB, LWB",26,500000,2027-06-30,16,911,1,0.31,Denmark,Denmark,left,188,80,no
L. Andersen,,"CF, LWF, LCMF",31,500000,,31,1877,1,3.29,Denmark,Denmark,right,185,73,no
S. Grønning,Hertha BSC,"CF, RWF",28,500000,2027-06-30,6,127,1,2.31,Denmark,Denmark,right,188,75,no
S. Iyede,Zhenys,"CF, AMF",28,500000,2026-12-31,18,504,0,0.26,Nigeria,Nigeria,right,181,72,no
H. Andersson,Värnamo,RCB,27,500000,2027-12-31,26,2186,3,2.23,Sweden,Sweden,right,196,86,no
J. Bonde,OB,"RCMF, LCB, LCMF",32,500000,2027-06-30,32,2537,3,8.04,Denmark,Denmark,left,186,75,no
L. Vigen,Esbjerg,"RCMF, LCMF",31,500000,2027-12-31,14,678,0,0.52,Denmark,Denmark,right,180,80,no
M. Kallesøe,AaB,RB,28,500000,2027-06-30,14,1122,0,0.68,Denmark,Denmark,right,193,80,no
J. Grot,OB,CF,28,500000,2027-06-30,17,1506,9,9.17,Netherlands,"Netherlands, Suriname",right,193,98,no
U. Yttergård Jenssen,OB,"LCB, CB",30,500000,2028-06-30,2,111,0,0.0,Norway,Norway,left,187,82,no
L. Musonda,Magdeburg,"LWB, LB",31,500000,2027-06-30,30,2603,3,1.63,Zambia,Zambia,both,171,75,no
J. King,Brisbane Roar,LB,25,500000,2028-06-30,6,318,0,0.0,Australia,Australia,left,179,68,no
V. Byskov,Midtjylland,"LAMF, LCMF, AMF",21,450000,2030-06-30,5,94,0,0.0,Denmark,Denmark,right,0,0,no
M. Westergaard,Vålerenga,"RCMF, LCMF",28,450000,2029-12-31,31,2004,1,3.06,Denmark,Denmark,right,187,75,no
Pedro Ferreira,Santa Clara,"DMF, LCMF",28,450000,2028-06-30,27,1827,2,1.05,Portugal,Portugal,right,183,81,no
M. Duelund,Vejle,"RWF, CF, AMF",28,450000,2027-06-30,12,666,2,1.83,Denmark,Denmark,right,178,74,no
M. Jensen,Sønderjyske,"RCB, CF, LCB",29,450000,2029-06-30,25,2245,4,4.98,Denmark,Denmark,right,196,85,no
L. Qamili,Sønderjyske,"CF, LW, LWF",27,450000,2027-06-30,7,117,0,0.17,Denmark,"Denmark, Albania",left,191,74,no
T. Klysner,Sønderjyske,"RW, LW, RAMF",24,450000,2027-06-30,28,1173,1,1.48,Denmark,Denmark,right,183,69,no
S. Brolin,Kalmar,GK,25,450000,2026-12-31,3,292,0,0.0,Sweden,Sweden,right,202,85,no
B. Kadrii,,CF,34,450000,,25,1601,8,8.15,Denmark,"Denmark, North Macedonia",left,177,74,no
R. Gojani,Kalmar,"RCMF, LCMF, DMF",33,450000,2027-12-31,9,337,0,0.04,Sweden,"Sweden, Kosovo",right,174,71,no
J. Gemmer,Helsingør,"LCMF, RCMF",30,450000,,29,1306,1,1.39,Denmark,Denmark,right,179,76,no
J. Gammelby,Silkeborg,RB,31,450000,2028-06-30,10,621,1,0.44,Denmark,Denmark,both,192,81,no
J. Lössl,Midtjylland,GK,37,400000,2029-06-30,25,2445,0,0.0,Denmark,Denmark,right,195,89,no
M. Makarić,Da Nang,CF,30,400000,,7,332,0,0.84,Serbia,Serbia,right,185,78,no
N. Skyttä,Kaiserslautern,"AMF, RCMF",23,400000,2028-06-30,8,510,2,1.3,Finland,Finland,left,170,69,no
M. Kiilerich,Hvidovre,CB,30,400000,,30,2841,0,0.9,Denmark,Denmark,right,188,0,no
T. Kehinde,Bandırmaspor,"LW, RW",27,400000,2027-06-30,23,1552,1,1.92,Nigeria,"Nigeria, England",right,178,75,no
R. Ascone,Halmstad,"RWF, CF",22,400000,2029-12-31,12,400,2,1.04,France,"France, Italy",left,177,68,no
J. Jensen-Abbew,AGF,RCB,24,400000,2028-12-31,3,15,0,0.0,Denmark,"Denmark, Ghana",right,187,80,no
H. Dalsgaard,AGF,"RCB, RB",36,400000,2026-06-30,24,2200,1,1.53,Denmark,Denmark,right,192,81,no
A. Thrándarson,Víkingur Reykjavík,"RCMF, RDMF, LDMF",31,400000,2026-12-31,26,882,1,0.8,Iceland,Iceland,right,187,83,no
N. Mickelson,Elversberg,RB,26,400000,2027-06-30,17,1225,0,0.17,Norway,"Norway, Thailand",right,185,80,no
A. Manneh,Hibernian,"RDMF, LDMF",27,400000,2028-05-31,18,1321,1,0.46,Gambia,Gambia,left,170,61,no
F. Gytkjær,Lyngby,CF,33,400000,2027-06-30,23,1982,5,6.28,Denmark,Denmark,right,180,75,no
P. Gregor,Halmstad,RCB,32,400000,2027-12-31,29,2543,0,1.37,Denmark,Denmark,right,189,80,no
I. Jebali,Gamba Osaka,"AMF, CF",34,400000,,13,1142,4,6.19,Tunisia,Tunisia,right,186,84,no
N. Helenius,AaB,CF,34,400000,2026-06-30,32,2355,6,7.3,Denmark,Denmark,right,196,85,no
A. Munksgaard,Kristiansund,RB,28,400000,2027-12-31,1,6,0,0.0,Denmark,Denmark,right,181,75,no
A. Andersson,Örgryte,"RB, LB",29,400000,2028-12-31,26,1986,1,1.05,Sweden,Sweden,right,178,68,no
A. Amoo,,"CF, RW",24,400000,,2,48,0,0.0,Nigeria,Nigeria,left,163,68,no
K. Johnsson,Strasbourg,GK,36,400000,,4,389,0,0.0,Sweden,Sweden,right,188,84,no
P. Mortensen,Brøndby,CF,36,400000,2028-06-30,32,3002,16,16.51,Denmark,Denmark,right,188,78,no
N. Larsen,Vejle,GK,35,400000,2028-06-30,32,3039,0,0.0,Denmark,Denmark,right,187,83,no
M. Kaastrup,Aarhus Fremad,"LCMF, CF, LW",25,375000,2027-06-30,19,1015,0,1.68,Denmark,Denmark,right,176,70,no
J. Vester,Sandefjord,"RB, LCMF, DMF",21,350000,2029-12-31,5,158,0,0.07,Denmark,Denmark,right,182,79,no
P. Texel,Kolding IF,RB,22,350000,2029-06-30,1,28,0,0.0,Denmark,Denmark,right,182,74,yes
S. Berger,Silkeborg,"LWF, LCMF, CF",23,350000,2028-12-31,13,207,0,0.26,Denmark,Denmark,left,175,0,no
P. Bjur,Esbjerg,"RWF, AMF",26,350000,2027-06-30,15,445,1,1.1,Denmark,Denmark,left,180,77,no
S. Otoa,Genoa,LCB,22,350000,2028-06-30,6,265,0,0.11,Denmark,Denmark,right,198,75,no
F. Carstensen,Sarpsborg 08,"CF, LCMF",23,350000,2028-12-31,2,8,0,0.0,Denmark,Denmark,right,179,66,no
A. Ludwig,Horsens,"LCB, CB",32,350000,2026-06-30,13,1021,0,0.07,Denmark,Denmark,left,184,85,no
K. Barslund,Brommapojkarna,RCB,22,350000,2027-06-30,1,17,0,0.0,Denmark,Denmark,right,182,75,no
A. Sigurdarson,KR,"LCMF, AMF, LWF",32,350000,2028-12-31,31,2143,7,6.83,Iceland,Iceland,right,177,70,no
E. Just,Motherwell,"RW, AMF, LWF",26,350000,2027-05-31,27,1234,0,1.25,New Zealand,New Zealand,left,174,67,no
M. Lassen,Moss,"LCB, RCB, LWB",24,350000,2027-06-30,22,1533,1,0.47,Denmark,Denmark,right,181,74,no
M. Egho,Hvidovre,CF,32,350000,2027-06-30,28,1889,6,7.04,Austria,Austria,right,187,80,no
J. Grønning,Viborg,DMF,34,350000,2027-06-30,31,2960,1,1.79,Denmark,Denmark,right,182,67,no
L. Klitten,Hobro,LB,25,350000,2028-06-30,9,398,0,0.0,Denmark,Denmark,left,184,77,no
F. Tingager,AGF,CB,33,350000,2028-06-30,30,2840,1,0.97,Denmark,Denmark,right,198,94,no
R. Thellufsen Pedersen,,"LCMF, LB, LWF",29,350000,,9,435,0,0.26,Denmark,Denmark,right,185,74,no
M. Jensen,Nacional,LAMF,21,350000,2030-06-30,1,24,0,0.0,Denmark,Denmark,right,0,0,no
M. Sauer,Sandefjord,RW,22,350000,2030-12-31,1,8,0,0.0,Denmark,Denmark,left,181,74,no
M. Kaalund,Hvidovre,"RCMF, LCMF, LWF",29,350000,,17,597,0,0.99,Denmark,Denmark,right,183,75,no
M. Opondo,Fredericia,"RCMF, AMF",28,350000,,31,2686,2,1.71,Denmark,"Denmark, Uganda",right,173,72,no
G. Grubbe,Esbjerg,RB,23,350000,2030-06-30,27,1984,0,0.28,Denmark,Denmark,right,179,74,no
