Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
N. Burkart,Winterthur,"LW, AMF",26,1000000,2027-06-30,4,233,0,0.43,Switzerland,"Switzerland, England",right,174,70,no
A. Papadopoulos,Lugano,"RCB, RCMF",26,1000000,2027-06-30,27,2441,1,2.39,Germany,"Germany, Greece",right,187,83,no
J. Gómez,Eintracht Braunschweig,"CF, AMF",24,900000,2027-06-30,34,2431,6,7.12,United States,"United States, Mexico",right,178,75,no
T. Goppel,Bali United,"RWB, RB",29,900000,2027-06-30,18,1420,3,1.34,Netherlands,Netherlands,right,178,73,no
M. Çuni,Bari,CF,24,900000,2028-06-30,32,1798,9,13.66,Germany,"Germany, Albania",right,188,78,yes
J. Hettwer,Fortuna Düsseldorf,"CF, RAMF",23,800000,2030-06-30,25,1335,5,5.48,Germany,Germany,right,184,73,no
M. Breunig,Magdeburg,"LCMF, CF",25,800000,2027-06-30,17,559,3,4.42,Germany,Germany,left,194,85,yes
C. Sickinger,Elversberg,"RCB, LCMF, LCB",28,800000,2027-06-30,21,1502,0,1.09,Germany,Germany,right,183,73,no
F. Kleinhansl,Kaiserslautern,LB,25,800000,2026-06-30,37,3319,3,1.03,Germany,Germany,left,180,72,no
J. Braaf,,"CF, LAMF",23,800000,,7,277,0,0.32,Netherlands,"Netherlands, Suriname",right,181,65,no
Mateu Morey,Mallorca,RB,26,800000,2027-06-30,1,47,0,0.0,Spain,Spain,right,173,67,no
S. Bamba,Marítimo,LW,22,800000,2029-06-30,1,48,0,0.28,Germany,"Germany, Congo DR",right,179,70,no
D. Heber,Magdeburg,RCB,31,750000,,17,1468,0,0.46,Germany,"Germany, Ghana",right,182,78,no
D. Kother,MSV Duisburg,"RW, LAMF, RAMF",26,750000,2028-06-30,27,936,3,1.94,Germany,Germany,right,180,72,no
L. Marseiler,Darmstadt 98,"LWF, CF, AMF",29,750000,,24,931,2,1.02,Germany,"Germany, Italy",both,176,68,no
L. Schnellbacher,Elversberg,CF,32,700000,2028-06-30,27,2175,14,9.13,Germany,Germany,right,180,76,no
F. Gebhardt,Jahn Regensburg,GK,24,700000,2029-06-30,36,3442,0,0.58,Germany,Germany,right,189,83,no
P. Boevink,Greuther Fürth,GK,28,700000,2027-06-30,10,947,0,0.0,Netherlands,Netherlands,right,190,85,no
J. Grodowski,Arminia Bielefeld,"RWF, LAMF, RAMF",28,700000,,35,2072,6,6.01,Germany,Germany,left,185,80,no
S. Köhler,Grasshopper,DMF,29,700000,2028-06-30,35,3117,3,2.68,Germany,Germany,right,185,83,no
M. Neubauer,Hannover 96,LB,30,700000,2028-06-30,37,3521,0,2.61,Germany,Germany,left,178,72,no
B. Ezeh,Hannover 96,"LWB, LB",24,700000,2026-06-30,33,2905,2,3.08,Germany,"Germany, Nigeria",left,188,87,no
A. Hoti,Eintracht Braunschweig,RCB,23,700000,2028-06-30,23,1832,1,0.57,Albania,"Albania, Kosovo",right,191,79,no
B. Fink,Wycombe Wanderers,CF,23,700000,2026-06-30,4,323,1,2.51,Switzerland,"Switzerland, England",right,192,87,no
V. Musliu,Sint-Truiden,"RCB, LCB",31,600000,2027-06-30,25,2285,0,2.02,North Macedonia,North Macedonia,right,187,80,no
F. Stritzel,Wehen Wiesbaden,GK,32,600000,2027-06-30,15,1393,0,0.0,Germany,"Germany, Austria",right,197,92,no
G. Fechner,Wehen Wiesbaden,"RWB, RCB, RCMF",28,600000,2027-06-30,29,1969,1,1.1,Germany,Germany,right,188,78,no
D. Gnaase,Polonia Warszawa,"DMF, LCMF, RCMF",29,600000,2027-06-30,33,2487,2,1.67,Germany,Germany,right,179,77,no
F. Götze,Paderborn,"AMF, RDMF, LDMF",28,600000,,20,1436,2,0.57,Germany,Germany,right,185,80,no
C. Conteh,Heidenheim,"RWF, RW",26,600000,2029-06-30,26,1846,3,6.06,Germany,"Germany, Ghana",right,182,73,no
Guille Bueno,Real Valladolid,"LWB, LB",23,600000,2028-06-30,23,1583,1,0.57,Spain,Spain,left,176,72,no
B. Simakala,Araz,"LWF, AMF",29,550000,2026-06-30,37,2990,19,14.19,Germany,"Germany, Congo DR",both,180,76,no
M. Feil,Elversberg,"RW, RAMF",31,500000,2026-06-30,38,3160,7,5.12,Germany,Germany,right,170,68,no
P. Will,Darmstadt 98,"DMF, LCMF, RCMF",27,500000,2029-06-30,32,2745,2,0.95,Germany,Germany,left,185,77,no
B. Voll,St. Pauli,GK,25,500000,,36,3432,0,0.0,Germany,Germany,right,195,85,no
C. Brackelmann,Paderborn,"LCB, LB",26,500000,2026-06-30,28,2299,2,1.43,Germany,Germany,left,196,86,no
A. Rossipal,Dynamo Dresden,LB,30,500000,2027-06-30,33,3047,2,2.64,Germany,Germany,left,184,78,no
A. Gürleyen,Hansa Rostock,"CB, LCB",27,500000,2027-06-30,32,2716,2,3.38,Germany,"Germany, Türkiye",right,193,93,no
O. Batista Meier,Preußen Münster,"RAMF, RW, CF",25,500000,,12,324,1,0.87,Germany,"Germany, Brazil",right,178,0,no
B. Bobzien,Dynamo Dresden,"LW, RW, AMF",23,500000,2027-06-30,14,274,0,1.01,Germany,Germany,right,174,70,yes
A. Jonjić,Jahn Zeiskam,"CF, LAMF",26,500000,2026-06-30,16,1207,5,2.66,Germany,"Germany, Croatia",right,183,75,no
M. Rosenfelder,Freiburg,RCB,23,500000,,21,1590,2,1.88,Germany,Germany,right,186,76,no
R. Elongo-Yombo,Saarbrücken,"RWB, RW, LWB",24,500000,2026-06-30,24,743,1,1.18,Germany,"Germany, Congo DR",both,188,77,no
P. Sontheimer,Saarbrücken,"LCMF, RCMF, LDMF",27,450000,2027-06-30,36,3240,3,1.85,Germany,Germany,right,168,68,no
T. Jacobsen,1860 München,"RCMF, LCMF",29,450000,2026-06-30,37,3223,6,6.1,Germany,Germany,left,182,76,no
L. Kunze,Hansa Rostock,"RCMF, LCMF",28,450000,2027-06-30,35,2559,3,3.17,Germany,Germany,right,189,78,yes
N. Hauptmann,Dynamo Dresden,"LCMF, RCMF",29,450000,2028-06-30,22,1765,2,5.8,Germany,Germany,left,176,63,no
M. Wörl,Arminia Bielefeld,"LDMF, LCMF",22,450000,2029-06-30,18,1411,0,1.74,Germany,Germany,right,178,69,no
F. Lakenmacher,Darmstadt 98,CF,26,450000,2027-06-30,35,2001,8,5.38,Germany,Germany,right,188,92,no
T. Zimmerschied,Elversberg,"LAMF, LWF",27,450000,2029-06-30,34,2862,10,9.09,Germany,Germany,right,180,69,no
A. Arslan,Sydney,"RCMF, AMF",32,400000,2026-06-30,36,3249,25,15.53,Germany,"Germany, Türkiye",right,180,75,no
A. Grimaldi,Nürnberg,CF,35,400000,,33,1688,9,10.74,Germany,"Germany, Italy",right,188,90,no
N. Niemann,Tychy 71,"RWF, RAMF",26,400000,,30,2079,2,4.49,Germany,"Germany, Afghanistan",right,171,60,no
C. Kammerknecht,Waldhof Mannheim,"CB, RB, RCB",27,400000,2029-06-30,34,2924,4,2.4,Germany,"Germany, Sri Lanka",right,185,76,no
L. Unbehaun,Hansa Rostock,GK,25,400000,2028-06-30,6,573,0,0.0,Germany,Germany,right,185,82,no
R. Meißner,Osnabrück,CF,26,400000,2027-06-30,37,2916,12,12.73,Germany,Germany,right,181,78,yes
Youssef Amyn,AEK Larnaca ,LW,22,400000,2027-05-31,1,79,1,0.69,Germany,"Germany, Iraq",right,175,68,no
V. Šapina,Dynamo Dresden,"DMF, LDMF",30,400000,2027-06-30,30,2382,2,3.56,Germany,"Germany, Croatia",right,195,84,no
A. Nollenberger,Magdeburg,"LAMF, LW, CF",29,400000,,37,3105,9,11.86,Germany,Germany,right,180,72,no
N. Wiemann,Osnabrück,RCB,27,400000,2028-06-30,11,295,1,0.57,Germany,Germany,left,190,84,no
J. Iredale,Seoul E-Land,CF,26,400000,2027-06-30,32,1014,6,6.8,Australia,Australia,right,188,86,no
L. Pinckert,Elversberg,RB,26,400000,2028-06-30,26,1342,1,1.76,Germany,Germany,right,185,79,no
L. Herrmann,Dynamo Dresden,RCMF,27,400000,,1,4,0,0.0,Germany,Germany,right,177,71,no
D. Borkowski,MSV Duisburg,"LWF, LW, CF",24,400000,2027-06-30,30,2033,7,7.55,Germany,Germany,right,184,74,no
M. Ouro-Tagba,Stuttgart II,LAMF,21,400000,2028-06-30,1,49,0,0.0,United States,"United States, Togo",right,191,85,yes
V. Müller,AaB,GK,25,400000,2029-06-30,31,2921,1,0.06,Germany,Germany,right,190,91,no
D. Batz,Borussia M'gladbach,GK,35,350000,2029-06-30,38,3672,0,0.15,Germany,Germany,right,191,87,no
D. Baumann,Saarbrücken,CF,31,350000,2027-06-30,36,2780,13,13.07,Germany,Germany,right,178,82,no
M. Corboz,Arminia Bielefeld,"RCMF, RDMF",31,350000,2027-06-30,37,3559,5,4.42,United States,"United States, France",right,180,76,no
P. Testroet,Sandhausen,CF,35,350000,2026-06-30,31,2309,8,12.31,Germany,Germany,right,185,86,no
B. Jacobsen,Osnabrück,"RCMF, LCMF",32,350000,2027-06-30,32,2529,2,4.03,Denmark,Denmark,right,190,85,no
S. Mrowca,,"CB, RCMF, LCB",32,350000,,29,1884,0,1.68,Germany,"Germany, Poland",right,177,79,no
M. Stefaniak,Erzgebirge Aue,"LAMF, LW",31,350000,2028-06-30,28,2239,5,4.06,Germany,Germany,right,178,76,no
M. Bär,Erzgebirge Aue,CF,34,350000,2028-06-30,25,1682,6,6.73,Germany,Germany,right,184,80,no
D. Philipp,Jahn Regensburg,"AMF, CF, RCMF",26,350000,2028-06-30,26,1331,4,4.62,Germany,Germany,left,180,74,no
M. Costly,Heidenheim,"RB, RWB",30,350000,2029-06-30,33,3037,2,1.99,Germany,"Germany, United States",right,183,79,no
P. Besong,Zwickau,"CF, RAMF, LAMF",25,350000,2028-06-30,31,1273,5,5.86,Germany,"Germany, Cameroon",right,184,93,no
J. Verlaat,Borussia Dortmund II,"LCB, RCB",30,350000,2029-06-30,36,3291,5,6.07,Netherlands,Netherlands,right,192,87,no
T. Baack,Nürnberg,"LCMF, LDMF, DMF",27,350000,2026-06-30,30,2325,2,2.48,Germany,Germany,right,183,79,no
N. Thiede,Bochum,GK,27,350000,2027-06-30,27,2508,0,0.0,Germany,Germany,left,186,81,no
D. Kopacz,Osnabrück,"RW, AMF, LCMF",27,350000,2027-06-30,21,1480,1,1.51,Germany,"Germany, Poland",right,180,77,no
F. Carstens,Hansa Rostock,"CB, LCB, RCB",27,350000,2027-06-30,23,1667,2,2.65,Germany,Germany,right,192,87,no
D. Martinović,Ulm,"CF, RAMF",29,350000,2027-06-30,35,2729,12,10.06,Germany,"Germany, Croatia",right,179,77,no
P. Krätschmer,Schweinfurt,"LCB, LB",29,350000,2027-06-30,23,1425,1,1.16,Germany,Germany,left,187,82,no
J. Golz,Rot-Weiss Essen,GK,27,350000,2027-06-30,36,3440,0,0.0,Germany,Germany,right,187,85,no
N. Kölle,Ulm,"LB, LAMF",26,350000,2027-06-30,29,2078,5,2.25,Germany,Germany,left,180,77,no
O. Wiklöf,Freiburg II,"RCMF, LCMF",23,350000,,24,1313,3,2.22,Finland,Finland,right,187,73,no
A. Casar,MSV Duisburg,"DMF, LDMF, LCMF",25,350000,2027-06-30,30,2567,1,2.59,Slovenia,Slovenia,right,191,86,no
F. Michel,Magdeburg,"AMF, LW, LCMF",25,350000,2026-06-30,32,2159,4,2.91,Germany,Germany,right,187,80,no
L. Kehl,Osnabrück,"RWF, RW, LCMF",24,350000,2026-06-30,36,2118,8,5.71,Germany,Germany,right,172,71,no
J. Guttau,Erzgebirge Aue,"LWF, LW, LB",26,350000,2027-06-30,35,2383,2,2.65,Germany,Germany,left,180,75,no
K. Rabihic,Saarbrücken,CF,33,325000,2026-06-30,28,2024,7,4.82,Germany,"Germany, Bosnia and Herzegovina",right,179,77,no
Y. Deichmann,Ingolstadt,"RCMF, RDMF, RB",31,325000,2028-06-30,34,2943,4,6.08,Germany,Germany,right,179,79,no
R. Neudecker,Saarbrücken,"LCMF, AMF",29,325000,,35,2901,6,6.32,Germany,Germany,left,174,72,no
S. Drljača,Stuttgart,GK,27,325000,2027-06-30,34,3285,0,0.22,Germany,"Germany, Serbia",right,192,89,no
J. Lewald,Wehen Wiesbaden,RCB,27,325000,2027-06-30,27,2274,0,1.48,Germany,Germany,right,194,82,no
T. Müsel,Rot-Weiss Essen,"AMF, CF, RWF",26,325000,2026-06-30,16,729,1,2.03,Germany,Germany,right,185,80,no
J. Kade,Emmen,"LCMF, RCMF",27,325000,2026-06-30,16,718,0,0.28,Germany,Germany,left,182,0,no
O. Sijarić,Borac Banja Luka,"RAMF, LW, CF",24,325000,2028-06-30,25,1754,3,3.65,Germany,"Germany, Montenegro",right,179,71,no
S. Schreck,Arminia Bielefeld,"LDMF, LCMF, RDMF",27,325000,2027-06-30,28,2397,3,1.01,Germany,Germany,right,180,63,no
J. Boyamba,Borussia Dortmund II,"LAMF, LW, RW",29,325000,2027-06-30,33,2054,6,3.47,Germany,"Germany, Congo DR",left,172,66,no
M. Schikora,Vitesse,"RDMF, LB, LDMF",31,300000,2028-06-30,36,2810,3,2.33,Germany,Germany,right,181,76,no
B. Uphoff,Eintracht Braunschweig,GK,32,300000,2028-06-30,2,189,0,0.0,Germany,Germany,right,192,90,no
R. Holzhauser,,"AMF, LCMF, CF",33,300000,,14,914,3,1.5,Austria,Austria,left,193,84,no
M. Schultz,Rot-Weiss Essen,"RCB, CB, LCB",33,300000,2026-06-30,16,1316,0,0.62,Germany,Germany,right,194,88,no
S. Mockenhaupt,Wehen Wiesbaden,"RCB, RWB",34,300000,2026-06-30,34,3082,1,0.58,Germany,Germany,right,187,84,no
P. Kühn,Apollon,GK,33,300000,2027-05-31,32,3080,0,0.0,Germany,Germany,right,188,94,no
M. Reinthaler,1860 München,"LCB, CB, RCB",31,300000,2027-06-30,30,2338,3,2.79,Italy,Italy,right,193,87,no
M. Dittgen,Bochum II,"LWF, LCMF, AMF",31,300000,2028-06-30,5,380,1,1.69,Germany,Germany,left,181,86,no
P. Fahrner,Saarbrücken,"RB, RW, RCMF",23,300000,2028-06-30,28,1589,2,2.0,Germany,Germany,right,175,74,no
M. Pepić,Ulm,"RCMF, LDMF, LCMF",30,300000,2027-06-30,22,1567,1,1.23,Montenegro,"Montenegro, Germany",right,178,79,no
A. Becker,Ulm,CF,29,300000,2028-06-30,27,1183,8,7.86,Brazil,"Brazil, Germany",left,197,92,no
J. Lorch,Alemannia Aachen,"CB, RCMF",30,300000,2027-06-30,2,13,0,0.0,Germany,Germany,right,189,79,no
N. May,Wehen Wiesbaden,"LB, LWB",24,300000,2027-06-30,30,2177,0,0.77,Germany,Germany,left,182,74,no
N. Sessa,Stuttgart II,"CF, AMF, LCMF",30,300000,2028-06-30,31,1779,8,5.3,Germany,"Germany, Argentina",left,172,67,no
N. Sarpei,Barockstadt Fulda-Lehnerz,"RCMF, CB, LCMF",27,300000,2028-06-30,30,2310,1,0.82,Ghana,Ghana,right,178,72,no
T. Paetow,Preußen Münster,RCB,30,300000,2027-06-30,32,2962,2,3.48,Germany,Germany,both,188,85,no
F. Higl,Greuther Fürth,"CF, RWF",29,300000,2027-06-30,27,829,2,2.23,Germany,Germany,left,194,83,no
B. Əkinçiər,Ümranıyespor,"RAMF, LAMF, LW",27,300000,2026-06-30,21,874,3,1.11,Germany,"Germany, Azerbaijan",both,181,72,no
Park Kyu-Hyun,Daejeon Citizen,LB,25,300000,2026-12-31,16,1161,0,0.05,Korea Republic,Korea Republic,left,183,77,no
K. Ehlers,Eintracht Braunschweig,RCB,25,300000,2027-06-30,20,1072,1,1.03,Germany,Germany,right,190,86,no
J. Lemmer,Dynamo Dresden,"RWF, RW, LWF",26,300000,2026-06-30,20,772,4,3.78,Germany,Germany,right,179,74,no
L. Brumme,Rot-Weiss Essen,"AMF, CF, RB",26,300000,2027-06-30,15,498,1,1.1,Germany,Germany,left,187,73,no
L. Boeder,Dynamo Dresden,"CB, RWB",29,300000,2027-06-30,26,2101,1,1.03,Germany,Germany,right,185,80,no
C. Harenbrock,Hansa Rostock,AMF,28,300000,2026-06-30,13,667,2,2.88,Germany,Germany,left,180,76,no
J. Ríos Alonso,Rot-Weiss Essen,"RCB, LCB",25,300000,2027-06-30,31,2782,2,2.53,Germany,"Germany, Spain",right,182,77,no
N. Lang,Vaduz,"RCB, RB",24,300000,2028-06-30,15,972,0,0.74,Germany,Germany,both,185,77,no
J. Wulff,Drochtersen / Assel,"LCMF, RCMF",26,300000,2028-06-30,28,885,3,2.21,Germany,Germany,right,188,76,no
M. Hiller,Eupen,GK,29,300000,2027-06-30,34,3245,0,0.0,Germany,Germany,right,189,88,no
A. Barylla,Erzgebirge Aue,"RB, RCB",29,300000,2027-06-30,21,1648,1,0.14,Germany,Germany,right,180,84,no
C. Lannert,Arminia Bielefeld,RB,28,300000,2027-06-30,29,1953,0,0.53,Germany,Germany,right,180,71,no
N. Gorzel,Austria Lustenau,"DMF, RCMF, LDMF",27,300000,2026-06-30,22,936,0,0.22,Germany,Germany,right,175,73,no
G. Gürpüz,Gençlerbirliği,"AMF, RCMF",23,300000,2028-06-30,14,448,1,0.72,Germany,"Germany, Türkiye",right,176,60,yes
J. Stark,Verl,"LCMF, RCMF, CB",25,300000,2026-06-30,32,1953,5,5.01,Germany,Germany,right,184,79,no
M. Eberwein,1860 München,"AMF, CF, LCMF",30,300000,2028-06-30,31,2631,2,2.07,Germany,Germany,right,193,84,no
T. Rieder,Altglienicke,"DMF, LDMF, RDMF",32,275000,2027-06-30,22,1813,2,1.53,Germany,Germany,right,186,81,no
O. Steurer,Ried,LCB,31,275000,2027-06-30,37,3503,2,1.68,Germany,Germany,left,191,87,no
L. Jans,SK Beveren,"RB, LB",33,275000,2027-06-30,33,3129,1,0.39,Luxembourg,Luxembourg,right,175,72,no
T. Deniz,1860 München,"RCMF, AMF",32,275000,2027-06-30,32,2137,7,6.5,Germany,"Germany, Türkiye",both,180,72,no
E. Taffertshofer,Ulm,"LCMF, RCMF",31,275000,2028-06-30,32,2149,1,1.76,Germany,Germany,right,174,71,no
J. Meier,Ulm,"LB, LWB",26,275000,,31,2165,0,1.06,Germany,Germany,left,181,75,no
T. Gayret,Paderborn,"AMF, LCMF",27,275000,2029-06-30,32,1657,2,2.8,Germany,Germany,left,177,73,no
R. Ziegele,Jahn Regensburg,RCB,29,275000,2027-06-30,27,2197,1,1.02,Germany,Germany,right,183,82,no
T. Kraulich,Rot-Weiss Essen,"LCB, CB, RCB",27,275000,2026-06-30,26,2492,1,2.22,Germany,Germany,left,191,85,no
M. Wolfram,1860 München,"CF, LWF, LAMF",29,275000,2026-06-30,36,2700,7,9.88,Germany,Germany,right,186,81,no
N. Ochojski,Eintracht Frankfurt II,RB,27,275000,2028-06-30,34,2590,3,1.37,Germany,"Germany, Poland",right,182,73,no
F. Keidel,Elversberg,"RCMF, LCMF, RDMF",23,275000,2028-06-30,14,964,0,0.32,Germany,Germany,left,178,73,no
T. Civeja,Saarbrücken,"RCMF, LCMF",24,275000,2026-06-30,13,687,2,0.65,Germany,"Germany, Albania",right,180,74,no
S. Russo,Arminia Bielefeld,"RDMF, RCMF, LCMF",25,275000,2028-06-30,19,1050,1,0.14,Germany,"Germany, Italy",right,184,78,no
T. Danhof,1860 München,RB,29,275000,2026-06-30,31,2695,1,1.7,Germany,Germany,right,182,74,no
E. Huth,Vitesse,CF,29,275000,2026-06-30,29,956,0,1.71,Germany,Germany,right,181,78,no
M. Seegert,Ulm,"LCB, RCB",32,250000,2028-06-30,33,3036,0,1.29,Germany,Germany,right,186,76,no
P. Schmidt,Saarbrücken,"CF, AMF, LWF",32,250000,2027-06-30,34,2240,10,8.44,Germany,Germany,right,186,88,no
T. Knipping,Hessen Kassel,LCB,33,250000,2027-06-30,36,3405,0,4.83,Germany,Germany,left,191,90,no
C. Rizzuto,Saarbrücken,"LWB, RWB",34,250000,2026-06-30,26,2260,3,1.89,Germany,"Germany, Italy",right,170,73,no
L. Dürholtz,Köln II,LCMF,32,250000,2027-06-30,30,1512,1,0.72,Germany,Germany,right,178,65,no
B. Tashchy,Erzgebirge Aue,"CF, AMF",32,250000,2026-06-30,32,1479,6,3.27,Ukraine,"Ukraine, Bulgaria",right,191,90,no
R. Tesche,Osnabrück,"LCMF, RCMF",39,250000,2026-06-30,37,3470,8,8.36,Germany,Germany,right,182,78,no
T. Beermann,,LCB,35,250000,,33,3100,1,4.14,Germany,Germany,left,188,85,no
N. Antonitsch,,RCB,34,250000,,20,1436,1,1.03,Austria,Austria,right,187,83,no
A. Vrenezi,,"LW, AMF, LAMF",32,250000,,33,2470,6,4.79,Kosovo,Kosovo,right,177,66,no
F. Pfanne,Hansa Rostock,"RCB, DMF, RCMF",31,250000,2027-06-30,33,2977,2,1.28,Germany,Germany,right,187,82,no
J. Günther-Schmidt,Homburg,"CF, RCMF, LW",31,250000,2028-06-30,37,2251,6,7.96,Germany,Germany,right,183,81,no
L. Semić,Osnabrück,"RWB, RB",22,250000,2028-06-30,8,300,0,0.3,Germany,"Germany, Bosnia and Herzegovina",right,171,68,no
B. Mogultay,Borussia Dortmund II,LB,22,250000,2028-06-30,26,2109,0,0.73,Germany,"Germany, Türkiye",left,181,70,no
D. Franke,Žalgiris,"LB, LWB",27,250000,2028-12-31,30,2328,0,0.83,Germany,Germany,left,184,80,no
R. Preißinger,Preußen Münster,"LCMF, RCMF, LDMF",29,250000,2028-06-30,22,1375,0,0.41,Germany,Germany,both,185,78,no
P. Chato,Rödinghausen,"LCB, DMF",29,250000,2027-06-30,29,1086,0,0.85,Cameroon,"Cameroon, Germany",left,186,85,no
S. Stehle,Wehen Wiesbaden,"CF, RAMF, AMF",24,250000,2027-06-30,28,1301,4,4.45,Germany,"Germany, Colombia",right,182,80,no
M. Heinrich,Iraklis 1908,RB,28,250000,2026-06-30,32,2504,0,0.6,Germany,Germany,right,180,75,no
Y. Otto,Verl,"CF, LCMF, AMF",27,250000,2027-06-30,30,1886,6,6.74,Germany,Germany,right,180,71,no
M. Behrens,Preußen Münster,GK,29,250000,,18,1726,0,0.0,Germany,Germany,right,193,90,no
F. Wagner,Osnabrück,"LCMF, LDMF, LCB",28,250000,2028-06-30,33,2548,5,2.73,Germany,Germany,right,182,78,no
I. Young,Arminia Bielefeld,"LAMF, RAMF",28,250000,2027-06-30,34,2482,2,3.44,United States,United States,right,181,68,no
L. Jastremski,Austria Lustenau,"CF, AMF, LAMF",25,250000,2027-06-30,15,708,1,2.08,Germany,Germany,both,190,79,no
K. Froese,Semen Padang,"AMF, CF",30,250000,,33,1450,6,5.69,Cuba,"Cuba, Canada",right,172,71,no
L. Kwadwo,Borussia Dortmund II,LCB,29,250000,2026-06-30,10,915,0,0.0,Germany,"Germany, Ghana",left,185,79,no
N. Sauter,Osnabrück,GK,23,250000,2027-06-30,11,1055,0,0.0,Germany,Germany,right,187,82,no
B. Thoelke,Eintracht Braunschweig,RCB,34,225000,2027-06-30,29,2589,1,5.12,Germany,Germany,right,191,84,no
P. Göbel,Borussia Dortmund II,"RW, RWB, RAMF",32,225000,2026-06-30,31,2608,1,1.24,Germany,Germany,right,173,68,no
