Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Carlos Augusto,Internazionale,Monza,"LWB, LCB, LB",27,22000000,2028-06-30,36,3319,2,2.94,0,1.77,18.2,53.95,Brazil,"Brazil, Italy",left,184,78,no,8.54,6.83,58.73,3.99,59.86,0.08,0.12,0.22,4.45,6.79,1.36,6,0.16,1,0.03,2.22,0.05,2,0.05,0.08,1,0.03,31,0.84,29.03,6.452,0.0,1.63,31.67,1.55,31.58,0.08,33.33,0.24,2.28,61.9,5.5,46.31,1.44,1.82,1.06,25.73,1.71,0.71,38.53,81.56,15.73,71.38,5.67,94.74,11.25,88.19,32.7,88.47,4.28,47.47,19.82,34.09,0.05,0.41,0.0,0.0,0.11,50.0,0.16,4.83,61.24,1.44,41.51,0.41,26.67,0.41,0.49,7.13,66.92,0,,0,,0,0.0,0.0,0.0,,,0.79,,,0.0,0.0,0.0,0.0,0,0.0
N. Fagioli,Fiorentina,Cremonese,"LCMF, LDMF, AMF",25,20000000,2028-06-30,33,2303,3,2.4,4,2.5,20.87,42.51,Italy,Italy,right,178,72,no,7.62,7.23,54.05,1.21,25.81,0.35,0.5,0.08,3.36,4.81,1.52,6,0.23,0,0.0,2.5,0.12,3,0.12,0.09,0,0.0,15,0.59,46.67,20.0,0.16,1.37,28.57,0.55,50.0,0.78,10.0,0.16,3.56,42.86,9.77,38.0,1.33,1.25,0.59,23.53,0.55,1.72,35.99,82.63,9.97,68.24,6.1,93.59,14.38,88.32,30.05,88.3,4.57,61.54,19.33,34.84,0.1,0.9,0.08,0.0,0.86,36.36,0.43,5.63,77.08,2.81,52.78,1.37,37.14,1.6,0.39,4.53,81.9,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.12,0.0,0.0,0.39,1,0.0
F. Gatti,Juventus,Frosinone,RCB,27,18000000,2030-06-30,35,3279,5,3.58,2,1.34,17.92,68.45,Italy,Italy,right,190,80,no,10.81,5.32,71.65,4.83,69.32,0.27,0.4,0.6,6.72,9.74,1.24,13,0.36,1,0.03,1.32,0.14,5,0.14,0.1,2,0.05,26,0.71,38.46,19.231,0.05,0.19,42.86,0.0,0.0,0.19,42.86,0.03,1.29,74.47,3.98,60.0,0.69,1.56,0.63,20.28,0.41,1.62,37.19,83.1,16.25,74.83,2.31,96.43,14.46,91.08,32.61,87.63,4.39,51.25,20.97,39.03,0.04,0.27,0.0,0.03,0.03,0.0,0.03,4.75,71.1,0.49,33.33,0.22,37.5,0.3,0.05,7.08,63.18,0,,0,,0,0.0,0.0,0.0,,,1.56,,,0.0,0.0,0.0,0.0,0,0.0
A. Colpani,Monza,Monza,RCMF,27,18000000,2028-06-30,36,1851,5,3.5,0,4.02,23.19,42.35,Italy,Italy,left,184,77,no,5.79,5.69,55.56,1.8,24.32,0.92,1.51,0.05,1.7,2.78,1.41,4,0.19,0,0.0,6.13,0.24,5,0.24,0.17,1,0.05,50,2.43,34.0,10.0,0.0,3.4,48.57,0.92,52.63,2.33,47.92,0.63,6.37,53.44,13.52,41.01,2.48,2.92,1.12,24.6,1.56,2.19,33.99,81.26,7.24,71.14,7.83,95.65,11.86,80.74,27.91,86.76,2.72,66.07,18.59,27.09,0.2,1.46,0.1,0.05,0.44,55.56,0.78,3.4,75.71,3.65,64.0,0.73,33.33,0.88,1.8,6.08,77.6,0,,0,,0,0.0,0.0,0.0,,,0.19,,,0.73,0.15,33.33,2.92,0,0.0
M. Di Gregorio,Juventus,Monza,GK,28,18000000,2029-06-30,41,3994,0,0.0,1,0.0,0.7,80.65,Italy,Italy,right,187,88,no,1.74,0.07,66.67,0.45,85.0,0.0,0.0,0.0,1.69,2.58,0.0,1,0.02,0,0.0,0.02,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,100.0,0.16,71.43,0.0,0.0,0.0,14.02,0.14,0.23,23.16,85.31,13.11,76.29,0.0,0.0,9.22,97.31,14.13,98.25,9.01,65.25,32.67,48.29,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.37,49.52,0.09,0.0,0.07,0.0,0.0,0.0,6.58,73.97,43,0.97,162,3.65,15,73.46,48.98,1.1,5.98,0.135,0.0,1.71,0.45,,,,0.0,0,0.0
Adrián Bernabé,Parma,Parma,RCMF,25,12000000,2027-06-30,16,1164,5,2.13,1,2.86,18.25,59.75,Spain,Spain,left,170,66,no,9.2,7.73,66.0,1.08,50.0,1.01,1.37,0.15,3.09,4.23,1.62,9,0.7,0,0.0,3.4,0.39,5,0.39,0.16,0,0.0,27,2.09,40.74,18.519,0.08,0.62,50.0,0.31,50.0,0.31,50.0,0.23,2.71,71.43,7.73,57.0,1.08,2.24,1.08,35.1,0.23,2.01,46.93,90.12,12.91,80.84,7.42,95.83,20.95,94.46,42.6,92.56,3.79,67.35,18.35,35.8,0.22,2.09,0.08,0.0,0.54,57.14,0.31,6.8,79.55,1.93,68.0,0.62,37.5,1.39,0.31,7.35,87.37,0,,0,,0,0.0,0.0,0.0,,,0.23,,,1.39,0.31,50.0,4.72,0,0.0
D. Man,PSV,Parma,"LWB, RWF",27,10000000,2029-06-30,26,1896,3,3.08,1,2.68,18.89,49.25,Romania,Romania,left,183,82,no,6.31,5.08,54.21,1.61,52.94,0.28,0.39,0.33,3.28,4.44,0.71,4,0.19,0,0.0,5.08,0.14,3,0.14,0.15,0,0.0,25,1.19,44.0,12.0,0.05,2.37,32.0,2.14,35.56,0.24,0.0,0.24,6.03,60.63,10.97,48.92,3.18,5.74,1.66,31.61,2.52,1.38,41.39,82.68,13.48,73.94,9.07,95.29,11.82,85.14,36.69,87.97,2.42,52.94,17.38,24.08,0.13,1.14,0.05,0.05,0.47,30.0,0.66,4.84,73.53,2.66,62.5,0.52,18.18,1.9,0.71,8.88,77.01,0,,0,,0,0.0,0.0,0.0,,,0.38,,,0.14,0.05,0.0,0.28,0,0.0
A. Circati,Parma,Parma,"CB, RCB",22,8500000,2029-06-30,6,496,0,0.29,2,0.66,17.6,64.95,Italy,"Italy, Australia",right,191,79,no,11.43,8.53,72.34,3.81,52.38,0.73,0.99,0.54,4.54,6.2,1.27,1,0.18,0,0.0,0.36,0.0,0,0.0,0.05,0,0.0,3,0.54,33.33,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,2.18,66.67,0.73,0.0,0.0,20.69,0.0,0.91,36.65,86.14,12.16,73.13,1.81,90.0,19.96,98.18,34.11,88.3,2.54,57.14,20.11,33.4,0.12,0.54,0.0,0.0,0.0,0.0,0.36,2.72,66.67,0.0,0.0,0.0,0.0,0.18,0.0,6.17,44.12,0,,0,,0,0.0,0.0,0.0,,,0.73,,,0.0,0.0,0.0,0.0,0,0.0
M. Folorunsho,Cagliari,Reggina,"CF, RCMF, AMF",28,8500000,2029-06-30,31,2717,4,6.02,2,1.21,31.87,37.21,Italy,"Italy, Nigeria",right,185,75,yes,4.97,5.7,42.44,7.15,41.2,0.13,0.18,0.1,2.42,3.25,1.95,9,0.3,0,0.0,2.68,0.13,3,0.1,0.2,0,0.0,53,1.76,18.87,7.547,0.07,2.19,19.7,0.73,18.18,1.46,20.45,0.17,4.34,43.51,14.51,35.16,1.99,1.52,1.03,15.54,1.72,2.95,23.25,69.52,5.47,58.18,4.74,82.52,8.02,73.55,19.18,76.68,2.09,52.38,18.21,32.35,0.04,0.66,0.0,0.03,0.3,11.11,0.13,2.95,68.54,2.19,30.3,0.46,7.14,0.43,0.46,3.08,63.44,0,,0,,0,0.0,0.0,0.0,,,0.26,,,0.3,0.13,0.0,0.36,1,100.0
Zito Luvumbo,Cagliari,Como,RW,24,7500000,2029-06-30,3,120,0,0.0,0,0.0,24.0,21.88,Angola,Angola,left,171,65,no,3.0,4.5,0.0,2.25,0.0,0.0,0.0,0.0,3.0,4.44,2.25,0,0.0,0,0.0,4.5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,3.75,0.0,0.75,8.25,54.55,15.0,30.0,1.5,3.75,0.75,12.75,0.75,0.75,21.75,65.52,4.5,50.0,9.0,83.33,4.5,50.0,17.25,82.61,0.75,0.0,26.24,17.51,0.0,0.0,0.0,0.75,0.75,0.0,0.0,1.5,50.0,3.0,0.0,0.75,0.0,0.0,0.0,3.0,50.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
