Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
M. Jakobsen,HB Køge,"DMF, RCB, RCMF",23,300000,2028-06-30,11,634,1,0.22,Denmark,Denmark,right,0,0,no
P. Larsen,Brønshøj,"RB, RWB",31,275000,,20,1650,1,1.45,Denmark,Denmark,right,173,68,no
C. Weberg,Ängelholm,LCB,28,275000,,14,1124,0,0.11,Sweden,Sweden,left,185,74,no
P. Armenakas,,"LCMF, RCMF",27,275000,,13,720,0,0.47,Australia,"Australia, Greece",left,179,67,no
N. Schmidt,Hillerød,"LDMF, LCMF, RCMF",30,250000,2027-06-30,29,2284,0,0.57,Denmark,Denmark,,0,0,no
Y. Dhaflaoui,Stade Tunisien,"RAMF, RW",23,250000,2028-06-30,27,1745,7,3.68,Denmark,Denmark,left,173,0,no
N. Cavnić,Tobol,"RCB, LCB",30,250000,2026-12-31,27,2357,3,2.38,Montenegro,Montenegro,,192,86,no
L. Skjellerup,Spezia,CF,23,250000,2029-06-30,31,1057,3,3.83,Denmark,Denmark,right,195,81,yes
L. Račić,Kauno Žalgiris,"RCB, CB, LCB",27,250000,2026-12-31,25,2107,2,1.71,Denmark,"Denmark, Serbia",right,189,84,no
W. Madsen,Fredericia,"RCMF, LCMF",24,250000,2030-06-30,30,1992,0,2.14,Denmark,Denmark,right,0,0,no
E. Ofori,Atyrau,"LCMF, RCMF, DMF",31,250000,2026-12-31,27,2245,0,0.92,Ghana,Ghana,left,172,74,no
G. Arndal-Lauritzen,Hillerød,LCB,28,250000,,26,2287,1,0.98,Denmark,Denmark,left,0,0,no
F. Heiselberg,Hillerød,CF,23,250000,2028-06-30,16,977,3,3.47,Denmark,Denmark,left,190,76,no
V. Birksø,Fredericia,GK,25,250000,2029-06-30,32,3054,0,0.0,Denmark,Denmark,left,0,0,no
M. Wohlgemuth,B.93,"RCMF, LCMF, DMF",31,250000,2027-06-30,31,2397,3,2.28,Denmark,Denmark,right,179,75,no
A. Lausen,Gil Vicente,RCMF,23,250000,2030-06-30,22,485,2,2.08,Denmark,Denmark,,185,76,no
J. Madsen,Horsens,"RAMF, AMF, LAMF",22,250000,2027-12-31,23,1027,2,2.52,Denmark,Denmark,left,0,0,no
A. Okosun,Hvidovre,"DMF, LCMF",33,250000,,15,1466,2,2.65,Denmark,Denmark,right,197,85,no
Z. Hyltoft,Hobro,"RCMF, RB",30,250000,2027-06-30,29,2291,2,2.03,Denmark,Denmark,right,190,81,no
G. Marcussen,Vejle,"AMF, RCMF, LWF",28,250000,,32,2867,5,3.78,Denmark,Denmark,right,178,70,no
K. Kristinsson,Breidablik,"LWB, CF, RAMF",27,250000,2026-12-31,2,121,0,0.0,Iceland,Iceland,left,190,75,no
L. Jordan,Piteå,"CF, AMF",27,225000,,18,1563,7,4.89,South Africa,"South Africa, New Zealand",right,172,73,no
J. Witt,Hillerød,"RCB, LCB, CB",33,200000,2028-06-30,32,3012,2,3.48,Denmark,Denmark,,0,0,no
O. Snorre,Lyngby,GK,27,200000,2027-06-30,32,3016,0,0.0,Denmark,Denmark,right,191,79,no
T. Arndal,Hillerød,"AMF, LCMF, CF",28,200000,2028-06-30,7,318,1,1.12,Denmark,Denmark,right,180,72,no
P. Bizoza,Haugesund,"LCMF, DMF, RCMF",27,200000,2027-12-31,17,1325,2,1.38,Norway,"Norway, Burundi",right,186,80,no
S. Avanzini,,"LCMF, DMF",31,200000,,1,20,0,0.0,Italy,"Italy, Denmark",right,185,80,no
J. van der Heyden,Mariehamn,"DMF, RCMF",30,200000,2026-12-31,9,442,0,0.0,Netherlands,Netherlands,right,180,77,no
K. Enghardt,Hillerød,"RCB, LCB, DMF",34,200000,2027-06-30,15,1102,0,0.52,Denmark,Denmark,left,186,82,no
A. Kappenberger,Hillerød,GK,29,200000,2027-06-30,31,2962,0,0.0,Denmark,"Denmark, Switzerland",right,194,85,no
J. Gertsen,Næstved,"RCB, LCB",29,200000,2028-06-30,31,2652,3,2.18,Denmark,Denmark,right,188,79,yes
A. Njai,Helsingør,"LAMF, LW, RB",29,200000,2028-06-30,18,925,4,2.92,Denmark,Denmark,,0,0,no
L. Jensen,,RWF,31,200000,,27,1787,2,2.93,Denmark,Denmark,right,185,75,no
O. Buch,,"LWF, LWB, LB",29,200000,,30,1675,3,3.92,Denmark,Denmark,right,180,0,no
S. Yatéké,Kolding IF,CF,26,200000,2027-06-30,22,1097,4,4.63,Central African Republic,Central African Republic,right,188,79,no
M. Albornoz,,"LWB, LB",35,200000,,30,2809,2,1.14,Sweden,"Sweden, Chile",left,180,80,no
A. Bušuladžić,,"RCMF, LCMF, LCB",34,200000,,30,1261,0,0.38,Denmark,"Denmark, Bosnia and Herzegovina",right,187,77,no
F. Helstrup,,LCB,33,200000,,29,2558,0,1.77,Denmark,Denmark,left,188,82,no
M. Sayouba,,GK,33,200000,,21,2033,0,0.0,Côte d'Ivoire,Côte d'Ivoire,right,193,82,no
M. Drammeh,Universitatea Cluj,"LCMF, RCMF, RWF",27,200000,2027-06-30,30,1493,5,2.84,France,"France, Gambia",left,188,80,no
L. Hetemi,Vejle,LCMF,26,200000,2028-06-30,3,108,0,0.12,Albania,"Albania, Denmark",right,170,67,no
C. Gammelgaard,Vejle,RAMF,23,200000,2028-06-30,10,164,1,0.2,Denmark,Denmark,left,185,74,no
J. Haahr,Bryne,LCB,24,200000,2026-12-31,22,1938,0,0.55,Denmark,Denmark,,0,0,no
M. Bay,Fremad Amager,"LCMF, AMF, RCMF",29,200000,,29,1845,4,1.52,Denmark,Denmark,right,184,69,no
M. Ladefoged,Västerås SK,"CF, RAMF",23,200000,2028-12-31,13,166,1,0.57,Denmark,Denmark,,201,0,no
D. Montiel,KA,"LCMF, AMF",31,175000,2027-12-31,9,272,0,0.21,Sweden,"Sweden, Uruguay",right,180,80,no
Z. Dalügge,Skive,"LWF, CF",23,175000,2028-06-30,15,790,3,3.47,Denmark,Denmark,right,185,71,no
A. Søjberg,,"LCMF, RCMF",25,175000,,18,634,1,0.67,Denmark,Denmark,left,180,0,no
L. Hägg-Johansson,Elfsborg,GK,32,175000,2026-12-31,13,1245,0,0.0,Sweden,Sweden,right,189,79,no
C. Gedsted Hansen,07 Vestur,RB,24,150000,,11,660,0,0.0,Denmark,Denmark,right,174,70,no
A. Bengtsson,,LB,30,150000,,15,1258,0,1.14,Sweden,Sweden,left,188,85,no
J. Rothmann,,"LWF, RAMF, RWF",25,150000,,28,2223,9,7.13,Denmark,Denmark,right,0,0,no
J. Dakir,Hobro,GK,29,150000,2027-06-30,28,2682,0,0.0,Denmark,Denmark,right,191,76,no
J. Højbjerg,,GK,31,150000,,5,480,0,0.0,Denmark,Denmark,left,194,97,no
O. Fuglsang,,"LB, RB",24,150000,,10,855,0,0.45,Denmark,Denmark,right,173,64,no
A. Yoda,Milsami,DMF,25,150000,,30,2585,0,1.71,Burkina Faso,Burkina Faso,right,182,76,no
O. Overgaard,Thisted,"RWB, RB",24,150000,,25,1156,0,0.32,Denmark,Denmark,right,0,0,no
M. Gehrt,,"AMF, CF, RCMF",34,150000,,28,2570,4,4.35,Denmark,Denmark,right,174,75,no
V. Mpindi,,DMF,29,150000,,14,1039,0,0.85,Cameroon,Cameroon,right,190,85,no
F. Karlsen,Helsingør,"RW, LWF",21,150000,2027-06-30,2,98,0,0.38,Denmark,Denmark,both,0,0,no
M. Fredslund,Hvidovre,RB,33,150000,,22,712,2,0.66,Denmark,Denmark,right,0,0,no
M. Haarup,Hobro,"RWB, RB",30,150000,,10,921,1,1.59,Denmark,Denmark,right,180,70,no
J. Brinch,Fremad Amager,"LCB, RB",31,150000,2027-06-30,25,1234,1,0.36,Denmark,Denmark,right,186,80,no
Raúl Albentosa,,CB,37,150000,,29,2699,3,2.33,Spain,Spain,right,192,89,no
C. Palm,,"LDMF, LCMF",24,150000,,25,2155,3,3.05,Denmark,Denmark,right,185,0,no
J. Pryts,Start,GK,28,150000,2026-12-31,23,2172,0,0.0,Denmark,Denmark,left,191,88,no
J. Johansson,Brønshøj,"CF, LWF",27,150000,,26,1285,3,3.78,Denmark,Denmark,right,175,0,no
M. Hyllegaard,Víkingur,"CF, RAMF, AMF",27,150000,,16,539,1,1.8,Denmark,Denmark,right,173,67,no
E. Berggreen,,CF,33,150000,,15,940,6,4.3,Denmark,"Denmark, Croatia",right,193,89,no
A. Hadzic,Skeid,"DMF, LDMF, LCMF",27,150000,2026-12-31,12,640,0,0.06,Norway,"Norway, Bosnia and Herzegovina",left,185,80,no
E. Staugaard,Roskilde,"LB, LCB",24,125000,,11,651,0,0.18,Denmark,Denmark,left,192,0,no
D. Haarbo,Fredericia,"AMF, RCMF",23,125000,2027-06-30,9,328,1,0.33,Denmark,Denmark,both,181,74,no
R. Sukuta-Pasu,Eintracht Hohkeppel,CF,36,125000,,28,1713,8,10.01,Germany,"Germany, Congo DR",right,190,93,no
Abdul Arshad,Kolding IF,"RWF, RW, RCMF",23,100000,2028-06-30,14,270,1,1.61,Pakistan,"Pakistan, Denmark",left,183,0,no
F. Panjeskovic,,"RB, LCB",23,100000,,7,295,0,0.0,Denmark,Denmark,right,188,0,no
M. Jensen,HB Køge,"DMF, RDMF, LCMF",38,100000,2027-06-30,31,2939,2,3.31,Denmark,Denmark,right,177,75,no
F. Bay,,"LB, LCB",28,100000,,9,528,0,0.0,Denmark,Denmark,left,177,72,no
F. Mehder,,GK,31,100000,,1,48,0,0.0,Denmark,Denmark,right,188,0,no
M. Sangare,,"LAMF, LW",24,100000,,2,11,0,0.0,Côte d'Ivoire,Côte d'Ivoire,left,176,0,no
T. Ibrahimagic,Víkingur Reykjavík,"LCMF, RCMF, RDMF",25,100000,2026-12-31,7,251,0,0.01,Denmark,Denmark,both,184,70,no
D. Johansen,KÍ,LB,27,100000,2027-12-31,2,66,0,0.0,Faroe Islands,Faroe Islands,left,179,70,no
J. Bøge,,"RCB, CB",36,100000,,24,1949,0,0.24,Denmark,Denmark,right,180,70,no
J. Tjørnelund,,"LWB, LB",34,100000,,21,569,1,0.31,Denmark,Denmark,right,183,78,no
D. Stenderup,Hvidovre,LCB,37,100000,,31,2961,2,2.16,Denmark,Denmark,right,183,71,no
N. Clausen,Hvidovre,LB,31,100000,,16,1322,1,0.59,Denmark,Denmark,left,0,0,no
Y. Agnero,Lech Poznań,"CF, RWF",23,100000,2030-06-30,9,502,0,0.97,Côte d'Ivoire,Côte d'Ivoire,right,184,75,no
H. Højbjerre-Thomsen,,"RCMF, AMF, CF",24,100000,,18,779,1,0.73,Denmark,Denmark,right,0,0,no
S. Larsen,Hillerød,RCB,22,100000,2027-06-30,1,5,0,0.0,Denmark,Denmark,,0,0,no
N. Halse,Roskilde,"DMF, RCMF",29,100000,,2,56,0,0.02,Denmark,Denmark,right,181,0,no
P. Egelund,Fredericia,RWF,25,100000,2027-06-30,11,452,0,0.47,Denmark,Denmark,right,169,64,no
J. Storch,Randers,GK,33,100000,2028-06-30,16,1495,0,0.0,Denmark,Denmark,right,189,79,no
M. Greve,,RCB,36,100000,,31,2933,0,1.45,Denmark,Denmark,right,195,76,no
V. Arsić,Gagra,"LCB, LB",25,100000,2026-12-31,8,503,0,0.0,Bosnia and Herzegovina,"Bosnia and Herzegovina, Serbia",left,192,80,no
D. Norouzi,,"LDMF, LCMF, RCMF",34,100000,,19,1560,0,0.5,Denmark,Denmark,left,170,70,no
O. Amby,Skive,LCMF,21,100000,2027-06-30,1,12,1,0.14,Denmark,Denmark,,0,0,no
M. Kristensen,,"RCMF, LCMF, AMF",23,100000,,10,243,0,0.22,Denmark,Denmark,right,0,0,no
M. Albæk,Weiche Flensburg,"DMF, LCMF, LDMF",36,100000,,26,1972,3,2.69,Denmark,Denmark,left,182,77,no
M. Dal Hende,AB,"LB, LCB",35,100000,2028-06-30,27,2165,2,2.17,Denmark,Denmark,left,181,75,no
J. Shaibu,Frem,CF,28,75000,,13,439,1,0.17,Denmark,"Denmark, Ghana",both,185,84,no
J. Juelsgård,,"LCB, LB, CB",37,75000,,13,1076,0,0.69,Denmark,Denmark,left,180,81,no
S. Ouattara,,RCB,30,75000,,2,96,0,0.0,Burkina Faso,Burkina Faso,right,182,77,no
V. Nambishi,,"RCMF, LCMF",28,75000,,19,862,1,0.35,Zambia,"Zambia, Denmark",right,182,76,no
S. van Bladeren,Katwijk,GK,28,75000,2027-06-30,3,280,0,0.0,Netherlands,Netherlands,right,185,73,no
A. Bredahl,Fremad Amager,"CF, LWF, RWF",23,75000,,3,66,0,0.0,Denmark,Denmark,right,182,0,no
T. Baya,,LB,28,75000,,12,513,0,0.0,France,"France, Côte d'Ivoire",left,181,73,no
H. Bonnesen,Odds,"RCB, LCB, RB",25,75000,2028-12-31,29,2447,2,2.32,Denmark,Denmark,right,187,0,no
A. Tomaselli,Vejle U19,RCB,18,50000,2025-06-30,1,95,0,0.02,Denmark,Denmark,,0,0,no
N. Jakobsen,HB Køge,"LB, LWF",20,50000,2028-12-31,3,35,0,0.17,Denmark,Denmark,,0,0,no
Ovays Azizi,,GK,34,50000,,1,100,0,0.0,Afghanistan,"Afghanistan, Denmark",right,190,0,no
G. Drest Wagner,Thisted,RCB,21,50000,2027-06-30,1,8,0,0.0,Denmark,Denmark,right,187,75,yes
J. Thorsen,Aarhus Fremad,"RB, LB",36,50000,,14,994,0,1.07,Denmark,Denmark,right,188,79,no
R. Schwartz,,CF,36,50000,,16,347,0,0.82,Denmark,Denmark,right,183,78,no
M. Spelmann,Hvidovre,"RCMF, RB, LCMF",39,50000,2026-06-30,27,1935,1,1.23,Denmark,Denmark,right,175,72,no
T. Konaté,,"LWF, RWF",36,50000,,29,1991,2,4.74,Côte d'Ivoire,Côte d'Ivoire,both,175,75,no
C. Allen,Lyngby,"LB, RB",23,50000,2029-06-30,25,1202,0,0.92,Denmark,Denmark,right,185,0,no
J. Egeris,,"RCB, LCB",36,50000,,15,1450,0,0.14,Mexico,"Mexico, Denmark",right,185,83,no
T. Jakobsen,Middelfart,GK,23,50000,2028-06-30,1,95,0,0.0,Denmark,Denmark,both,191,77,no
E. Rusborg,FA 2000,RCB,23,25000,2027-06-30,1,27,0,0.07,Faroe Islands,Faroe Islands,right,193,87,no
P. Ullum,Nykøbing,"LB, CF",24,25000,2027-12-31,4,48,0,0.1,Denmark,Denmark,,0,0,no
Emeka Nnamani,Kalmar,"CF, LW, LWF",24,25000,2028-06-30,24,989,3,2.53,Denmark,"Denmark, Nigeria",both,183,68,no
K. Jørgensen,,RB,21,25000,,1,34,0,0.0,Denmark,Denmark,,0,0,no
I. Christensen,Nykøbing U17,DMF,14,0,,1,95,0,0.0,Denmark,Denmark,unknown,0,0,no
N. Gammelgaard,Vejle U15,RAMF,14,0,,1,11,0,0.0,Denmark,Denmark,unknown,0,0,no
N. Larsen,,RB,19,0,,5,346,0,0.0,Denmark,Denmark,,0,0,no
B. Kücükylidiz,Hillerød,"AMF, LCMF",25,0,2027-06-30,27,2136,3,3.01,Denmark,Denmark,unknown,0,0,no
S. Hald,HB Køge,LCMF,19,0,2028-06-30,1,8,0,0.0,Denmark,Denmark,right,0,0,no
D. Efe,HB Køge,RAMF,19,0,2028-06-30,1,3,0,0.0,Denmark,Denmark,,0,0,no
V. Hammer Thinesen,,LW,21,0,,1,15,0,0.0,Denmark,Denmark,,0,0,no
V. Schousboe,,CF,28,0,,5,266,0,0.58,Denmark,Denmark,right,0,0,no
Y. Shirzai,Ishøj,"RCB, RB",21,0,,2,32,0,0.0,Denmark,Denmark,right,189,0,no
M. Bill,,AMF,22,0,,1,15,0,0.0,Denmark,Denmark,,0,0,no
A. Hansen,Holbæk B&I,LB,22,0,,1,12,0,0.0,Denmark,Denmark,left,170,0,no
L. Walta,Swansea City,"RCMF, LCMF, LDMF",22,0,2028-06-30,14,1338,3,1.19,Finland,Finland,right,170,67,yes
S. Friis Sharif,Strømmen,RB,28,0,,26,2349,0,0.15,Denmark,Denmark,,0,0,no
