Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
F. Jørgensen,Odds,Odds,"DMF, RCMF",24,1800000,2027-07-31,28,2399,1,2.6,0,1.01,17.93,53.56,Norway,Norway,right,178,74,no,8.63,6.68,64.04,2.7,51.39,0.38,0.48,0.11,3.98,5.11,1.39,2,0.08,0,0.0,0.98,0.04,1,0.04,0.1,0,0.0,21,0.79,33.33,4.762,0.0,0.38,50.0,0.11,66.67,0.19,40.0,0.0,0.98,53.85,5.63,46.67,1.58,0.79,0.11,28.74,0.23,1.88,41.83,84.66,14.59,77.38,7.24,93.26,11.44,88.52,38.9,87.37,2.55,48.53,15.9,28.27,0.04,0.56,0.08,0.04,0.04,0.0,0.23,6.68,79.21,1.61,76.74,0.38,20.0,1.2,0.15,6.04,75.78,0,,0,,0,0.0,0.0,0.0,,,0.19,,,0.0,0.0,0.0,0.11,0,0.0
M. Hedenstad,AGF,Lillestrøm,GK,25,1000000,2030-06-30,30,2928,0,0.0,0,0.0,0.68,81.82,Norway,Norway,right,186,76,no,1.72,0.06,0.0,0.31,100.0,0.0,0.0,0.0,1.72,2.8,0.03,2,0.06,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,100.0,0.0,0.0,0.0,18.93,0.15,0.25,29.17,84.72,17.77,77.85,0.03,0.0,10.51,96.78,18.57,96.85,10.6,63.48,30.37,46.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,58.76,0.22,14.29,0.18,0.0,0.03,0.0,7.96,69.5,18,0.55,102,3.14,15,82.35,23.76,0.73,5.76,0.177,0.0,0.95,0.31,,,,0.0,0,0.0
M. Sjöeng,Vålerenga,Stabæk,GK,24,850000,2026-12-31,17,1666,1,0.35,0,0.0,0.59,81.82,Norway,Norway,right,197,84,no,2.05,0.0,0.0,0.49,77.78,0.0,0.0,0.0,2.05,2.29,0.0,0,0.0,0,0.0,0.05,0.05,1,0.05,0.02,1,0.05,1,0.05,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,11.07,0.27,0.11,19.18,78.31,10.8,66.0,0.0,0.0,7.89,94.52,10.48,97.94,8.7,54.66,36.85,51.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,50.0,0.11,0.0,0.0,0.0,0.0,0.0,6.16,66.67,29,1.57,77,4.16,3,62.34,22.08,1.19,-6.92,-0.374,0.0,1.13,0.49,,,,0.0,0,0.0
K. Krygård,Lillestrøm,Lillestrøm,"DMF, LCMF",26,800000,2028-07-31,10,235,0,0.02,0,0.0,18.0,61.7,Norway,Norway,right,184,77,no,10.72,9.57,72.0,1.53,100.0,0.0,0.0,0.38,3.83,6.82,1.91,0,0.0,0,0.0,0.77,0.0,0,0.0,0.01,0,0.0,2,0.77,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.77,0.0,0.0,1.53,50.0,5.36,35.71,1.53,0.38,0.0,37.53,0.0,0.77,55.15,85.42,17.23,71.11,9.19,100.0,20.68,94.44,51.32,87.31,3.45,66.67,17.76,21.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,77.27,1.15,33.33,0.0,0.0,0.38,0.0,7.66,65.0,0,,0,,0,0.0,0.0,0.0,,,1.15,,,0.0,0.0,0.0,0.0,0,0.0
E. Kitolano,Lillestrøm,Lillestrøm,LCMF,28,700000,2026-12-31,29,2684,14,8.48,11,4.36,16.8,44.51,Norway,Norway,right,175,70,no,5.7,4.8,57.34,2.05,37.7,0.13,0.22,0.17,2.82,4.61,0.91,4,0.13,0,0.0,2.58,0.47,14,0.47,0.28,3,0.1,60,2.01,40.0,23.333,0.37,0.94,39.29,0.64,26.32,0.17,80.0,0.07,2.85,45.88,7.44,38.74,4.9,1.94,0.54,28.0,1.27,1.37,33.2,82.42,9.12,72.43,7.41,94.12,10.09,85.71,30.98,84.74,1.27,57.89,15.27,24.45,0.15,1.41,0.23,0.07,0.3,33.33,0.77,3.19,75.79,2.41,56.94,0.37,45.45,2.62,0.34,3.62,75.93,0,,0,,0,0.0,0.0,0.0,,,0.54,,,0.0,0.0,0.0,0.07,0,0.0
Yaw Paintsil,Lillestrøm,Lillestrøm,"RW, RWF",26,650000,2027-12-31,13,718,2,1.64,2,2.74,16.42,47.33,Norway,Norway,left,175,70,no,6.27,4.26,88.24,2.13,29.41,0.0,0.0,0.0,2.51,4.17,0.63,0,0.0,0,0.0,2.51,0.25,2,0.25,0.21,0,0.0,7,0.88,42.86,28.571,0.25,1.13,22.22,0.13,0.0,1.0,25.0,0.25,4.14,42.42,8.4,34.33,4.76,3.38,0.38,23.57,1.63,1.0,27.2,81.57,5.89,65.96,8.77,95.71,5.89,85.11,25.95,84.06,0.13,100.0,12.53,2.31,0.34,1.0,0.13,0.0,0.13,100.0,0.88,0.75,66.67,3.26,73.08,0.25,100.0,3.51,0.38,2.63,76.19,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
L. Ranger,Lillestrøm,Lillestrøm,RB,27,600000,2026-12-31,27,1910,3,1.41,3,1.36,21.63,52.72,Norway,Norway,right,179,72,no,9.8,8.06,53.8,2.36,52.0,0.47,0.77,0.42,4.99,8.13,1.79,4,0.19,0,0.0,3.2,0.14,3,0.14,0.07,0,0.0,30,1.41,16.67,10.0,0.14,2.92,29.03,0.05,0.0,2.87,29.51,0.52,3.49,60.81,8.43,54.19,1.55,3.3,0.52,43.59,2.64,2.5,56.07,84.96,16.4,77.3,8.91,95.77,22.48,88.26,47.26,90.33,5.94,69.05,20.52,38.7,0.06,0.57,0.14,0.09,0.05,0.0,0.38,6.46,80.29,3.58,50.0,0.42,55.56,0.99,0.9,8.72,76.76,0,,0,,0,0.0,0.0,0.0,,,1.13,,,0.0,0.0,0.0,0.05,0,0.0
Félix Vá,Lillestrøm,Lillestrøm,"LWF, LW",27,600000,2026-12-31,20,1498,4,5.08,4,4.93,24.87,46.86,Angola,Angola,right,166,60,no,7.51,7.21,60.83,2.1,14.29,0.0,0.0,0.18,3.12,5.27,1.86,4,0.24,0,0.0,5.95,0.24,4,0.24,0.31,2,0.12,35,2.1,37.14,11.429,0.24,3.06,41.18,2.94,40.82,0.12,50.0,0.42,6.85,57.02,13.4,45.29,5.17,3.54,0.54,17.54,1.56,2.28,24.63,77.07,4.45,60.81,6.67,93.69,6.73,74.11,21.03,82.57,0.6,60.0,15.05,13.67,0.3,1.8,0.36,0.06,0.12,0.0,1.38,1.02,70.59,3.48,55.17,0.18,0.0,2.28,1.2,2.64,79.55,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.06,0,0.0
T. Lehne Olsen,Lillestrøm,Lillestrøm,CF,35,550000,2027-12-31,24,1809,20,16.68,1,2.39,15.67,40.95,Norway,Norway,right,186,78,no,2.64,1.99,57.5,6.52,46.56,0.05,0.08,0.15,1.44,2.43,1.14,0,0.0,0,0.0,2.24,1.0,16,0.8,0.83,7,0.35,76,3.78,46.05,26.316,0.05,0.2,50.0,0.1,50.0,0.1,50.0,0.0,0.6,66.67,3.18,26.56,5.22,0.5,0.05,13.03,1.94,0.55,17.16,73.91,3.28,53.03,4.43,86.52,4.63,69.89,16.47,75.53,0.55,36.36,15.05,12.8,0.12,0.95,0.1,0.0,0.05,0.0,0.3,1.59,56.25,0.55,54.55,0.05,0.0,1.24,0.05,1.59,40.63,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.35,0.35,14.29,0.0,5,80.0
S. Owusu,Fredrikstad,Odds,"RCMF, RCB, DMF",30,550000,2027-12-31,13,1107,1,0.6,1,0.48,13.25,50.92,Ghana,Ghana,right,176,75,no,6.42,4.88,60.0,1.79,40.91,0.0,0.0,0.33,3.5,4.42,0.33,0,0.0,0,0.0,0.65,0.08,1,0.08,0.05,0,0.0,7,0.57,28.57,14.286,0.08,0.81,10.0,0.24,0.0,0.57,14.29,0.0,0.49,83.33,3.9,45.83,0.65,1.63,0.33,32.85,0.49,0.49,47.24,88.81,15.28,81.91,6.67,97.56,18.7,90.43,41.38,94.11,5.04,58.06,19.08,39.38,0.04,0.41,0.0,0.08,0.0,0.0,0.16,8.78,84.26,1.87,43.48,0.89,27.27,0.81,0.08,7.48,79.35,0,,0,,0,0.0,0.0,0.0,,,1.38,,,0.73,0.08,100.0,0.08,0,0.0
