Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
P. Sander,Borussia M'gladbach,"RCMF, DMF, LCMF",28,3000000,2028-06-30,25,2266,3,1.63,Germany,Germany,right,185,76,no
A. Kemlein,Union Berlin,"LCMF, RCMF",21,3000000,2029-06-30,17,1074,0,2.29,Germany,Germany,right,187,82,no
O. Afolayan,Blackburn Rovers,"RWF, RW",28,3000000,2027-06-30,31,2345,9,5.49,England,"England, Nigeria",right,180,73,no
J. Castrop,Borussia M'gladbach,"RCMF, RDMF",22,3000000,2029-06-30,27,2253,2,2.59,Germany,Germany,right,178,76,no
R. Wagner,Dynamo Dresden,RCMF,23,3000000,,31,2789,4,2.34,Germany,Germany,right,181,80,no
J. Siebert,Lecce,"RCB, LCB",24,3000000,2028-06-30,24,2004,1,1.0,Germany,Germany,right,193,86,no
S. Appelkamp,Greuther Fürth,"AMF, RCMF, CF",25,3000000,2028-06-30,25,1878,3,2.12,Japan,"Japan, Germany",right,175,72,no
R. Glatzel,Wolfsburg,CF,32,3000000,2028-06-30,32,2927,22,21.35,Germany,Germany,right,193,85,no
I. Van der Brempt,Como,RB,24,3000000,2028-06-30,23,1962,0,0.45,Belgium,Belgium,right,187,71,no
I. Pherai,Hamburger SV,"CF, AMF, RCMF",25,2800000,2027-06-30,29,2134,3,3.49,Netherlands,"Netherlands, Suriname",right,175,74,no
F. Muslija,Freiburg,"LWB, LW, AMF",28,2500000,2028-06-30,16,1379,7,3.41,Germany,"Germany, Kosovo",right,172,65,no
C. Metcalfe,St. Pauli,"RWF, RW, RCMF",26,2500000,2027-06-30,30,2002,3,3.91,Australia,Australia,left,183,74,no
T. Lemperle,Hoffenheim,"CF, LWF, LWB",24,2500000,2031-06-30,32,2550,6,8.01,Germany,Germany,right,189,80,no
B. Arrey-Mbi,Sporting Braga,"LCB, LB",23,2500000,2029-06-30,32,2734,0,0.19,Germany,"Germany, England",left,187,79,no
P. Neumann,Birmingham City,RCB,29,2500000,2028-06-30,32,3213,2,1.77,Germany,Germany,right,192,91,no
M. Dietz,Górnik Zabrze,"LCB, RCB",24,2500000,2029-06-30,30,2567,0,0.65,United States,"United States, Germany",right,189,80,no
M. Saliakas,Olympiacos Piraeus,"RWB, RB",29,2500000,2029-06-30,31,2862,2,1.57,Greece,Greece,right,177,75,no
T. Ernst,Feyenoord,GK,23,2500000,2030-06-30,27,2702,0,0.0,Germany,Germany,right,193,87,no
M. Dárdai,Hertha BSC,"LCB, LDMF, LCMF",24,2500000,2028-06-30,29,2484,0,0.75,Germany,"Germany, Hungary",left,188,77,no
H. Tabaković,Salzburg,CF,32,2500000,2029-06-30,32,2807,22,21.84,Switzerland,"Switzerland, Bosnia and Herzegovina",right,196,90,no
J. Kenny,PAOK,RB,29,2500000,2028-06-30,29,2813,3,1.31,England,England,right,176,70,no
B. Soppy,Lausanne Sport,"RB, RWB",24,2000000,2028-06-30,5,334,0,0.12,France,"France, Côte d'Ivoire",right,181,80,no
J. Irvine,St. Pauli,"RCMF, LCMF",33,2000000,2027-06-30,27,2598,6,5.28,Australia,"Australia, Scotland",right,189,77,no
J. Medić,Norwich City,RCB,27,2000000,2028-06-30,1,99,0,0.06,Croatia,Croatia,right,193,91,no
W. Faghir,Vejle,CF,22,2000000,2028-06-30,17,623,3,1.99,Denmark,"Denmark, Afghanistan",right,186,83,no
S. Machino,Borussia M'gladbach,"CF, LWF",26,2000000,2029-06-30,31,2244,5,6.4,Japan,Japan,right,185,81,no
T. Becker,Schalke 04,"RCB, RB, RWB",29,2000000,2029-06-30,28,2502,7,4.62,Germany,Germany,right,190,88,no
P. Treu,Freiburg,"LWB, RWB, LB",25,2000000,,26,1689,1,0.45,Germany,Germany,right,172,69,no
M. Halstenberg,,"CB, LCB",34,2000000,,32,3154,5,3.96,Germany,Germany,left,188,87,no
C. Teuchert,,"CF, LWF",29,2000000,,27,1461,11,10.2,Germany,Germany,right,182,81,no
J. Dompé,Hamburger SV,"LWF, LW, LAMF",30,2000000,2027-06-30,28,1774,3,3.84,France,"France, Mali",right,170,65,no
M. Muheim,Hamburger SV,LB,28,2000000,2027-06-30,28,2461,5,1.36,Switzerland,Switzerland,left,182,77,no
B. Dárdai,Wolfsburg,"AMF, RCMF, RDMF",20,2000000,2029-06-30,8,252,0,0.02,Germany,"Germany, Hungary",right,188,71,no
M. Winkler,Hertha BSC,"RAMF, RW, RWF",23,2000000,2027-06-30,30,1682,5,3.95,Germany,Germany,left,184,70,no
M. Richter,Mainz 05,"CF, AMF, RCMF",28,2000000,2027-06-30,3,275,0,0.18,Germany,Germany,right,176,74,no
S. Şahin,Kaiserslautern,"LDMF, LCMF",26,1800000,2027-06-30,27,2317,1,2.2,Germany,"Germany, Türkiye",right,177,72,no
N. Remberg,Hamburger SV,"LCMF, RCMF",26,1800000,2028-06-30,32,1796,2,1.97,Germany,Germany,right,187,88,no
D. Murkin,Derby County,"LB, LCB",27,1800000,2029-06-30,23,2042,1,0.82,England,"England, Netherlands",left,183,81,no
M. Hansen,Paderborn,"LCMF, RCMF, DMF",22,1800000,,18,1314,2,1.07,Germany,Germany,right,183,72,no
S. Asta,Kaiserslautern,RWB,25,1800000,,32,2896,2,1.53,Germany,Germany,right,178,75,no
I. Prtajin,Kaiserslautern,CF,30,1800000,2027-06-30,31,2661,13,20.15,Croatia,Croatia,right,189,89,no
K. Karaman,Schalke 04,"AMF, CF",32,1800000,2028-06-30,29,2582,13,11.14,Germany,"Germany, Türkiye",right,189,84,no
M. Cuisance,Lens,RCMF,26,1800000,2030-06-30,25,2260,3,3.81,France,France,left,181,74,no
L. Gechter,Hertha BSC,RCB,22,1800000,2027-06-30,16,1151,1,1.01,Germany,Germany,right,190,80,no
B. Tomiak,Hannover 96,"LCB, CB",27,1800000,2028-06-30,30,2894,4,2.65,Germany,Germany,right,193,88,no
R. Philippe,Hamburger SV,CF,25,1700000,2029-06-30,25,1828,8,6.09,France,France,left,182,78,no
R. Königsdörffer,Mainz 05,"LAMF, RAMF, LWF",24,1700000,,30,1638,2,5.68,Germany,"Germany, Ghana",right,182,78,no
D. Hadžikadunić,,"RCB, LCB",28,1700000,,24,2133,1,0.77,Sweden,"Sweden, Bosnia and Herzegovina",right,191,81,no
R. Schallenberg,Schalke 04,"DMF, LCMF",27,1700000,2027-06-30,26,2335,0,0.78,Germany,Germany,right,185,78,no
M. Kempf,Como,LCB,31,1500000,2027-06-30,23,2015,4,2.39,Germany,Germany,left,186,87,no
L. Itter,Greuther Fürth,LCB,27,1500000,2027-06-30,15,1369,0,0.09,Germany,Germany,left,183,74,no
H. Vandermersch,St. Gallen,"RB, RWB",27,1500000,2028-06-30,26,2492,2,1.8,France,France,right,180,72,no
J. Rochelt,Arminia Bielefeld,"LAMF, LW, LWF",27,1500000,2027-06-30,33,2878,4,5.32,Germany,Germany,right,182,77,no
A. Bernhardsson,Holstein Kiel,"CF, RWF",27,1500000,2027-06-30,13,980,4,3.59,Sweden,Sweden,left,185,71,no
T. Weiner,Holstein Kiel,GK,27,1500000,2027-06-30,30,3006,0,0.0,Germany,Germany,both,190,85,no
B. Pichler,Hannover 96,CF,29,1500000,2027-06-30,22,1280,8,5.61,Austria,Austria,right,188,90,no
D. Churlinov,Kocaelispor,"CF, RW, AMF",26,1500000,2027-06-30,10,370,1,0.64,North Macedonia,North Macedonia,right,180,73,no
H. Wahl,Wolfsburg,"RCB, CB",32,1500000,2029-06-30,33,3149,0,1.4,Germany,Germany,right,189,85,no
N. Vasilj,,GK,30,1500000,,34,3360,0,0.0,Bosnia and Herzegovina,"Bosnia and Herzegovina, Croatia",right,193,85,no
A. Zehnter,Wolfsburg,"LWB, LB",21,1500000,2030-06-30,15,1061,1,0.58,Germany,Germany,left,180,70,no
M. Hoffmeier,Paderborn,"LCB, RCB",27,1500000,2028-06-30,32,2931,0,0.84,Germany,Germany,right,182,70,no
R. Obermair,Paderborn,"RWB, RB",30,1500000,2027-06-30,32,2973,5,3.5,Germany,"Germany, Philippines",right,182,75,no
M. Okugawa,Kyoto Sanga,"LAMF, RWF, AMF",30,1500000,2027-06-30,8,151,0,0.38,Japan,Japan,right,177,68,no
J. de Wijs,RKC Waalwijk,LCB,31,1500000,2028-06-30,28,2219,2,2.72,Belgium,"Belgium, Netherlands",left,189,95,no
F. Kastenmeier,,GK,29,1500000,,33,3295,0,0.0,Germany,Germany,right,192,84,no
F. Kunze,Kaiserslautern,"RCMF, DMF, LCMF",28,1500000,,32,2788,1,1.28,Germany,Germany,right,193,78,no
P. Seguin,Hertha BSC,"DMF, RCMF",31,1500000,2027-06-30,30,2553,3,1.69,Germany,Germany,right,186,82,no
T. Ouwejan,NEC,"LB, LWB, LCMF",29,1500000,2027-06-30,28,2243,2,2.36,Netherlands,Netherlands,left,183,78,no
J. Niehues,Heidenheim,"RCMF, LDMF, LCMF",25,1500000,2027-06-30,26,2016,1,1.38,Germany,Germany,right,195,88,no
F. Flick,Eintracht Braunschweig,"DMF, LCMF, LDMF",26,1500000,2028-06-30,27,2567,2,0.81,Germany,Germany,both,190,80,no
S. Schonlau,Holstein Kiel,LCB,32,1500000,2027-06-30,16,1429,1,0.62,Germany,Germany,both,188,80,no
J. Horn,Rapid Wien,LCB,29,1500000,2027-06-30,27,2445,0,0.32,Germany,Germany,left,186,79,no
J. Green,,LCMF,31,1300000,,25,2317,4,3.88,United States,"United States, Germany",right,173,70,no
S. Skrzybski,Holstein Kiel,"AMF, CF",33,1300000,2027-06-30,26,1831,10,7.62,Germany,Germany,right,174,71,no
B. Hrgota,St. Pauli,"AMF, CF",33,1300000,,33,3187,11,10.41,Croatia,"Croatia, Sweden",left,185,76,no
K. Mets,Bochum,LCB,33,1300000,2028-06-30,32,3140,0,0.7,Estonia,Estonia,left,191,82,no
B. Jatta,Hamburger SV,"RWF, RAMF, RW",28,1300000,2029-06-30,32,2512,5,5.83,Gambia,Gambia,right,184,79,no
M. Gyamfi,Kaiserslautern,RCB,26,1300000,,32,3076,1,1.71,Germany,"Germany, Ghana",right,189,79,no
F. Jäkel,Eintracht Braunschweig,"LCB, RCB",25,1200000,2028-06-30,18,1509,1,0.99,Germany,Germany,right,194,84,no
D. Michalski,Zagłębie Lubin,CB,28,1200000,2027-06-30,29,2300,3,2.43,Poland,Poland,right,189,90,no
H. Kuruçay,Schalke 04,"LCB, RCB",28,1200000,2027-06-30,27,2319,4,3.35,Denmark,"Denmark, Türkiye",right,187,86,no
Bryan Teixeira,Žalgiris,"RWF, CF, AMF",25,1200000,2027-12-31,9,580,2,1.92,France,"France, Cape Verde Islands",right,173,72,no
E. Iyoha,Magdeburg,"LB, RB, LAMF",28,1200000,,24,2063,1,1.32,Germany,"Germany, Nigeria",both,191,86,no
L. Günther,Elversberg,"LWB, LB",23,1200000,2030-06-30,22,1125,1,0.44,Germany,Germany,left,181,75,no
M. Mathisen,St. Pauli,CB,30,1200000,,31,3014,0,1.28,Denmark,Denmark,right,185,79,no
R. Heußer,Eintracht Braunschweig,"RCMF, LCMF",28,1200000,2027-06-30,34,3277,1,2.65,Germany,Germany,right,170,73,no
F. Bilbija,Derby County,"CF, AMF, RWF",26,1200000,2029-06-30,27,2195,5,7.33,Germany,Germany,right,189,78,no
L. Poręba,Elversberg,"AMF, DMF, LDMF",26,1200000,2029-06-30,17,740,2,1.26,Poland,Poland,right,179,76,no
S. Gnaka,Maxline,"RCMF, LCMF, CB",27,1200000,,32,2649,4,1.93,Côte d'Ivoire,"Côte d'Ivoire, Belgium",left,179,64,no
E. Engelhardt,Energie Cottbus,CF,28,1200000,2027-06-30,32,2897,10,9.96,Germany,Germany,left,179,78,no
M. Wanitzek,Karlsruher SC,"LCMF, LW, LAMF",33,1200000,2029-06-30,32,3105,10,9.2,Germany,"Germany, Poland",right,179,74,no
T. Raschl,Dynamo Dresden,"LCMF, RCMF",26,1200000,,28,2215,1,0.87,Germany,Germany,right,177,75,no
M. Møller Dæhli,Molde,"LCMF, RCMF, AMF",31,1200000,2027-12-31,8,431,0,0.13,Norway,Norway,right,177,70,no
A. Bouchalakis,OFI,"LDMF, RDMF, LCMF",33,1000000,2028-06-30,25,1649,1,1.04,Greece,Greece,left,186,79,no
A. Barkok,Raja Casablanca,"RDMF, LDMF",28,1000000,,12,934,1,1.29,Germany,"Germany, Morocco",right,189,82,no
B. Hussein,Degerfors,"LDMF, RDMF, LCMF",26,1000000,2027-12-31,17,571,1,0.45,Sweden,"Sweden, Somalia",right,173,65,no
E. da Silva Moreira,Nottingham Forest,LWB,20,1000000,2028-06-30,1,2,0,0.0,Germany,"Germany, Portugal",right,184,73,no
F. Porath,Schalke 04,"RWB, LCMF, RCMF",29,1000000,2027-06-30,27,1798,4,2.99,Germany,Germany,right,180,75,no
Þ. Helgason,Venezia,LCMF,25,1000000,2029-06-30,27,1813,3,2.55,Iceland,Iceland,right,178,70,no
M. El Hankouri,Standard Liège,"LWB, RWB",29,1000000,2027-06-30,18,1450,5,3.42,Netherlands,"Netherlands, Morocco",right,176,63,no
M. Sobottka,,"RDMF, LDMF",32,1000000,,13,722,0,0.31,Germany,Germany,right,185,75,no
R. Fellhauer,Augsburg,"RCB, RDMF, RCMF",28,1000000,2029-06-30,29,2803,0,1.72,Germany,Germany,right,182,77,no
P. Erras,,"CB, RCB",31,1000000,,24,2296,1,1.46,Germany,Germany,right,196,92,no
Y. Kabadayi,Augsburg,"RCMF, LCMF, RW",22,1000000,2028-06-30,23,1291,4,3.99,Germany,"Germany, Türkiye",right,186,75,no
K. Klefisch,Darmstadt 98,"RCMF, LCMF, DMF",26,1000000,,29,2163,1,1.19,Germany,Germany,right,188,75,no
S. Conteh,Heidenheim,"CF, RWF, AMF",30,1000000,2027-06-30,34,1303,3,5.74,Germany,"Germany, Ghana",right,179,78,no
R. Hoffmann,Eintracht Braunschweig,GK,27,1000000,2027-06-30,33,3299,0,0.0,Germany,Germany,right,192,87,no
H. Finndell,Djurgården,"DMF, RCMF, LCMF",26,1000000,2028-12-31,9,288,0,0.18,Sweden,Sweden,right,177,74,no
V. Vermeij,Dynamo Dresden,CF,31,1000000,,30,2011,12,8.06,Netherlands,Netherlands,right,196,87,no
T. Oberdorf,Fortuna Düsseldorf,"RCB, RB, LCB",29,1000000,2027-06-30,22,1525,0,1.24,Germany,Germany,right,186,76,no
H. Nielsen,,"CF, AMF",33,1000000,,27,2122,7,6.47,Norway,Norway,right,187,83,no
Daniel Elfadli,Hamburger SV,"CB, DMF",29,1000000,2028-06-30,27,2434,0,0.52,Germany,"Germany, Libya",right,188,78,no
J. Meffert,Holstein Kiel,"DMF, RDMF, RCMF",31,1000000,2028-06-30,32,3113,2,1.41,Germany,Germany,right,186,76,no
J. Ceka,Elversberg,"RWF, AMF",26,1000000,2028-06-30,22,1242,1,2.43,Germany,"Germany, Albania",left,169,63,no
M. Müller,Aberdeen,GK,33,1000000,2027-06-30,21,2042,0,0.0,Germany,Germany,right,192,90,no
P. Dárdai,Puskás FC,"RAMF, AMF, LCMF",27,1000000,2029-06-30,22,1537,6,3.53,Germany,"Germany, Hungary",left,180,71,no
J. Elvedi,Kaiserslautern,"RCB, LCB",29,1000000,2028-06-30,33,3325,2,4.76,Switzerland,Switzerland,right,187,83,no
T. Handwerker,Arminia Bielefeld,LB,28,1000000,,11,779,2,1.9,Germany,Germany,left,182,74,no
K. Okunuki,Gamba Osaka,"LWF, LAMF, LW",27,1000000,2027-06-30,30,2116,3,3.28,Japan,Japan,right,171,61,no
A. Touré,Bordeaux,"RCB, LCB",30,900000,,11,920,1,3.26,Mali,"Mali, France",right,181,72,no
S. Ingelsson,Stoke City,"LWF, CF, AMF",28,900000,2029-06-30,30,2551,1,4.72,Sweden,Sweden,left,189,83,no
D. Dressel,1860 München,"LCMF, RCMF, DMF",27,900000,2027-06-30,34,3200,2,1.4,Germany,Germany,left,186,76,no
P. Stock,Hansa Rostock,"AMF, CF",29,900000,2027-06-30,29,2121,6,4.16,Germany,Germany,right,188,78,no
M. Komenda,Arka Gdynia,"LCB, LB",29,900000,2028-06-30,21,1327,0,0.67,Germany,"Germany, Croatia",left,183,82,no
L. Ritzka,St. Pauli,"LWB, LB",28,900000,,29,1655,2,1.28,Germany,Germany,left,185,77,no
J. Gómez,Eintracht Braunschweig,"CF, AMF",25,900000,2027-06-30,34,2387,3,7.33,United States,"United States, Mexico",right,178,75,no
M. Mustapha,Como,CF,25,900000,2027-06-30,10,352,2,2.04,Austria,Austria,right,185,77,no
A. Vukotić,Darmstadt 98,LCB,31,900000,,28,2570,2,2.51,Serbia,"Serbia, Bosnia and Herzegovina",left,201,92,no
T. Goppel,Bali United,"RWB, LWB",29,900000,2027-06-30,32,2363,3,1.42,Netherlands,Netherlands,right,178,73,no
J. Dehm,Greuther Fürth,"RWB, RB, LWB",30,900000,2027-06-30,28,2248,1,1.35,Germany,Germany,right,181,73,no
A. Condé,Elversberg,"LCMF, RCMF",29,900000,2028-06-30,29,2112,1,1.4,Germany,"Germany, Guinea",right,173,67,no
S. Ambrosius,St. Gallen,"LCB, RCB",27,900000,2027-06-30,18,1361,0,0.31,Germany,"Germany, Ghana",right,182,80,no
M. Raab,Union Berlin,GK,27,900000,,14,1397,0,0.0,Germany,Germany,right,186,82,no
G. Ramos,Beijing Guoan,RCB,29,900000,,22,1755,1,1.15,Portugal,Portugal,right,191,86,no
S. Prevljak,Dinamo Zagreb,"CF, AMF",31,900000,2027-06-30,21,861,4,3.33,Bosnia and Herzegovina,Bosnia and Herzegovina,right,187,75,no
M. Beifus,,LCB,23,900000,,21,1359,1,1.34,Germany,Germany,right,187,78,no
B. Zivzivadze,Heidenheim,CF,32,900000,2029-06-30,30,1487,12,10.41,Georgia,Georgia,left,189,81,no
J. Krahl,Kaiserslautern,GK,26,900000,,30,2984,0,0.0,Germany,Germany,right,194,90,no
M. Ritter,Kaiserslautern,AMF,31,850000,,32,2559,10,7.4,Germany,Germany,right,173,72,no
D. Scherhant,Freiburg,"RAMF, LAMF, LW",23,800000,2027-06-30,28,955,2,2.83,Germany,Germany,right,185,78,no
L. Curda,Paderborn,"RCB, RB",24,800000,,20,1593,0,0.51,Germany,Germany,right,185,84,no
N. Gavory,Eupen,LB,31,800000,2027-06-30,25,1638,0,0.61,France,France,left,183,79,no
Júnior Brumado,Midtjylland,CF,27,800000,2026-12-31,23,1644,4,5.81,Brazil,Brazil,right,190,88,no
C. Sickinger,Darmstadt 98,"RCB, CB",28,800000,2027-06-30,25,2259,2,3.12,Germany,Germany,right,183,73,no
J. Arp,OB,"CF, LWF",26,800000,2028-06-30,17,875,5,2.76,Germany,Germany,right,187,83,no
T. Kalas,Schalke 04,RCB,33,800000,2027-06-30,25,2348,1,1.12,Czech Republic,Czech Republic,right,184,85,no
D. Nemeth,St. Pauli,"RCB, LCB",17,800000,,7,473,0,0.0,Austria,Austria,right,191,87,no
J. Heuer,Greuther Fürth,RCB,26,800000,2029-06-30,18,927,1,0.81,Germany,Germany,right,188,78,no
S. Klaas,Paderborn,"LCMF, LWF",28,800000,,32,2197,3,5.59,Germany,Germany,right,180,71,no
M. Meyerhöfer,,"LWB, RCB, RB",30,800000,,21,1281,0,0.54,Germany,Germany,right,179,72,no
J. Quarshie,Southampton,"LCB, RCB",22,800000,2029-06-30,8,524,0,0.31,Germany,"Germany, Ghana",right,196,91,no
M. Zimmermann,Fortuna Düsseldorf,RB,34,800000,2027-06-30,25,2279,1,0.87,Germany,Germany,right,177,76,no
F. Klaus,Greuther Fürth,"RAMF, RW, RWF",33,800000,2027-06-30,30,2234,6,5.78,Germany,Germany,right,179,72,no
A. Hoffmann,CSKA 1948 Sofia,RCB,33,800000,2028-06-30,14,1039,1,0.88,Germany,Germany,right,190,84,no
L. Schaub,Rapid Wien,"RWF, AMF, RW",31,800000,2028-06-30,29,1832,3,4.66,Austria,Austria,left,177,73,no
J. Perea,Zürich,CF,26,800000,2028-06-30,33,1694,4,7.9,Colombia,Colombia,right,180,80,no
B. Atik,Magdeburg,"LWF, AMF, RWF",31,800000,,33,3082,4,5.87,Germany,"Germany, Türkiye",right,169,70,no
D. Reimann,Magdeburg,GK,29,800000,2029-06-30,34,3377,0,0.0,Germany,"Germany, Poland",right,186,84,no
B. Lasme,Schalke 04,"CF, RW",27,800000,2027-06-30,27,1357,4,4.49,France,"France, Côte d'Ivoire",right,194,95,no
F. Kleinhansl,Darmstadt 98,"LB, LWB",26,800000,,33,3236,1,1.28,Germany,Germany,left,180,72,no
R. Bormuth,,RCB,30,800000,,23,1862,1,0.49,Germany,Germany,right,190,87,no
L. Jensen,Hertha BSC,"DMF, LCMF, RCMF",29,800000,2027-06-30,26,1600,2,1.14,Germany,Germany,right,175,70,no
D. Burnić,,"RCMF, RAMF, LCMF",28,800000,,30,1437,2,1.65,Germany,"Germany, Bosnia and Herzegovina",left,181,73,no
R. Tachie,Magdeburg,"CF, RAMF, RWF",27,800000,,28,1935,3,4.64,Germany,"Germany, Ghana",right,177,70,no
N. Fröling,Dynamo Dresden,"RW, RWB, LWF",26,750000,2027-06-30,28,1575,2,3.38,United States,"United States, Sweden",right,181,80,no
L. Tempelmann,Eintracht Braunschweig,"RCMF, LCMF",27,750000,2028-06-30,22,1265,1,0.97,Germany,Germany,right,175,75,no
D. Kinsombi,Würzburger Kickers,"RCMF, LCMF, CB",30,750000,,30,2038,3,3.54,Germany,"Germany, Congo DR",right,183,74,no
K. Kostons,PEC Zwolle,"CF, RWF",26,750000,2029-06-30,17,1302,4,2.81,Belgium,Belgium,right,186,73,no
R. Ivanov,Asteras Tripolis,"RCB, LCB, CB",31,750000,2027-06-30,27,2371,1,1.53,Finland,Finland,right,197,85,no
N. Bätzner,Paderborn,"AMF, RWF, RW",26,750000,2028-06-30,24,1674,1,2.71,Germany,Germany,right,176,67,no
J. van der Werff,Aarau,RCB,27,750000,2028-06-30,21,1913,2,0.94,Switzerland,"Switzerland, Netherlands",right,188,75,no
T. Müller,Magdeburg,"RCB, CB",32,750000,2028-06-30,25,2122,1,1.45,Germany,Germany,both,188,80,no
D. Heber,Magdeburg,LCB,32,750000,,33,3190,2,1.06,Germany,"Germany, Ghana",right,182,78,no
J. David,,"RCB, CB",26,750000,,15,1328,0,0.53,Germany,"Germany, Nigeria",right,190,89,no
J. Dudziak,Beijing Guoan,"LB, RCMF",30,750000,,14,943,1,0.34,Germany,Germany,left,176,70,no
K. Redondo,,"LAMF, AMF, LWB",31,750000,,29,1648,2,1.69,Germany,"Germany, Spain",left,180,69,no
D. Hayashi,Gamba Osaka,CF,29,750000,,14,718,2,2.34,Japan,Japan,right,178,74,no
L. Schleimer,Wehen Wiesbaden,"CF, LW",26,750000,2028-06-30,33,2150,5,5.97,Germany,Germany,right,184,73,no
B. Ezeh,Dynamo Dresden,"LWB, LCB, LB",25,700000,,12,409,0,0.02,Germany,"Germany, Nigeria",left,188,87,no
S. Muroya,Tokyo,"RWB, RB",32,700000,2027-06-30,25,1733,2,1.98,Japan,Japan,right,174,65,no
M. Besuschkow,MSV Duisburg,RCMF,29,700000,2029-06-30,1,100,0,0.0,Germany,"Germany, Russia",right,188,80,no
D. Zeefuik,Hertha BSC,"LB, RB, RDMF",28,700000,2027-06-30,18,1447,0,0.05,Netherlands,"Netherlands, Suriname",right,177,76,no
T. Androutsos,OFI,RB,29,700000,2029-06-30,13,805,0,0.08,Greece,Greece,right,182,65,no
S. Gudjohnsen,Cavese,CF,28,700000,,12,247,1,0.62,Iceland,Iceland,left,189,80,no
L. Schnellbacher,Elversberg,CF,32,700000,2028-06-30,30,2357,8,8.14,Germany,Germany,right,180,76,no
M. Neubauer,Hannover 96,"LB, LWB",30,700000,2028-06-30,30,2976,3,1.45,Germany,Germany,left,178,72,no
C. Johansson,,"RCB, CB, LCB",32,700000,,12,790,0,0.34,Sweden,Sweden,right,189,82,no
F. Platte,,"CF, RWF, AMF",30,700000,,17,791,4,3.12,Germany,Germany,right,190,86,no
P. Boevink,Greuther Fürth,GK,28,700000,2027-06-30,20,2033,0,0.0,Netherlands,Netherlands,right,190,85,no
J. Ellay Consbruch,Fortuna Düsseldorf,"LCMF, RCMF",24,700000,2029-06-30,23,1037,1,1.11,Germany,Germany,right,174,66,no
A. Donkor,Schalke 04,"LB, LWB",28,700000,2027-06-30,33,2848,2,2.46,Germany,"Germany, Ghana",left,186,84,no
A. Suhonen,OB,"RAMF, RCMF, LAMF",25,700000,2029-06-30,13,318,0,1.03,Finland,Finland,right,170,69,no
N. Rapp,Dynamo Dresden,"RCMF, LDMF, RDMF",29,700000,2029-06-30,13,728,0,0.4,Germany,Germany,right,186,81,no
