Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Hranáč,Hoffenheim,Tatran Liptovský Mikuláš,"RCB, LCB",26,5000000,2028-06-30,18,1679,1,1.79,0,0.31,16.03,60.54,Czech Republic,Czech Republic,right,190,77,no,12.6,6.86,67.19,4.61,53.49,0.43,0.51,0.96,7.56,8.91,0.96,2,0.11,1,0.05,0.59,0.05,1,0.05,0.1,1,0.05,8,0.43,50.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,87.5,1.39,61.54,0.7,0.59,0.21,18.76,0.21,0.32,34.68,84.23,15.28,73.33,1.66,93.55,15.12,94.68,27.77,90.73,6.91,58.14,23.5,37.95,0.02,0.11,0.0,0.0,0.0,0.0,0.05,3.86,55.56,0.32,0.0,0.32,16.67,0.05,0.0,6.65,63.71,0,,0,,0,0.0,0.0,0.0,,,1.07,,,0.0,0.0,0.0,0.0,0,0
A. Schäfer,Union Berlin,DAC,"LCMF, RCMF",27,5000000,2027-06-30,17,1577,3,3.57,1,1.19,23.91,50.6,Hungary,Hungary,right,178,72,no,8.73,7.08,56.45,2.45,55.81,0.68,1.07,0.29,4.05,6.34,1.37,3,0.17,0,0.0,4.39,0.17,3,0.17,0.2,0,0.0,42,2.4,30.95,7.143,0.06,1.37,29.17,0.57,40.0,0.74,23.08,0.23,5.36,58.51,9.93,48.28,2.34,2.63,0.86,34.76,0.8,1.71,49.88,87.64,12.5,71.69,9.36,94.51,17.98,91.75,45.88,90.17,2.74,70.83,16.7,39.68,0.07,0.8,0.0,0.0,0.46,25.0,0.51,6.11,83.18,2.68,59.57,0.34,33.33,1.31,0.4,4.91,77.91,0,,0,,0,0.0,0.0,0.0,,,0.4,,,0.06,0.06,0.0,0.74,0,0
D. Strelec,Middlesbrough,Slovan Bratislava,CF,25,2800000,2030-06-30,4,308,0,1.29,0,0.11,17.82,36.07,Slovakia,Slovakia,left,185,73,no,2.05,1.17,75.0,3.21,45.45,0.0,0.0,0.0,1.17,1.69,0.29,0,0.0,0,0.0,1.75,0.0,0,0.0,0.38,0,0.0,9,2.63,11.11,0.0,0.0,0.58,0.0,0.29,0.0,0.29,0.0,0.0,3.51,41.67,8.77,40.0,3.51,2.05,1.46,12.56,0.58,0.88,18.7,70.31,7.01,50.0,3.8,100.0,3.51,66.67,16.36,76.79,1.75,33.33,17.19,38.64,0.03,0.29,0.0,0.0,1.17,0.0,0.0,4.09,35.71,1.46,60.0,1.17,0.0,0.88,0.0,2.63,66.67,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.29,0.29,0.0,0.0,0,0
M. Divković,Brøndby,DAC,"RAMF, CF, RW",27,2000000,2028-06-30,6,518,0,1.04,1,1.81,20.68,47.06,Croatia,Croatia,left,181,74,no,4.86,3.65,61.9,0.87,0.0,0.52,0.9,0.0,2.08,3.6,0.52,1,0.17,0,0.0,7.12,0.0,0,0.0,0.18,0,0.0,13,2.26,23.08,0.0,0.17,3.82,36.36,0.35,100.0,3.3,31.58,0.52,7.99,65.22,14.77,48.24,3.47,2.26,0.69,20.33,1.56,1.22,30.93,75.84,5.73,72.73,7.99,91.3,9.56,72.73,23.8,85.4,3.47,50.0,18.91,40.63,0.32,1.39,0.0,0.0,0.35,0.0,0.35,2.78,62.5,2.61,53.33,1.04,0.0,0.69,1.22,3.47,90.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,1.04,0.17,0.0,0.87,0,0
A. Kaprálik,Holstein Kiel,Žilina,"RW, RWF, CF",24,1500000,2029-06-30,25,1491,3,4.89,1,2.02,29.22,38.02,Slovakia,Slovakia,right,175,63,no,6.58,7.18,50.42,3.14,25.0,0.91,1.31,0.0,2.05,2.97,2.11,1,0.06,0,0.0,4.89,0.18,4,0.24,0.29,2,0.12,35,2.11,25.71,11.429,0.06,2.35,20.51,0.18,33.33,2.17,19.44,0.12,7.61,49.21,13.82,35.81,3.8,2.41,1.15,13.46,2.23,1.81,16.24,72.86,3.02,60.0,3.32,94.55,4.89,69.14,13.46,82.96,0.66,27.27,17.61,17.11,0.12,0.91,0.0,0.0,0.3,40.0,0.42,1.27,52.38,1.63,44.44,0.18,0.0,0.66,0.6,1.93,90.63,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
T. Verlinden,OH Leuven,DAC,"LW, RW",26,1300000,2028-06-30,16,893,1,2.16,3,1.99,23.28,53.25,Belgium,"Belgium, France",right,174,69,no,5.54,5.74,57.89,0.81,25.0,0.1,0.13,0.1,2.12,2.81,1.01,1,0.1,0,0.0,9.47,0.1,1,0.1,0.22,0,0.0,27,2.72,22.22,3.704,0.3,6.25,30.65,4.54,28.89,1.71,35.29,0.91,9.68,70.83,14.61,55.86,3.43,2.82,1.31,16.02,1.11,0.5,26.41,65.27,7.16,54.93,5.95,93.22,8.97,64.04,17.94,80.34,2.92,41.38,24.71,30.43,0.2,1.01,0.0,0.2,0.2,50.0,0.71,2.02,65.0,4.33,39.53,0.3,33.33,0.5,1.21,5.44,66.67,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.1,0.1,0.0,0.91,0,0
M. Sauer,Toulouse,Žilina,"LCMF, RCMF",22,1300000,2028-06-30,10,555,1,1.38,0,0.17,12.97,46.25,Slovakia,Slovakia,right,180,60,no,7.95,6.49,62.5,1.3,12.5,0.16,0.23,0.0,3.73,5.35,0.65,0,0.0,0,0.0,1.3,0.16,1,0.16,0.22,0,0.0,15,2.43,26.67,6.667,0.0,0.81,0.0,0.32,0.0,0.49,0.0,0.16,1.62,40.0,3.08,36.84,3.89,1.14,1.14,20.76,0.97,0.81,27.57,72.35,11.35,58.57,4.86,93.33,6.81,76.19,24.97,75.32,1.78,63.64,17.64,27.44,0.03,0.97,0.0,0.0,1.14,0.0,0.16,4.86,63.33,1.78,36.36,0.81,0.0,0.97,0.0,4.22,73.08,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.0,0.0,0.0,0.0,0,0
L. Belko,Viking,Žilina,GK,24,1300000,2029-12-31,19,1802,0,0.0,0,0.0,0.7,78.57,Slovakia,Slovakia,right,189,80,no,2.1,0.0,0.0,0.3,100.0,0.0,0.0,0.0,2.1,3.11,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.35,71.43,0.0,0.0,0.0,19.48,0.6,0.3,27.07,85.61,15.38,76.95,0.05,100.0,10.54,97.16,18.53,97.57,8.44,59.76,31.16,52.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,38.6,0.6,16.67,0.3,16.67,0.1,0.0,5.29,74.53,32,1.6,113,5.64,1,71.68,38.11,1.9,6.11,0.305,0.05,1.5,0.3,,,,0.0,0,0
C. Blackman,Slovan Bratislava,DAC,RB,28,1200000,2028-06-30,18,1519,0,0.84,0,1.96,23.58,53.27,Panama,Panama,right,174,70,no,10.61,9.89,63.47,1.36,60.87,0.41,0.58,0.12,3.91,5.47,1.24,2,0.12,0,0.0,4.03,0.0,0,0.0,0.05,0,0.0,10,0.59,50.0,0.0,0.0,2.43,34.15,0.0,0.0,2.37,35.0,0.18,5.33,52.22,9.42,48.43,1.3,2.67,0.89,25.71,2.55,2.25,36.08,79.64,13.81,73.82,5.75,95.88,9.54,77.02,31.05,86.45,2.73,41.3,18.11,30.37,0.12,0.77,0.06,0.0,0.18,66.67,0.36,4.56,66.23,2.13,47.22,0.3,20.0,0.65,0.77,7.76,74.05,0,,0,,0,0.0,0.0,0.0,,,1.07,,,0.0,0.0,0.0,0.0,0,0
H. Ravas,Cracovia Kraków,Senica,GK,29,1200000,2028-06-30,24,2252,0,0.0,0,0.0,0.56,64.29,Slovakia,Slovakia,right,195,87,no,2.04,0.08,0.0,0.24,100.0,0.0,0.0,0.0,2.04,2.3,0.0,1,0.04,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,33.33,0.04,0.0,0.0,7.91,0.12,0.12,17.18,76.74,11.87,69.7,0.08,0.0,4.6,94.78,6.63,95.78,10.55,64.77,42.51,54.43,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.28,59.81,0.24,16.67,0.08,0.0,0.04,0.0,8.03,81.59,35,1.4,154,6.15,6,77.27,42.52,1.7,7.52,0.301,0.0,1.4,0.24,,,,0.0,0,0
