Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Prip,Hvidovre,Hvidovre,"AMF, CF, RWF",29,1600000,2028-06-30,14,1354,2,3.18,4,2.92,17.68,42.86,Denmark,Denmark,left,182,72,no,3.79,2.73,65.85,3.19,25.0,0.07,0.09,0.0,1.93,2.54,0.27,0,0.0,0,0.0,3.39,0.13,2,0.13,0.21,0,0.0,44,2.92,31.82,4.545,0.27,2.66,37.5,1.0,46.67,1.6,29.17,0.33,2.92,47.73,10.44,41.4,2.79,1.13,0.27,24.73,1.86,1.79,35.1,79.55,8.51,69.53,9.11,94.16,9.7,78.77,30.18,85.46,2.39,50.0,16.81,33.34,0.19,1.86,0.2,0.0,0.13,50.0,0.47,3.79,71.93,2.86,55.81,0.2,0.0,0.93,1.13,4.65,68.57,0,,0,,0,0.0,0.0,0.0,,,0.53,,,1.73,0.33,20.0,3.19,0,0.0
M. Kaasa,AaB,AaB,"LCMF, RCMF",29,1000000,2028-06-30,16,779,0,0.67,0,0.39,19.29,45.51,Norway,Norway,right,175,70,no,7.05,6.59,64.91,1.96,23.53,0.12,0.15,0.12,2.66,3.42,0.81,0,0.0,0,0.0,1.39,0.0,0,0.0,0.08,0,0.0,10,1.16,20.0,0.0,0.0,0.23,0.0,0.0,0.0,0.12,0.0,0.0,2.2,47.37,8.43,38.36,2.2,2.89,0.46,29.46,0.35,1.5,36.05,83.33,10.4,73.33,9.01,93.59,9.94,83.72,33.39,85.47,2.43,61.9,15.17,25.98,0.04,0.35,0.0,0.0,0.12,100.0,0.12,4.51,69.23,1.96,64.71,0.23,50.0,1.16,0.0,5.78,68.0,0,,0,,0,0.0,0.0,0.0,,,0.46,,,0.0,0.0,0.0,0.23,0,0.0
C. Winther,Lyngby,Lyngby,"LCMF, RCMF",23,900000,2027-06-30,24,2016,8,4.1,3,3.82,12.01,53.9,Denmark,Denmark,right,177,67,no,8.13,4.38,68.37,2.05,41.3,0.36,0.47,0.31,4.78,6.28,0.71,4,0.18,0,0.0,1.34,0.36,8,0.36,0.18,0,0.0,31,1.38,48.39,25.806,0.13,0.8,16.67,0.27,0.0,0.54,25.0,0.18,0.71,68.75,3.93,51.14,1.16,1.56,0.18,42.9,0.31,1.03,59.29,86.75,19.06,77.28,10.22,96.07,17.72,89.67,55.09,89.55,3.48,56.41,16.28,34.58,0.17,1.29,0.09,0.0,0.09,50.0,0.22,9.11,78.92,2.01,51.11,0.27,50.0,0.94,0.18,7.46,84.43,0,,0,,0,0.0,0.0,0.0,,,0.94,,,1.21,0.45,50.0,2.23,0,0.0
A. Jasson,AaB,AaB,"DMF, LCMF",24,800000,2028-06-30,21,1304,0,1.41,2,1.38,22.36,50.93,United States,United States,right,175,70,no,8.21,7.45,56.48,1.59,30.43,0.41,0.56,0.41,3.59,4.88,1.04,2,0.14,0,0.0,2.48,0.0,0,0.0,0.1,0,0.0,25,1.73,24.0,0.0,0.14,0.9,46.15,0.55,37.5,0.35,60.0,0.0,2.83,58.54,11.11,52.17,1.52,1.93,0.14,44.79,0.21,4.0,59.91,90.09,12.01,75.86,15.6,96.9,21.26,94.16,55.97,92.85,3.17,52.17,16.64,33.06,0.1,0.62,0.07,0.0,0.14,0.0,0.28,6.42,74.19,1.86,62.96,0.48,71.43,0.76,0.28,5.11,68.92,0,,0,,0,0.0,0.0,0.0,,,1.24,,,0.14,0.07,0.0,0.55,0,0.0
A. Bruus,Horsens,Horsens,"RB, RWB, RW",27,800000,2027-06-30,9,306,1,0.42,0,0.53,12.06,43.9,Denmark,Denmark,right,184,69,no,5.88,5.29,55.56,1.18,75.0,0.0,0.0,0.29,2.94,3.41,1.47,0,0.0,0,0.0,2.94,0.29,1,0.29,0.12,0,0.0,1,0.29,100.0,100.0,0.0,3.24,54.55,0.0,0.0,2.94,60.0,0.29,1.18,75.0,2.94,30.0,1.18,1.76,0.29,16.76,2.65,0.0,21.76,75.68,5.29,61.11,5.59,100.0,6.47,63.64,18.24,80.65,0.29,0.0,20.07,5.11,0.16,0.59,0.0,0.0,0.0,0.0,0.29,2.94,80.0,2.65,44.44,0.0,0.0,0.0,2.06,4.12,85.71,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
O. Ross,Silkeborg,AaB,"CF, LWF, LAMF",21,750000,2029-12-31,17,1034,4,2.52,2,2.36,17.32,37.19,Denmark,Denmark,right,186,78,no,3.74,3.05,65.71,2.79,25.0,0.0,0.0,0.0,1.74,2.3,1.39,1,0.09,0,0.0,3.05,0.35,3,0.26,0.22,1,0.09,20,1.74,50.0,20.0,0.17,2.35,25.93,1.74,25.0,0.52,33.33,0.44,3.05,48.57,8.97,36.89,2.87,0.87,0.09,20.02,1.13,1.31,26.72,78.5,6.88,62.03,6.53,96.0,8.44,72.16,22.98,86.36,1.48,35.29,17.66,25.26,0.21,1.31,0.0,0.0,0.26,33.33,0.44,2.79,65.63,2.79,46.88,0.35,25.0,1.31,0.78,3.74,72.09,0,,0,,0,0.0,0.0,0.0,,,0.35,,,0.61,0.17,0.0,2.09,1,100.0
M. Elvius,Hvidovre,Hvidovre,LWB,24,750000,2028-06-30,26,2271,2,3.12,1,2.6,17.2,47.93,Denmark,Denmark,right,185,78,no,7.21,4.64,57.26,2.66,55.22,0.12,0.14,0.12,4.44,5.35,0.87,3,0.12,0,0.0,3.8,0.08,2,0.08,0.12,0,0.0,39,1.55,25.64,5.128,0.04,2.1,56.6,1.59,55.0,0.44,63.64,0.28,3.76,57.89,7.85,45.45,2.14,2.46,0.36,21.96,1.62,0.91,30.59,74.09,10.86,59.12,6.97,96.02,7.25,78.14,25.13,78.39,3.45,52.87,17.51,39.11,0.1,1.03,0.08,0.04,0.08,50.0,0.52,3.49,56.82,2.54,64.06,0.32,75.0,1.07,1.03,6.26,65.82,0,,0,,0,0.0,0.0,0.0,,,0.52,,,0.0,0.0,0.0,0.04,0,0.0
S. Hausner,Horsens,Horsens,"RCB, RB",26,700000,2028-06-30,21,1460,1,1.44,0,0.74,13.01,57.82,Denmark,Denmark,right,188,79,no,8.45,5.36,62.07,3.82,62.9,0.0,0.0,0.18,5.12,6.06,1.23,3,0.18,1,0.06,0.49,0.06,1,0.06,0.09,0,0.0,8,0.49,25.0,12.5,0.0,0.99,31.25,0.06,100.0,0.92,26.67,0.12,0.12,50.0,1.6,42.31,1.05,0.68,0.0,34.52,0.74,0.31,49.56,80.47,21.45,69.25,3.95,93.75,17.63,89.16,42.29,85.42,6.41,54.81,18.67,35.8,0.05,0.37,0.0,0.0,0.0,0.0,0.06,8.01,63.08,1.48,20.83,0.43,14.29,0.31,0.31,10.29,66.47,0,,0,,0,0.0,0.0,0.0,,,1.6,,,0.0,0.0,0.0,0.0,0,0.0
R. Baturina,Aarau,Horsens,CF,26,700000,2028-06-30,16,793,4,3.78,0,0.17,27.01,32.77,Croatia,Croatia,left,187,90,no,1.25,1.13,60.0,10.44,41.3,0.0,0.0,0.11,0.57,0.67,0.68,0,0.0,0,0.0,1.82,0.45,4,0.45,0.43,0,0.0,21,2.38,57.14,19.048,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.91,50.0,11.24,24.24,3.4,0.57,0.11,10.21,2.27,1.59,14.41,74.02,3.18,50.0,3.63,93.75,3.75,75.76,13.96,75.61,0.23,50.0,14.02,7.53,0.02,0.57,0.0,0.0,0.23,0.0,0.23,1.13,60.0,0.34,0.0,0.23,0.0,0.57,0.0,0.79,42.86,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
M. Warming,HB Køge,Lyngby,"CF, LW",26,700000,2028-06-30,11,210,1,1.37,0,0.34,20.57,35.42,Denmark,Denmark,right,187,72,yes,2.14,4.29,10.0,3.86,66.67,0.0,0.0,0.0,1.71,2.45,1.29,0,0.0,0,0.0,6.86,0.43,1,0.43,0.59,0,0.0,6,2.57,50.0,16.667,0.0,4.29,50.0,3.0,42.86,1.29,66.67,0.43,3.86,88.89,9.43,45.45,3.86,4.29,0.86,10.71,2.14,0.43,14.57,58.82,3.43,25.0,3.43,75.0,3.86,66.67,10.29,62.5,0.0,0.0,14.38,0.0,0.15,1.29,0.0,0.0,0.0,0.0,0.43,0.43,100.0,3.0,57.14,0.0,0.0,0.0,1.71,2.14,80.0,0,,0,,0,0.0,0.0,0.0,,,0.43,,,0.0,0.0,0.0,0.0,0,0.0
