Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Elia,Alanyaspor,Young Boys,"CF, RW",28,7500000,2028-06-30,15,950,0,4.26,1,0.56,20.84,27.27,Congo DR,Congo DR,right,173,67,no,3.32,4.74,44.0,2.65,14.29,0.09,0.14,0.09,1.14,1.63,1.8,2,0.19,0,0.0,3.41,0.0,0,0.0,0.4,0,0.0,20,1.89,30.0,0.0,0.09,3.03,37.5,0.76,62.5,2.27,29.17,0.47,3.88,41.46,10.8,25.44,3.03,1.8,0.38,12.13,2.08,0.57,19.42,75.12,2.46,65.38,6.25,92.42,7.2,68.42,15.73,82.53,0.76,62.5,17.56,11.42,0.05,0.76,0.0,0.0,0.09,100.0,0.38,1.14,75.0,3.03,56.25,0.09,100.0,0.76,1.23,2.75,79.31,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.28,0,0.0
F. Ugrinić,Valencia,Young Boys,"LCMF, RCMF, AMF",27,6000000,2029-06-30,36,3025,3,3.4,3,6.05,15.89,52.06,Switzerland,"Switzerland, Serbia",right,184,88,no,6.63,5.33,66.48,1.64,32.73,0.03,0.04,0.09,3.06,4.53,1.01,6,0.18,0,0.0,2.32,0.09,2,0.06,0.1,0,0.0,57,1.7,28.07,5.263,0.09,1.67,35.71,0.68,30.43,0.92,38.71,0.3,2.02,60.29,6.43,46.3,1.49,1.07,0.27,29.96,0.86,0.86,47.13,85.67,14.04,74.36,8.72,95.56,16.3,89.42,41.8,90.11,3.69,58.06,18.04,34.16,0.18,1.87,0.06,0.09,0.12,25.0,0.33,7.94,79.03,2.68,56.67,0.45,46.67,1.19,0.65,7.97,79.85,0,,0,,0,0.0,0.0,0.0,,,0.8,,,0.62,0.15,0.0,3.48,1,100.0
A. Miranchuk,Dinamo Moskva,Sion,"AMF, LW",30,6000000,2027-06-30,24,1462,2,3.28,3,1.88,15.64,51.18,Russia,Russia,right,184,79,no,4.86,4.49,68.49,1.54,36.0,0.12,0.15,0.06,1.66,2.09,0.86,1,0.06,0,0.0,3.08,0.12,2,0.12,0.2,0,0.0,33,2.03,39.39,6.061,0.18,1.23,20.0,0.49,25.0,0.55,22.22,0.31,2.89,63.83,7.94,48.84,2.77,2.4,0.62,27.58,1.23,1.35,37.67,78.43,13.17,70.09,6.34,91.26,10.77,84.0,34.23,81.65,2.22,61.11,16.15,24.95,0.12,1.11,0.0,0.0,0.74,25.0,0.25,5.36,78.16,2.95,39.58,1.05,29.41,1.23,0.18,5.79,81.91,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.62,0.06,100.0,2.22,0,0.0
B. Traoré,New York City,Basel,"LAMF, LWF, LW",23,4000000,2030-06-30,36,2517,13,9.91,6,5.24,22.03,42.05,Côte d'Ivoire,Côte d'Ivoire,right,172,68,no,4.4,4.61,51.94,1.29,22.22,0.14,0.2,0.04,1.86,2.54,1.0,3,0.11,1,0.04,4.65,0.46,13,0.46,0.35,0,0.0,70,2.5,41.43,18.571,0.21,1.75,36.73,1.43,37.5,0.32,33.33,0.29,5.58,50.0,13.12,40.6,4.36,2.72,0.32,21.63,1.61,1.61,27.25,76.64,6.22,67.24,6.19,93.64,7.76,77.42,24.56,80.35,0.97,51.85,16.78,16.51,0.19,1.36,0.04,0.11,0.36,50.0,0.89,2.0,73.21,3.22,56.67,0.5,35.71,2.04,0.61,5.15,74.31,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.04,0.04,0.0,0.0,0,0.0
K. Imeri,Young Boys,Young Boys,"LW, AMF",26,4000000,2027-06-30,23,847,1,1.4,1,2.04,18.28,44.77,Switzerland,"Switzerland, Kosovo",right,181,79,no,4.99,4.36,51.22,2.76,38.46,0.11,0.17,0.21,2.66,4.31,0.74,3,0.32,0,0.0,1.91,0.11,1,0.11,0.15,0,0.0,21,2.23,9.52,4.762,0.11,2.55,33.33,2.02,36.84,0.53,20.0,0.21,2.02,42.11,7.86,39.19,3.4,1.49,0.11,23.48,1.17,2.55,30.5,81.18,6.8,73.44,6.48,93.44,11.16,80.95,25.08,88.56,2.98,60.71,18.52,28.58,0.22,1.91,0.0,0.0,0.21,0.0,0.32,3.4,75.0,3.08,37.93,0.53,0.0,1.06,0.96,4.46,92.86,0,,0,,0,0.0,0.0,0.0,,,0.21,,,1.17,0.32,0.0,2.66,0,0.0
C. Condé,SK Beveren,Zürich,"DMF, LCMF, RCMF",26,3500000,2028-06-30,14,1108,0,0.37,0,0.06,18.6,58.95,Guinea,Guinea,right,185,79,no,12.83,8.29,73.53,2.76,58.82,1.06,1.47,0.57,5.69,7.92,0.81,4,0.32,0,0.0,1.22,0.0,0,0.0,0.03,0,0.0,11,0.89,18.18,0.0,0.0,0.32,25.0,0.24,33.33,0.08,0.0,0.08,1.71,52.38,5.2,39.06,0.24,1.14,0.24,21.53,0.24,1.14,37.36,80.43,16.0,67.01,3.82,95.74,12.83,91.14,32.49,85.5,4.55,48.21,19.56,32.72,0.0,0.16,0.0,0.0,0.16,50.0,0.0,7.07,66.67,1.95,41.67,0.57,42.86,0.65,0.16,7.64,71.28,0,,0,,0,0.0,0.0,0.0,,,0.81,,,0.0,0.0,0.0,0.0,0,0.0
C. Niasse,Hellas Verona,Young Boys,"RCMF, DMF, LDMF",26,3500000,2029-06-30,14,831,0,0.52,0,0.14,14.84,44.53,France,"France, Senegal",right,188,76,no,9.53,5.63,57.69,3.14,44.83,0.54,0.8,0.11,5.74,8.5,1.73,4,0.43,1,0.11,1.3,0.0,0,0.0,0.06,0,0.0,7,0.76,71.43,0.0,0.0,0.65,50.0,0.32,66.67,0.11,0.0,0.11,0.87,37.5,3.57,33.33,0.43,1.3,0.22,25.99,0.22,1.08,40.07,84.59,12.78,73.73,7.15,92.42,14.62,91.11,36.5,86.65,2.92,66.67,18.13,30.07,0.01,0.43,0.11,0.11,0.32,33.33,0.11,7.36,77.94,1.62,40.0,0.43,25.0,0.65,0.32,5.42,72.0,0,,0,,0,0.0,0.0,0.0,,,1.52,,,0.0,0.0,0.0,0.0,0,0.0
Metinho,Basel,Basel,"LDMF, LCMF, RDMF",23,3500000,2030-06-30,12,750,0,0.88,1,0.63,17.52,53.42,Congo DR,"Congo DR, Brazil",right,178,69,no,11.04,7.56,71.43,1.92,37.5,0.48,0.68,0.36,5.16,7.29,1.08,2,0.24,0,0.0,0.96,0.0,0,0.0,0.11,0,0.0,5,0.6,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.84,100.0,6.12,45.1,0.6,1.32,0.24,27.36,0.0,1.44,45.0,86.67,14.28,73.11,7.44,91.94,17.28,93.75,41.88,89.4,3.0,52.0,17.36,32.3,0.08,0.84,0.0,0.12,0.12,100.0,0.12,5.76,79.17,2.04,47.06,0.48,50.0,1.08,0.0,8.28,78.26,0,,0,,0,0.0,0.0,0.0,,,0.24,,,0.0,0.0,0.0,0.0,0,0.0
A. Virginius,Young Boys,Young Boys,"LW, CF, RAMF",23,3500000,2029-06-30,32,1621,2,4.49,3,2.85,17.71,41.07,France,France,right,180,65,no,5.22,5.44,52.04,1.5,29.63,0.0,0.0,0.06,2.39,3.45,1.5,2,0.11,0,0.0,3.83,0.11,2,0.11,0.25,0,0.0,27,1.5,44.44,7.407,0.17,2.05,29.73,1.33,29.17,0.72,30.77,0.39,4.83,50.57,8.55,38.96,4.61,2.28,0.5,17.27,2.17,0.78,21.71,72.63,4.16,57.33,6.16,90.99,5.83,79.05,19.04,77.55,0.72,61.54,17.19,11.97,0.16,1.11,0.22,0.0,0.17,66.67,0.61,1.33,62.5,1.72,64.52,0.22,50.0,1.33,0.5,3.16,75.44,0,,0,,0,0.0,0.0,0.0,,,0.28,,,0.0,0.0,0.0,0.06,0,0.0
M. Choinière,Los Angeles FC,Grasshopper,"LCMF, RAMF, RW",27,3500000,2028-12-31,17,900,1,0.95,0,0.44,18.2,51.65,Canada,Canada,right,175,68,no,8.8,8.1,70.37,2.6,34.62,0.0,0.0,0.1,3.1,4.12,1.1,2,0.2,0,0.0,2.0,0.1,1,0.1,0.1,1,0.1,8,0.8,25.0,12.5,0.0,1.5,46.67,0.1,100.0,1.4,42.86,0.1,1.4,71.43,5.4,42.59,1.4,0.8,0.2,24.0,0.7,1.1,36.4,81.87,12.3,72.36,7.5,96.0,9.9,78.79,31.9,86.52,3.1,48.39,16.69,26.71,0.04,0.4,0.0,0.0,0.2,50.0,0.3,5.2,80.77,2.1,57.14,0.4,50.0,0.6,0.8,6.1,72.13,0,,0,,0,0.0,0.0,0.0,,,0.3,,,0.0,0.0,0.0,0.4,0,0.0
