Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
F. Anselmo,Banfield,CF,32,400000,2026-12-31,35,2967,10,11.24,Argentina,Argentina,right,186,84,no
I. Arce,Deportivo Riestra,GK,34,400000,2026-12-31,23,2254,0,0.0,Argentina,Argentina,right,185,66,no
J. Herrera,Deportivo Riestra,CF,34,400000,2027-12-31,35,2833,12,10.63,Argentina,Argentina,left,175,75,no
F. Zenobio,Tigre,GK,26,400000,2029-12-31,13,1272,0,0.0,Argentina,Argentina,right,183,74,no
R. Lozano,Estudiantes Río Cuarto,RB,28,375000,2027-12-31,6,531,0,0.19,Argentina,Argentina,right,179,79,yes
D. Mondino,Gimnasia Mendoza,"RCB, CB",31,375000,2026-12-31,35,3360,3,1.87,Argentina,Argentina,right,183,79,no
A. Dattola,Almirante Brown,RCB,27,375000,2026-12-31,21,1836,0,0.27,Argentina,Argentina,right,190,84,no
N. Talpone,Estudiantes Río Cuarto,"LCMF, AMF",30,375000,2026-12-31,36,3115,1,2.92,Argentina,Argentina,right,165,63,yes
N. Arena,Cerro,RCB,28,375000,2027-06-30,30,2741,4,3.7,Argentina,Argentina,right,183,71,no
N. Laméndola,Atlético Tucumán,"RW, LW, RAMF",27,375000,2026-12-31,35,2274,2,1.85,Argentina,Argentina,right,178,68,no
E. Acosta,Estudiantes Caseros,"LW, LCMF",29,375000,,30,2345,1,2.24,Argentina,Argentina,left,182,74,no
J. Goitía,Deportivo Riestra,"RB, RCMF",32,375000,2026-12-31,34,2988,5,1.67,Argentina,Argentina,right,177,73,no
A. Dramisino,Deportivo Riestra,"RCMF, RB, RDMF",26,375000,2027-12-31,32,2628,4,1.91,Argentina,"Argentina, Italy",right,173,65,yes
W. Herrera,Orense,CF,28,350000,2028-12-31,29,1617,8,7.86,Argentina,Argentina,right,181,0,no
M. Peano,La Louvière,GK,27,350000,2028-06-30,37,3585,0,0.0,Argentina,Argentina,right,187,78,no
M. López,Sportivo San Lorenzo,"LCB, RCB",30,350000,2026-12-31,24,2045,0,0.82,Paraguay,"Paraguay, Chile",right,184,81,no
Á. Cazula,San Marcos,RB,29,350000,2026-12-31,29,2548,1,1.59,Argentina,Argentina,right,179,80,no
I. Erquiaga,Instituto,LB,27,350000,2027-12-31,27,2285,0,1.31,Argentina,Argentina,left,177,72,no
J. Vázquez,Los Andes,"LCMF, LDMF, DMF",31,350000,2026-12-31,29,1417,1,0.9,Argentina,Argentina,right,183,77,no
J. Elordi,Independiente Rivadavia,LB,31,350000,2027-12-31,34,3346,6,3.52,Argentina,Argentina,left,176,70,yes
L. Bruera,Estudiantes Río Cuarto,GK,28,350000,2027-06-30,18,1763,0,0.0,Argentina,Argentina,right,184,78,yes
A. Sandoná,Virtus Francavilla,LCB,33,350000,2026-06-30,30,2666,0,1.63,Argentina,Argentina,right,184,78,no
P. Ramírez,Deportivo Riestra,"LB, RB",26,350000,2028-12-31,28,2245,1,2.2,Argentina,Argentina,right,175,76,no
R. Moreira,Atlanta,"RCB, LCB",29,325000,2026-12-31,34,3228,7,7.22,Argentina,Argentina,right,185,91,no
F. Bersano,Estudiantes Río Cuarto,LB,28,325000,2026-12-31,19,1741,1,1.29,Argentina,Argentina,left,163,68,no
M. Pino,Godoy Cruz,CF,28,325000,2026-12-31,34,2956,14,13.6,Argentina,Argentina,right,184,74,no
M. Garnerone,Estudiantes Río Cuarto,"CF, AMF",27,325000,2026-12-31,31,2134,6,5.56,Argentina,Argentina,right,172,67,no
R. Castro,Agropecuario,"LW, LCMF",33,325000,2026-12-31,34,2763,8,4.33,Argentina,"Argentina, Italy",right,169,69,no
A. Kippes,Quilmes,"RCB, LCB",32,325000,2026-12-31,33,3204,1,1.28,Argentina,Argentina,right,183,84,no
F. Silvera,Torque,LB,29,300000,2026-12-31,28,2303,0,0.26,Uruguay,Uruguay,left,173,73,no
F. Tinaglini,Panserraikos,GK,27,300000,2027-06-30,1,101,0,0.0,Uruguay,Uruguay,left,190,78,no
A. Molina,Tristán Suárez,RB,28,300000,2026-12-31,31,2698,1,0.95,Argentina,Argentina,right,168,66,no
L. Disanto,Defensores Unidos,"LW, LCMF",28,300000,2026-12-31,32,1806,0,1.41,Argentina,Argentina,left,169,60,no
F. Castet,Colón,LB,27,300000,2027-12-31,37,3474,1,1.11,Argentina,Argentina,left,177,72,no
L. Comas,Sportivo Luqueño,"RW, RWF, RAMF",31,300000,2026-12-31,5,176,0,0.09,Argentina,"Argentina, Italy",right,172,73,no
E. González,Almagro,GK,28,300000,2027-12-31,22,2128,0,0.0,Argentina,Argentina,right,193,89,no
B. Borasi,Náutico,"CF, LW, RAMF",28,300000,2027-06-30,26,1603,4,1.74,Argentina,Argentina,right,171,61,no
N. Caro Torres,Estudiantes Caseros,LCB,31,300000,2026-12-31,28,2575,2,3.06,Argentina,Argentina,left,192,84,yes
F. Soloa,Atlético Rafaela,"RCMF, LCMF",29,300000,2026-12-31,33,2561,0,0.99,Argentina,Argentina,right,175,73,no
G. Risso,Colón,LB,30,300000,2026-12-31,31,2669,0,0.23,Argentina,Argentina,left,179,71,no
E. Glellel,Quilmes,GK,27,300000,2026-12-31,1,97,0,0.0,Argentina,Argentina,right,185,85,no
T. Sandoval,Correcaminos UAT,CF,27,300000,,24,985,4,2.96,Argentina,Argentina,right,185,71,no
L. González,Estudiantes Río Cuarto,CF,28,300000,2026-12-31,24,2108,13,14.81,Argentina,Argentina,right,185,77,no
M. Miño,Barracas Central,GK,28,300000,2026-12-31,15,1412,0,0.0,Argentina,Argentina,right,186,82,no
Santiago Moyano,Central Córdoba SdE,RB,28,300000,2027-12-31,38,3161,1,0.99,Argentina,Argentina,right,174,73,no
S. Rosales,Club Atlético Mitre,"CF, AMF, LWF",31,300000,,29,2276,8,7.43,Argentina,Argentina,right,180,72,no
R. Luna,Midland,"LW, RAMF, AMF",30,300000,2028-12-31,34,2593,8,4.87,Argentina,Argentina,left,178,79,yes
E. Romero,Rubio Ñú,"DMF, RCMF, LCMF",33,300000,2026-12-31,25,1978,0,0.22,Uruguay,Uruguay,right,180,70,no
E. Aguirre,Defensores de Belgrano,CF,34,300000,2026-12-31,33,2896,2,6.99,Argentina,Argentina,right,155,53,no
M. Álvarez,Gimnasia Jujuy,GK,37,300000,2027-12-31,36,3508,0,0.0,Argentina,Argentina,right,185,86,no
F. Bravo,Patronato,"DMF, RCMF",32,300000,2026-12-31,23,2202,0,0.26,Argentina,Argentina,right,185,82,no
F. Juárez,Racing Córdoba,"RWF, RW, RAMF",32,300000,2026-12-31,21,1441,3,2.78,Argentina,Argentina,right,166,68,no
T. Reinhart,Reggiana,"LCMF, AMF",26,300000,2027-06-30,34,2590,2,2.71,Argentina,"Argentina, Italy",right,173,71,no
S. Coronel,Magallanes,"LAMF, AMF, LW",25,300000,2026-12-31,30,2592,3,2.35,Argentina,Argentina,right,170,72,no
M. Enrique,Patronato,"RCMF, DMF, LCMF",26,300000,2027-12-31,36,3256,2,2.4,Argentina,Argentina,right,178,69,no
F. Meritello,Patronato,"LCB, RCB",30,275000,2026-12-31,28,2566,1,0.67,Argentina,Argentina,right,183,77,no
D. Adín,San Miguel,RB,29,275000,2027-06-30,31,2951,2,1.6,Argentina,Argentina,right,177,75,no
L. Ciccolini,Defensores de Belgrano,"RW, RAMF",31,275000,2026-12-31,14,809,0,0.46,Argentina,Argentina,right,175,68,yes
M. Borgogno,Defensa y Justicia,GK,27,275000,2027-06-30,1,97,0,0.0,Argentina,"Argentina, Italy",right,187,73,yes
T. Ostchega,Estudiantes Río Cuarto,LB,27,275000,2026-11-30,31,2815,1,1.89,Argentina,Argentina,left,176,69,no
M. Osores,San Martín San Juan,LCB,29,275000,2026-12-31,21,2021,2,2.79,Argentina,Argentina,right,190,81,no
V. Perales,Unión San Felipe,"RCB, LCB, CB",30,275000,2026-12-31,25,2302,0,0.69,Argentina,"Argentina, Spain",right,185,73,no
R. Ramírez,Godoy Cruz,GK,29,275000,2027-12-31,34,3298,0,0.0,Argentina,Argentina,left,188,73,no
F. Cobos,Estudiantes Río Cuarto,LB,33,275000,2026-12-31,26,2222,2,2.68,Argentina,Argentina,left,178,78,no
E. Ibáñez,UAI Urquiza,"RCMF, LCMF, DMF",32,275000,2026-12-31,16,1057,1,0.84,Argentina,"Argentina, Peru",right,175,72,no
C. Pombo,Gimnasia Jujuy,"LCMF, LAMF, LW",32,275000,2026-12-31,23,1529,2,2.87,Argentina,Argentina,right,171,65,no
C. Erbes,,"LCMF, DMF, RCMF",36,275000,,32,2657,2,0.62,Argentina,Argentina,right,173,69,no
R. Blanco,Real Estelí,"AMF, LCMF",36,275000,2027-06-30,32,2870,9,5.82,Argentina,Argentina,left,163,63,no
Marco Iacobellis,Central Córdoba SdE,"LW, RW, AMF",26,275000,2026-12-31,23,1462,2,2.15,Argentina,Argentina,left,172,68,yes
J. Pourtau,Temperley,GK,26,275000,,20,1930,0,0.0,Argentina,Argentina,right,193,91,no
S. Jaurena,San Martín San Juan,"RCMF, RWF",26,275000,2026-12-31,12,898,0,0.54,Argentina,Argentina,right,175,65,no
S. Ramírez,Tristán Suárez,"CF, RWF",25,275000,2027-06-30,31,2355,10,6.36,Argentina,Argentina,right,175,72,no
M. Levi,Almirante Brown,"RB, RCB",30,250000,2026-12-31,22,1730,0,0.38,Argentina,Argentina,right,182,74,no
D. González,San Luis,CF,29,250000,,8,351,0,0.5,Uruguay,Uruguay,right,177,65,no
B. Andrada,Gimnasia Mendoza,"LW, RAMF, LAMF",28,250000,2026-12-31,35,2488,5,2.97,Argentina,Argentina,right,167,65,no
G. Abregú,Instituto,"RCMF, DMF",28,250000,2026-12-31,27,2260,0,0.34,Argentina,Argentina,right,170,73,no
A. Robledo,O'Higgins,"CB, LCB, RCB",28,250000,2026-12-31,30,2741,0,1.3,Argentina,Argentina,right,183,78,no
N. Cainelli,Atlético Rafaela,"RW, RB, RAMF",31,250000,2026-12-31,39,3457,2,2.98,Argentina,Argentina,right,176,69,no
G. Pugliese,Club Atlético Güemes,"LAMF, RAMF, LW",29,250000,2026-12-31,30,1952,4,5.03,Argentina,Argentina,right,179,73,no
A. Lavezzi,Quilmes,"CF, RWF, RAMF",30,250000,2026-12-31,31,1562,6,5.93,Argentina,Argentina,right,177,73,no
J. Bolado,,GK,28,250000,,3,296,0,0.0,Argentina,Argentina,right,181,81,no
R. Tapia,Atlético Grau,"RCB, RB",31,250000,2026-12-31,30,2761,1,0.69,Argentina,Argentina,right,184,82,no
Mateo Levato,Deportivo Morón,CF,30,250000,2027-12-31,25,1737,3,4.42,Argentina,Argentina,right,190,78,yes
M. Herrera,,RCB,34,250000,,18,1276,0,0.96,Argentina,Argentina,right,185,78,no
M. Acosta,Ferro Carril Oeste,CF,33,250000,2027-12-31,11,790,2,2.43,Argentina,Argentina,left,190,94,no
L. Bontempo,,LB,33,250000,,36,3325,5,1.82,Argentina,"Argentina, Italy",left,172,64,no
N. Pelaitay,San Martín San Juan,"RCMF, DMF",33,250000,,33,2733,2,1.71,Argentina,Argentina,right,168,74,no
L. Nieto,Temperley,"LW, AMF, CF",35,250000,2026-12-31,39,3313,4,3.79,Argentina,Argentina,left,178,73,no
P. Cucchi,Guillermo Brown,CF,33,250000,2026-12-31,27,1489,5,3.59,Argentina,Argentina,right,177,75,no
J. Endrizzi,Gimnasia Jujuy,LB,32,250000,2026-12-31,29,2496,0,0.64,Argentina,Argentina,left,183,76,no
Leonardo Marinucci,Chaco For Ever,"CF, RAMF, RW",33,250000,2026-12-31,32,2642,2,3.34,Argentina,Argentina,right,175,70,no
C. Correa,,GK,35,250000,,35,3419,0,0.0,Argentina,Argentina,right,183,80,no
F. Russo,Kimberley Mar del Plata,"LW, LAMF, RAMF",25,250000,2026-12-31,3,97,0,0.04,Argentina,"Argentina, Italy",right,174,67,no
R. González,Aldosivi,RB,26,250000,2026-12-31,31,2917,0,0.4,Argentina,Argentina,right,175,60,no
A. Sosa,Deportivo Madryn,RB,25,250000,2026-12-31,32,2598,0,0.83,Argentina,Argentina,right,176,71,no
S. Laquidaín,Liverpool,"LCB, LB",24,250000,2026-12-31,20,1588,1,0.78,Argentina,Argentina,left,184,73,no
A. Portillo,Defensa y Justicia,"RB, RW",25,250000,2027-12-31,35,2794,0,2.11,Argentina,Argentina,right,182,72,no
R. Lucero,Lugo,"RB, RW",24,250000,2027-06-30,29,2367,2,1.1,Argentina,Argentina,right,174,64,no
G. Berterame,Deportivo Morón,"RAMF, RW, RCMF",29,225000,2026-12-31,32,2267,2,2.51,Argentina,Argentina,right,168,65,no
N. Delgadillo,Atlético Grau,LW,28,225000,2026-12-31,32,1778,2,2.48,Argentina,Argentina,left,177,70,no
F. Recalde,Deportivo Madryn,"RCMF, DMF",29,225000,2027-12-31,30,2374,0,0.74,Argentina,Argentina,right,168,72,no
B. Mieres,Club Atlético Mitre,"RAMF, RB, RWB",30,225000,,26,1752,0,1.97,Argentina,Argentina,right,181,70,no
N. Solís,Deportivo Madryn,"RW, LCMF, RAMF",32,225000,2026-12-31,29,1789,3,2.05,Argentina,Argentina,left,170,70,no
L. Parisi,Ferro Carril Oeste,"RW, CF",32,225000,2026-12-31,27,2194,5,5.75,Argentina,Argentina,right,178,73,no
J. Tévez,Cusco,CF,38,225000,2026-12-31,34,2519,6,8.74,Argentina,Argentina,right,0,80,no
M. Céliz,Barcelona,"LCMF, LW",33,225000,2026-12-31,31,2915,12,10.76,Argentina,Argentina,right,179,75,yes
M. Villarreal,Central Norte,"RCMF, DMF, LCMF",34,225000,2026-12-31,17,1596,0,0.61,Argentina,Argentina,right,180,76,no
F. Solé,UCV,"RCMF, DMF, LCMF",29,200000,2026-12-31,32,2582,1,0.6,Argentina,Argentina,right,177,73,no
J. Requena,Unión La Calera,"DMF, RCMF, LDMF",27,200000,2026-12-31,35,3308,2,1.26,Argentina,Argentina,right,178,71,no
M. Muñoz,Colón,"DMF, RCMF, LDMF",30,200000,2026-12-31,26,2087,0,0.39,Argentina,"Argentina, Chile",right,183,77,no
S. Vera,Almirante Brown,"CF, LWF",27,200000,2026-12-31,17,1294,3,5.19,Argentina,Argentina,right,170,69,no
M. Ruiz Díaz,Estudiantes Río Cuarto,RB,29,200000,2026-12-31,25,2007,0,0.19,Argentina,Argentina,right,179,74,no
F. Nadalín,San Martín San Juan,RB,28,200000,2026-12-31,33,2642,1,1.33,Argentina,Argentina,right,176,73,no
M. Padilla,Central Norte,LCB,31,200000,2026-12-31,23,1864,3,2.21,Argentina,Argentina,left,171,76,no
E. Alderete,Sportivo San Lorenzo,CF,31,200000,2026-12-31,20,1241,4,3.33,Argentina,Argentina,right,175,70,no
F. Quiroz,All Boys,LB,28,200000,2026-12-31,32,2978,0,0.98,Argentina,Argentina,left,176,75,no
M. García,Atlanta,RB,27,200000,2026-12-31,20,1695,0,0.24,Argentina,"Argentina, Italy",right,177,70,no
N. Temperini,Copiapó,GK,31,200000,2026-12-31,34,3340,0,0.0,Argentina,Argentina,right,186,83,no
F. Antonini,Gimnasia Mendoza,"DMF, LCMF, RCMF",29,200000,2026-12-31,35,2787,0,0.04,Argentina,Argentina,right,175,73,no
M. Viguet,Deportivo Maipú,"LB, LW",28,200000,,32,833,0,0.53,Argentina,Argentina,left,183,80,no
P. Boolsen,Deportivo Cuenca,"LCB, RCB",28,200000,2026-12-31,14,1068,0,0.42,Argentina,"Argentina, Italy",right,185,79,no
Gabriel Ramírez,Chaco For Ever,"RCMF, RDMF",31,200000,2026-12-31,28,1021,0,0.65,Argentina,Argentina,right,176,71,no
F. Castro,Nueva Chicago,"CF, AMF",30,200000,2027-12-31,28,1233,4,2.56,Argentina,Argentina,right,177,71,no
F. Toloza,Deportivo Morón,CF,32,200000,2026-12-31,16,1389,9,4.02,Argentina,Argentina,right,180,78,no
I. Pietrobono,Club Atlético Mitre,GK,34,200000,2026-12-31,27,2613,0,0.0,Argentina,Argentina,,175,74,no
J. Bonetto,Kalamata,"RW, RCMF",32,200000,,30,1851,4,2.8,Argentina,Argentina,right,170,68,no
F. Brandán,Temperley,"LW, RWF, AMF",36,200000,2026-12-31,32,2458,7,5.97,Argentina,"Argentina, Romania",right,165,63,no
W. Acuña,Cibao,"RCMF, CF, AMF",34,200000,,35,2251,4,4.52,Argentina,Argentina,right,177,70,no
I. Colombini,Talleres Remedios,CF,34,200000,2026-12-31,21,979,4,4.45,Argentina,"Argentina, Italy",right,173,77,no
N. Romano,Gimnasia Mendoza,"CF, LW, LWF",26,200000,2027-12-31,32,2479,7,5.63,Argentina,Argentina,right,170,70,no
E. Bodencer,Llaneros,CF,26,200000,2027-12-31,25,2256,8,7.7,Argentina,Argentina,right,183,80,no
L. Chiozza,Alvarado,"RW, LW",24,200000,2026-12-31,25,1461,4,3.3,Argentina,Argentina,right,186,73,no
J. Dellarossa,Defensores de Belgrano,CF,26,200000,2026-12-31,20,936,3,2.57,Argentina,Argentina,right,185,80,yes
L. Necul,,"CF, AMF, LCMF",26,200000,,24,1138,0,1.21,Argentina,Argentina,left,171,72,no
G. Blanc,Macará,"RCMF, LCMF, LDMF",29,175000,2026-12-31,29,2447,1,1.64,Argentina,Argentina,right,181,78,no
M. Arturia,Deportes Limache,"CF, LWF",28,175000,2026-12-31,29,1951,3,5.17,Argentina,Argentina,right,178,72,no
J. Suárez,Metropolitan,"LW, LCMF, LAMF",29,175000,,15,885,1,1.63,United States,"United States, Mexico",left,178,76,no
L. Flores,Atlético Rafaela,RB,29,175000,2026-12-31,18,1513,1,0.64,Argentina,Argentina,right,169,69,no
N. Henry,Tristán Suárez,LB,27,175000,2026-12-31,33,2995,1,1.23,Argentina,Argentina,left,180,77,no
A. Murillo,San Martín San Juan,"LB, RCMF, RB",29,175000,2026-12-31,31,2907,4,2.11,Argentina,Argentina,right,178,70,no
M. Asenjo,Los Andes,CF,31,175000,2026-12-31,25,1636,3,5.46,Argentina,"Argentina, Chile",right,185,88,no
M. Budiño,Colón,GK,30,175000,2028-12-31,2,194,0,0.08,Argentina,Argentina,right,186,73,yes
B. Nievas,Chaco For Ever,"LCMF, LDMF, RCB",28,175000,2026-12-31,8,613,1,0.63,Argentina,Argentina,left,180,73,no
J. Ibáñez,Comunicaciones,"LCMF, AMF, LAMF",30,175000,2026-12-31,33,2613,1,2.33,Argentina,Argentina,right,166,65,no
N. Bazzana,Fundacion Amigos,RCB,30,175000,2026-12-31,6,456,0,0.14,Argentina,Argentina,right,182,79,no
J. Orellana,Ferro Carril Oeste,RCB,29,175000,2026-12-31,23,2134,0,0.83,Argentina,Argentina,right,193,86,yes
M. Bettini,Csikszereda Miercurea Ciuc,"RB, RWB, LWB",30,175000,,24,1946,1,1.25,Argentina,"Argentina, Italy",right,180,77,no
R. Reynaga,Patronato,CF,27,175000,2026-12-31,28,1135,2,3.97,Argentina,Argentina,right,184,82,no
E. Barrios,Zamora,"RDMF, LCMF, LDMF",28,175000,2026-12-31,20,846,0,0.92,Argentina,Argentina,right,172,70,no
I. Antonio,Colón,"RCMF, DMF, LCMF",31,175000,2026-12-31,23,1181,0,0.21,Argentina,Argentina,right,173,70,no
N. Gómez,Ferro Carril Oeste,"LDMF, RCMF, DMF",30,175000,2027-12-31,24,690,2,0.21,Argentina,Argentina,right,179,75,no
E. Contreras,Deportivo Morón,"RW, RAMF, LAMF",29,175000,2026-12-31,26,1033,0,1.51,Argentina,Argentina,right,183,77,no
N. Da Campo,Sport Boys,"RW, RCMF",31,175000,2027-12-31,30,1582,1,1.45,Argentina,Argentina,right,181,70,no
M. Guanini,Gimnasia y Tiro,"LCB, RCB",30,175000,2026-12-31,22,1889,1,0.6,Argentina,"Argentina, Spain",right,191,86,no
I. Escobar,Patronato,LB,30,175000,,31,2862,2,0.32,Argentina,Argentina,left,172,66,no
Brian Guerra,Chaco For Ever,"RW, LWF, LCMF",30,175000,2026-12-31,17,515,0,0.22,Argentina,Argentina,right,174,72,no
J. Iritier,San Telmo,"RCMF, RW, LW",31,175000,2026-12-31,13,864,0,0.82,Argentina,Argentina,right,169,70,no
R. Migone,Besa Kavajë,"RAMF, AMF, RW",30,175000,,4,95,0,0.13,Argentina,Argentina,right,178,70,no
Lucas Pruzzo,Chaco For Ever,LB,31,175000,2026-12-31,15,1114,2,1.19,Argentina,Argentina,left,175,74,yes
C. Villagra,,"RW, RAMF",30,175000,,11,369,1,1.53,Argentina,Argentina,right,165,66,no
E. Iñíguez,Deportivo Morón,"RB, RCB",29,175000,2027-12-31,31,2631,2,3.23,Argentina,Argentina,right,177,74,no
F. Vázquez,,"RCMF, LCB, DMF",32,175000,,22,1518,1,0.41,Argentina,Argentina,right,183,76,no
M. Casa,Gimnasia Jujuy,"RW, RAMF, LW",33,175000,,34,2820,4,6.29,Argentina,Argentina,right,181,0,no
R. Martínez,Atlético Rafaela,GK,35,175000,2026-12-31,41,4023,0,0.0,Argentina,Argentina,right,182,76,no
G. Rivero,Deportivo Cuenca,CF,34,175000,2026-12-31,38,2362,5,8.23,Argentina,Argentina,right,182,83,no
N. Sansotre,Deportivo Riestra,"RB, LB",32,175000,2026-12-31,15,648,0,0.01,Argentina,Argentina,right,182,80,no
F. Gatti,Real Oruro,RB,32,175000,2026-12-31,15,937,0,0.29,Argentina,Argentina,right,180,70,no
E. Dening,Ferro Carril Oeste,CF,37,175000,2026-12-31,35,3307,14,15.58,Argentina,Argentina,right,173,67,no
M. Fernández,Quilmes,"LAMF, LW, RAMF",37,175000,2026-12-31,28,2381,4,2.87,Argentina,"Argentina, Spain",right,175,74,no
A. Pérez,Defensores de Belgrano,RCB,35,175000,2026-12-31,37,3543,1,1.39,Argentina,Argentina,right,183,81,no
L. Abecasis,,RB,36,175000,,28,2576,1,0.42,Argentina,"Argentina, Italy",right,175,74,no
M. González,Deportivo Morón,"LCMF, RDMF",32,175000,2026-12-31,30,1344,0,1.39,Argentina,Argentina,right,179,74,no
Daniel González,Real Pilar,"LW, LAMF, LCMF",35,175000,2026-12-31,32,2044,1,2.01,Argentina,Argentina,left,182,70,no
M. Galeano,Los Andes,CF,24,175000,2026-12-31,25,1054,2,2.02,Argentina,Argentina,right,183,76,no
T. Bottari,Independiente Rivadavia,"LCMF, RCMF",25,175000,2028-12-31,8,297,0,0.0,Argentina,Argentina,right,173,70,no
Lucas Varaldo,Central Córdoba SdE,CF,24,175000,2026-12-31,10,505,1,0.92,Argentina,Argentina,right,176,74,no
A. Aguirre,Deportes Limache,LCB,26,175000,2027-12-31,30,2580,1,1.95,Argentina,Argentina,right,184,77,yes
M. Luayza,Tristán Suárez,"LCMF, LDMF, RCMF",24,175000,2026-12-31,22,1522,1,0.87,Argentina,Argentina,right,180,78,no
F. Ayunta,Delfin,CF,23,175000,2026-12-31,28,1135,4,2.83,Argentina,Argentina,,179,74,yes
F. Sánchez,Defensores de Belgrano,LB,24,175000,2026-12-31,16,1320,0,0.11,Argentina,Argentina,left,170,71,no
B. Sosa,Fundacion Amigos,"RB, LCB",30,150000,2026-12-31,30,2727,0,0.98,Argentina,Argentina,right,178,76,no
G. Heredia,Boca Juniors,LCB,29,150000,2026-12-31,1,6,0,0.0,Argentina,Argentina,right,189,83,no
M. Pardo,Atlético Rafaela,"RW, LW",31,150000,2026-12-31,10,561,1,0.98,Argentina,Argentina,right,169,64,no
G. Lamardo,,"LCMF, RCMF",29,150000,,25,1521,0,0.13,Argentina,Argentina,right,168,66,no
