Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
L. Klünter,Waldhof Mannheim,"RB, RCB",30,350000,2027-06-30,14,1371,0,0.23,Germany,Germany,right,184,76,no
M. Costly,Heidenheim,"RB, RWB",30,350000,2029-06-30,28,2541,2,1.36,Germany,"Germany, United States",right,183,79,no
T. Baack,Paderborn,"LCMF, DMF, RB",27,350000,,36,2835,1,3.0,Germany,Germany,right,183,79,no
D. Kopacz,Osnabrück,"RAMF, RW, RCMF",27,350000,2027-06-30,34,2653,7,5.57,Germany,"Germany, Poland",right,180,77,no
P. Besong,Zwickau,CF,25,350000,2028-06-30,16,992,4,2.87,Germany,"Germany, Cameroon",right,184,93,no
D. Baumann,Saarbrücken,CF,31,350000,2027-06-30,37,3186,15,16.28,Germany,Germany,right,178,82,no
F. Rüdlin,Freiburg II,"DMF, CB, RCMF",29,350000,,28,2453,0,0.63,Germany,Germany,right,171,71,no
S. Müller,Aarau,RCB,25,350000,2028-06-30,28,2594,0,1.1,Switzerland,Switzerland,right,186,75,no
D. Philipp,Jahn Regensburg,"CF, AMF, RWF",26,350000,2028-06-30,22,1830,4,6.08,Germany,Germany,left,180,74,no
O. Wiklöf,Freiburg II,"RCMF, LCMF",23,350000,,2,102,0,0.59,Finland,Finland,right,187,73,no
A. Casar,MSV Duisburg,"DMF, LCMF, LDMF",25,350000,2027-06-30,34,2870,2,0.92,Slovenia,Slovenia,right,191,86,no
P. Strompf,Bochum,"LCB, CB",28,350000,2028-06-30,17,1510,0,1.79,Germany,Germany,left,194,91,no
K. Rabihic,,"LCMF, AMF, CF",33,325000,,34,2537,6,7.73,Germany,"Germany, Bosnia and Herzegovina",right,179,77,no
M. Biankadi,,"AMF, CF, LAMF",31,325000,,34,2377,9,9.14,Germany,"Germany, Congo DR",right,184,83,no
S. Schreck,Arminia Bielefeld,"RCMF, LCMF",27,325000,2027-06-30,36,2952,0,0.79,Germany,Germany,right,180,63,no
O. Sijarić,Borac Banja Luka,"RAMF, RW",24,325000,2028-06-30,27,1609,0,1.74,Germany,"Germany, Montenegro",right,179,71,no
R. Neudecker,,"LCMF, AMF",29,325000,,11,461,1,0.6,Germany,Germany,left,174,72,no
S. Drljača,Stuttgart,GK,27,325000,2027-06-30,20,1962,0,0.0,Germany,"Germany, Serbia",right,192,89,no
J. Lewald,Wehen Wiesbaden,"RCB, LCB",27,325000,2027-06-30,37,3641,0,2.1,Germany,Germany,right,194,82,no
T. Müsel,Magdeburg,"RDMF, RCMF",26,325000,,37,3172,3,4.12,Germany,Germany,right,185,80,no
Y. Deichmann,Ingolstadt,"RB, RAMF, RCMF",31,325000,2028-06-30,32,2804,4,7.36,Germany,Germany,right,179,79,no
K. Arase,Phoenix Rising,"RAMF, AMF",27,325000,2026-11-30,31,2230,2,4.18,Nigeria,"Nigeria, Austria",both,172,62,no
F. Ballas,Jeunesse Canach,RCB,33,300000,,25,2231,2,0.8,Germany,Germany,right,196,96,no
R. Malone,Energie Cottbus,"RCB, LCB",33,300000,2027-06-30,33,2719,1,2.27,United States,United States,right,188,88,no
B. Uphoff,Eintracht Braunschweig,GK,32,300000,2028-06-30,17,1632,0,0.0,Germany,Germany,right,192,90,no
E. Girdvainis,Transinvest Vilnius,"RCB, LCB, CB",33,300000,2026-11-15,6,468,0,0.25,Lithuania,Lithuania,right,189,82,no
M. Schultz,,RCB,33,300000,,36,3425,5,4.03,Germany,Germany,right,194,88,no
D. Chessa,Ulm,"AMF, RWF",33,300000,2028-06-30,36,2895,8,8.97,Germany,Germany,left,179,64,no
N. Lang,Vaduz,"RCB, RB",24,300000,2028-06-30,27,2053,1,2.13,Germany,Germany,both,185,77,no
M. Reinthaler,1860 München,"LCB, RCB",31,300000,2027-06-30,7,573,0,0.45,Italy,Italy,right,193,87,no
M. Hiller,Eupen,GK,29,300000,2027-06-30,27,2627,0,0.0,Germany,Germany,right,189,88,no
C. Lannert,Arminia Bielefeld,RB,28,300000,2027-06-30,37,3513,0,0.82,Germany,Germany,right,180,71,no
N. Boujellab,Jahn Regensburg,"LCMF, AMF, RCMF",27,300000,2028-06-30,29,1360,1,5.17,Germany,"Germany, Morocco",both,181,72,no
K. Ludewig,Petrolul 52,RB,26,300000,2027-06-30,24,1701,0,0.63,Germany,Germany,right,175,69,no
M. Wintzheimer,,"CF, LWF",27,300000,,30,1287,1,3.65,Germany,Germany,right,180,78,no
L. Brumme,Rot-Weiss Essen,LB,26,300000,2027-06-30,35,2852,2,2.08,Germany,Germany,left,187,73,no
L. Boeder,Dynamo Dresden,"RCB, LCB",29,300000,2027-06-30,35,3044,1,2.27,Germany,Germany,right,185,80,no
M. Pepić,,"LDMF, LCMF, AMF",30,300000,,37,3508,3,2.83,Montenegro,"Montenegro, Germany",right,178,79,no
A. Barylla,Altglienicke,RCB,29,300000,2027-06-30,21,2045,0,0.23,Germany,Germany,right,180,84,no
M. Schikora,Vitesse,"RDMF, RCMF",31,300000,2028-06-30,36,3213,3,2.9,Germany,Germany,right,181,76,no
L. Cueto,Sportfreunde Siegen,"LWF, RW, LAMF",30,300000,2027-06-30,14,368,2,0.84,Germany,"Germany, Spain",right,175,67,no
C. Harenbrock,Hansa Rostock,"AMF, CF",28,300000,,37,3091,8,5.17,Germany,Germany,left,180,76,no
J. Ríos Alonso,Rot-Weiss Essen,"RCB, LCB",25,300000,2027-06-30,37,3625,0,1.28,Germany,"Germany, Spain",right,182,77,no
B. Allgeier,Hannover 96,RWB,24,300000,2027-06-30,31,2879,2,0.9,Germany,Germany,right,194,82,no
Park Kyu-Hyun,Daejeon Citizen,LB,25,300000,2026-12-31,19,1522,0,0.22,Korea Republic,Korea Republic,left,183,77,no
J. Schenk,Preußen Münster,GK,23,300000,2027-06-30,8,786,0,0.0,Germany,Germany,right,191,85,no
O. Schönfelder,Jahn Regensburg,"LB, RAMF, LAMF",25,300000,2027-06-30,32,2265,1,2.22,Germany,Germany,left,182,74,no
K. Ehlers,Eintracht Braunschweig,"RCB, RB",25,300000,2027-06-30,16,958,0,0.41,Germany,Germany,right,190,86,no
J. Lemmer,Dynamo Dresden,"RWF, RW, CF",26,300000,,36,2368,6,6.75,Germany,Germany,right,179,74,no
M. Cvjetinović,Saarbrücken,RCB,22,300000,2029-06-30,22,1929,0,0.18,Germany,"Germany, Bosnia and Herzegovina",right,188,80,yes
T. Paetow,Preußen Münster,"RCB, LCB",30,300000,2027-06-30,36,3424,2,2.04,Germany,Germany,both,188,85,no
N. Sessa,Stuttgart II,"AMF, RCMF, CF",30,300000,2028-06-30,23,1802,5,5.53,Germany,"Germany, Argentina",left,172,67,no
N. Nadj,Meppen,"RCMF, LCMF",25,300000,,16,1044,1,1.31,Germany,Germany,right,178,74,no
J. Weik,VfR Mannheim,LB,26,300000,2027-06-30,33,2909,0,0.63,Germany,Germany,left,176,67,no
L. Zander,,"RB, RW",30,300000,,24,1652,1,0.73,Germany,Germany,right,186,73,no
Y. Ben Balla,Schalke 04 II,"LCMF, LDMF, DMF",30,300000,2028-06-30,32,2413,3,1.47,France,"France, Morocco",right,180,73,no
N. May,Wehen Wiesbaden,"LWB, LB",24,300000,2027-06-30,23,2050,0,1.51,Germany,Germany,left,182,74,no
B. Henning,Osnabrück,"LCMF, RCMF",31,300000,2027-06-30,12,987,1,0.87,Germany,Germany,right,172,73,no
A. Becker,,CF,29,300000,,34,2485,10,8.34,Brazil,"Brazil, Germany",left,197,92,no
J. Lorch,Alemannia Aachen,"CB, LCMF, LCB",30,300000,2027-06-30,35,2763,3,3.33,Germany,Germany,right,189,79,no
P. Fahrner,Saarbrücken,RB,23,300000,2028-06-30,27,2053,2,2.01,Germany,Germany,right,175,74,no
C. Ortag,Greuther Fürth,GK,31,300000,2029-06-30,36,3544,0,0.0,Germany,Germany,right,191,82,no
F. Higl,Greuther Fürth,CF,29,300000,2027-06-30,34,2356,7,6.51,Germany,Germany,left,194,83,no
R. Rösch,,LWB,27,300000,,36,3216,1,2.58,Germany,Germany,right,182,75,no
J. Stark,Vaduz,"CB, LCB, LCMF",25,300000,2027-06-30,29,2181,1,1.84,Germany,Germany,right,184,79,no
M. Eberwein,1860 München,"AMF, CF",30,300000,2028-06-30,33,2706,4,4.36,Germany,Germany,right,193,84,no
M. Dittgen,Bochum II,"AMF, LW, CF",31,300000,2028-06-30,18,639,2,1.98,Germany,Germany,left,181,86,no
T. Rieder,Altglienicke,"RDMF, RCMF",32,275000,2027-06-30,31,2895,0,0.95,Germany,Germany,right,186,81,no
L. Jans,SK Beveren,"RB, LB",33,275000,2027-06-30,30,2627,1,0.64,Luxembourg,Luxembourg,right,175,72,no
T. Deniz,1860 München,"LCMF, RCMF, AMF",32,275000,2027-06-30,37,3443,10,9.19,Germany,"Germany, Türkiye",both,180,72,no
M. Großer,Arminia Bielefeld,LCB,24,275000,2027-06-30,26,2516,1,2.19,Germany,Germany,right,189,81,no
N. Vukančić,Zrinjski,LCB,24,275000,2028-06-30,29,2556,0,1.33,Germany,"Germany, Croatia",left,186,77,no
T. Civeja,Karlsruher SC,"LCMF, RCMF",24,275000,,31,1712,4,3.09,Germany,"Germany, Albania",right,180,74,no
D. Waidner,Verl,"LB, LCMF, RB",25,275000,2027-06-30,35,3369,0,0.49,Germany,Germany,right,174,68,no
T. Danhof,1860 München,RB,29,275000,,35,3398,4,3.57,Germany,Germany,right,182,74,no
R. Ziegele,Jahn Regensburg,RCB,29,275000,2027-06-30,24,1475,1,0.56,Germany,Germany,right,183,82,no
E. Huth,,"CF, AMF",29,275000,,35,1517,7,5.27,Germany,Germany,right,181,78,no
L. Bünning,Dynamo Dresden,LCB,28,275000,2027-06-30,29,2070,0,0.8,Germany,Germany,left,187,78,no
T. Kraulich,,"LCB, CB",27,275000,,13,1206,0,0.85,Germany,Germany,left,191,85,no
J. Meier,,LB,26,275000,,30,1903,0,1.0,Germany,Germany,left,181,75,no
J. ter Horst,Paderborn,"RB, RWB",24,275000,,26,2261,3,2.61,Germany,Germany,right,181,79,no
F. Keidel,Elversberg,"AMF, LCMF, RCMF",23,275000,2028-06-30,33,2205,1,1.29,Germany,Germany,left,178,73,no
M. Wolfram,Kickers Offenbach,"CF, AMF",29,275000,,38,2678,7,8.4,Germany,Germany,right,186,81,no
L. Lokotsch,Ingolstadt,"CF, RWF",30,275000,,37,3025,14,11.83,Germany,Germany,both,190,82,no
N. Ochojski,Eintracht Frankfurt II,RB,27,275000,2028-06-30,36,3255,2,1.2,Germany,"Germany, Poland",right,182,73,no
B. Kayo,OH Leuven,"LAMF, AMF, RW",23,275000,2028-06-30,23,1247,1,1.24,United States,"United States, Cameroon",right,185,85,no
S. Stolze,Jahn Regensburg,"RAMF, RW, CF",31,275000,2027-06-30,32,1645,2,4.22,Germany,Germany,right,182,71,no
T. Gayret,Paderborn,"RCMF, RWF, RAMF",27,275000,2029-06-30,35,2843,4,2.82,Germany,Germany,left,177,73,no
F. Evina,Würzburger Kickers,"CF, LAMF, RAMF",26,275000,2027-06-30,21,807,2,3.15,Cameroon,"Cameroon, Germany",right,180,77,no
C. Ehlich,FSV Frankfurt,"RB, LWB, RAMF",27,275000,2028-06-30,34,2818,2,2.32,Germany,Germany,right,170,68,no
S. Russo,Arminia Bielefeld,"RCMF, DMF, LCMF",26,275000,2028-06-30,33,2863,2,1.27,Germany,"Germany, Italy",right,184,78,no
P. Hobsch,Jahn Regensburg,CF,31,275000,2028-06-30,38,3215,13,13.95,Germany,Germany,right,183,80,no
A. Vrenezi,Türkgücü München,"LAMF, LW, RAMF",32,250000,,28,1494,0,2.57,Kosovo,Kosovo,right,177,66,no
B. Tashchy,Erzgebirge Aue,"AMF, CF",32,250000,,37,3108,3,6.7,Ukraine,"Ukraine, Bulgaria",right,191,90,no
C. Rizzuto,Saarbrücken,"RWB, RB",34,250000,2027-06-30,30,2422,2,2.21,Germany,"Germany, Italy",right,170,73,no
P. Schmidt,Saarbrücken,CF,32,250000,2027-06-30,6,419,3,1.85,Germany,Germany,right,186,88,no
S. Scherder,Preußen Münster,RCB,33,250000,2027-06-30,29,2544,3,2.74,Germany,Germany,both,189,86,no
T. Knipping,Hessen Kassel,LCB,33,250000,2027-06-30,23,1983,0,3.19,Germany,Germany,left,191,90,no
M. Seegert,Ulm,"RCB, CB",32,250000,2028-06-30,30,2551,3,1.98,Germany,Germany,right,186,76,no
S. Maier,Landshut,"LCMF, RCMF, LW",32,250000,2027-06-30,28,2011,2,1.42,Germany,Germany,right,179,68,no
B. Mogultay,Iğdır FK,LB,22,250000,2028-06-30,15,1305,0,0.15,Germany,"Germany, Türkiye",left,181,70,no
Eliot Muteba,Würzburger Kickers,"LW, LAMF, RW",23,250000,2027-06-30,6,255,0,0.28,Germany,"Germany, Angola",right,172,75,no
L. Oppie,St. Pauli,LB,24,250000,,34,2914,4,2.78,Germany,Germany,left,184,78,no
L. Kwadwo,,"LCB, LB",29,250000,,32,2735,1,2.86,Germany,"Germany, Ghana",left,185,79,no
B. Bauer,Jahn Regensburg,LB,22,250000,2027-06-30,9,653,0,0.25,Germany,Germany,right,179,74,no
B. Westermeier,,"RCMF, LCMF",23,250000,,32,1743,1,1.04,Germany,Germany,right,180,75,no
S. Stehle,Wehen Wiesbaden,CF,24,250000,2027-06-30,32,1461,8,8.35,Germany,"Germany, Colombia",right,182,80,no
R. Preißinger,Preußen Münster,"LCMF, RCMF",29,250000,2028-06-30,28,1636,0,1.16,Germany,Germany,both,185,78,no
T. Deters,Meppen,"RW, RWB, CF",30,250000,2027-06-30,20,923,0,1.66,Germany,Germany,right,172,67,no
D. Schad,Lamphun Warrior,"LB, RB, RWB",29,250000,2027-06-30,14,1125,0,0.07,Germany,Germany,right,176,70,no
Y. Bouchama,,"RW, LCMF, AMF",29,250000,,32,1511,4,3.59,Germany,"Germany, Morocco",both,182,72,no
T. Kok,,CB,28,250000,,14,1207,0,0.13,Netherlands,Netherlands,right,180,72,no
I. Young,Arminia Bielefeld,"LAMF, LW, RW",28,250000,2027-06-30,37,2854,5,5.37,United States,United States,right,181,68,no
L. Yarbrough,Dila,LCB,30,250000,,21,1333,1,0.56,Germany,"Germany, United States",left,192,88,no
L. Jastremski,Austria Lustenau,RCMF,25,250000,2027-06-30,1,8,0,0.0,Germany,Germany,both,190,79,no
T. Gözüsirin,Wehen Wiesbaden,"AMF, CF, RW",24,250000,2027-06-30,33,2461,4,5.42,Germany,"Germany, Türkiye",right,176,72,no
D. Kyerewaa,Reading,"RW, AMF, RCMF",24,250000,2027-06-30,33,2202,2,4.93,Germany,"Germany, Ghana",right,175,69,no
L. Semić,Greifswalder SV,LB,22,250000,2028-06-30,17,917,1,0.23,Germany,"Germany, Bosnia and Herzegovina",right,171,68,yes
F. Gruber,Mainz 05,LCB,23,250000,2030-06-30,18,1427,0,1.24,Germany,"Germany, Peru",right,188,74,no
L. Guwara,Energie Cottbus,"LB, LWB",30,250000,,22,1242,0,0.12,Germany,"Germany, Gambia",left,184,84,no
F. Pfanne,Hansa Rostock,RCB,31,250000,2027-06-30,34,2645,1,2.22,Germany,Germany,right,187,82,no
Y. Otto,Verl,"LCMF, CF",27,250000,2027-06-30,35,1846,2,2.53,Germany,Germany,right,180,71,no
M. Seiffert,Erzgebirge Aue,LB,25,250000,2027-06-30,33,2422,1,0.88,Germany,Germany,left,177,70,no
B. Halimi,,"AMF, RCMF, DMF",31,250000,,22,1407,4,2.41,Germany,"Germany, Kosovo",left,169,68,no
R. Johansson,Preußen Münster,"LW, RW, LB",25,250000,2029-06-30,27,2245,2,1.63,Republic of Ireland,"Republic of Ireland, Luxembourg",both,186,75,no
A. Fuchs,,"RCB, LDMF",29,250000,,21,1899,0,0.19,Germany,Germany,right,186,76,no
T. Anselm,First Vienna,CF,26,250000,,10,269,2,1.57,Austria,Austria,right,186,75,no
R. Christian Meier,Bayern München II,CF,22,250000,2028-06-30,31,901,5,3.16,Germany,Germany,right,193,85,no
