Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
G. Onugkha,Kayserispor,CF,30,1700000,2027-06-30,31,2600,15,11.75,Russia,"Russia, Nigeria",right,193,92,no
T. Chukwuani,Rangers,LCMF,23,1500000,2029-06-30,31,2409,4,3.57,Denmark,"Denmark, Nigeria",right,187,74,no
E. Kahl,AGF,"LWB, LB, LCB",24,1500000,2029-06-30,30,2015,1,0.65,Sweden,"Sweden, Thailand",left,181,69,no
L. Coulibaly,Auxerre,RW,23,1500000,2028-06-30,28,2420,4,3.66,Côte d'Ivoire,Côte d'Ivoire,right,186,70,no
J. Radošević,Istra 1961,"RCMF, LCMF",32,1500000,2027-06-30,31,1835,2,0.64,Croatia,Croatia,right,180,74,no
K. Tshiembe,Vålerenga,"RCB, CB",29,1500000,2027-12-31,16,1110,0,0.0,Denmark,"Denmark, Congo DR",right,186,83,no
S. Kaba,Al Dhafra,CF,30,1500000,,4,159,0,0.5,Guinea,Guinea,right,191,80,no
E. Chilufya,Midtjylland,"AMF, CF",26,1500000,2028-12-31,3,72,0,0.0,Zambia,Zambia,right,171,65,no
F. Beijmo,,"RWB, LCB, RCB",28,1500000,,26,2428,2,2.96,Sweden,Sweden,right,185,82,no
L. Lund,Viborg,GK,26,1500000,2027-06-30,17,1627,0,0.0,Denmark,Denmark,right,195,85,no
A. Ementa,Zulte-Waregem,CF,24,1500000,2028-06-30,31,2344,8,8.45,Denmark,"Denmark, Nigeria",right,202,84,no
V. Lund,Molde,LCB,23,1400000,2027-12-31,5,436,1,0.1,Denmark,Denmark,left,193,83,no
A. Gabriel,Midtjylland,RB,25,1200000,2029-06-30,19,1014,1,2.81,Czech Republic,Czech Republic,right,190,84,no
O. Schwartau,Norwich City,"CF, AMF",20,1200000,2028-06-30,14,267,0,0.64,Denmark,Denmark,right,186,77,no
J. Bell,Viking,LDMF,27,1200000,2027-12-31,1,15,0,0.0,England,"England, New Zealand",right,182,77,no
N. Dyhr,Randers,"LWB, LB",25,1200000,2028-06-30,13,392,0,0.0,Denmark,Denmark,left,179,66,no
B. Peacock-Farrell,Birmingham City,GK,29,1200000,2027-06-30,21,1998,0,0.0,England,"England, Northern Ireland",left,194,74,no
N. Mantl,Arouca,GK,26,1200000,2028-06-30,15,1512,0,0.0,Germany,Germany,right,193,88,no
O. Bundgaard,Viborg,LB,25,1200000,2028-06-30,32,3116,1,1.82,Denmark,Denmark,left,182,72,no
K. Finnsson,Vålerenga,"LWB, LB",26,1200000,2029-12-31,30,2808,2,2.98,Iceland,Iceland,left,181,77,no
L. Deedson,Dallas,"RWF, RAMF, RW",25,1200000,2028-12-31,27,1986,8,6.11,Haiti,"Haiti, United States",left,178,70,no
Z. Sertdemir,Preußen Münster,"RCMF, RDMF",21,1200000,2028-06-30,13,573,0,0.36,Denmark,"Denmark, Türkiye",left,182,76,no
A. Klynge,Jagiellonia Białystok,"LCMF, AMF, LWF",25,1200000,2029-06-30,28,2499,2,2.01,Denmark,Denmark,right,175,70,no
Marrony,Atlético GO,"CF, LW",27,1000000,2026-12-31,3,55,0,0.09,Brazil,Brazil,left,181,75,yes
D. Wass,Brøndby,"LCMF, DMF",37,1000000,2027-06-30,31,2717,3,3.13,Denmark,Denmark,right,178,74,no
H. Heggheim,Viking,"RCB, LCB",25,1000000,2028-12-31,13,936,0,0.34,Norway,Norway,right,189,77,no
Lee Han-Beom,Midtjylland,RB,24,1000000,2027-06-30,3,130,1,0.26,Korea Republic,Korea Republic,right,190,84,no
F. Helander,Häcken,"CB, LCB",33,1000000,2028-12-31,22,1963,1,0.95,Sweden,Sweden,left,192,84,no
T. Salquist,Nordsjælland,RCB,31,1000000,2028-06-30,16,1504,0,0.54,Denmark,Denmark,right,190,85,no
M. Brink,Nordsjælland,DMF,28,1000000,2027-06-30,32,3087,0,0.29,Denmark,Denmark,right,174,73,no
S. Odey,Debrecen,"CF, AMF",28,1000000,,32,2272,4,5.33,Nigeria,Nigeria,right,182,78,no
M. Enggård,Molde,"RCMF, DMF",22,1000000,2028-06-30,32,2978,1,1.19,Denmark,Denmark,right,179,65,no
I. Said,Motherwell,"RWF, LWF",24,1000000,2027-06-30,29,1735,3,4.61,Nigeria,Nigeria,right,173,67,no
M. Hansen,Brommapojkarna,"RCMF, RWF",23,1000000,2028-12-31,19,947,2,2.01,Denmark,Denmark,left,188,79,no
A. Cornelius,København,CF,33,1000000,2027-06-30,16,728,2,3.11,Denmark,Denmark,left,193,91,no
Paulinho,,LB,31,1000000,,26,2109,1,1.02,Brazil,Brazil,left,178,71,no
J. Juninho,Internacional,"LCB, CB",31,1000000,2027-12-31,25,1639,0,1.8,Brazil,Brazil,left,187,80,no
Charles,Corinthians,"LW, LCMF",30,1000000,2028-12-31,27,1262,3,2.33,Brazil,Brazil,right,187,81,no
A. Hansen,Nordsjælland,GK,30,1000000,2028-06-30,29,2892,0,0.0,Denmark,Denmark,right,186,74,no
Mats Knoester,Aberdeen,"LCB, CB",27,1000000,2029-05-31,14,967,0,1.34,Netherlands,Netherlands,left,188,79,no
D. Čolina,Zagłębie Lubin,"LWB, LB",25,1000000,2028-06-30,12,874,0,0.06,Croatia,Croatia,left,174,66,no
R. Al Hajj,Silkeborg,"AMF, LCMF, RCMF",24,1000000,2029-06-30,29,2501,3,2.89,Lebanon,"Lebanon, Sweden",right,180,67,no
N. Trott,Cardiff City,GK,27,1000000,2029-06-30,31,3084,0,0.0,England,"England, Bermuda",left,188,75,no
O. Antman,Anderlecht,"LWF, RWF, RAMF",24,1000000,2030-06-30,22,957,3,3.06,Finland,Finland,right,185,75,no
A. Rømer,KA,"LCMF, RCMF",33,1000000,2027-12-31,23,1432,0,0.5,Denmark,Denmark,right,186,78,no
W. Kumado,San Diego,"RB, RWB",23,900000,2026-12-31,27,1831,0,0.02,Ghana,Ghana,right,167,63,no
C. Winther,Lyngby,"RCMF, LCMF",23,900000,2027-06-30,27,1810,1,1.09,Denmark,Denmark,right,177,67,no
S. Tengstedt,Go Ahead Eagles,"AMF, RWF",26,900000,2027-06-30,17,969,4,5.9,Denmark,Denmark,left,187,82,no
A. Pyndt,Sirius,"DMF, RCMF, LCMF",25,900000,2027-06-30,6,65,0,0.04,Denmark,Denmark,right,175,68,no
J. Gomez,OB,LCB,24,900000,2028-12-31,12,890,0,0.54,Gambia,Gambia,right,189,80,no
F. Tongya,Gençlerbirliği,"RW, RAMF, LAMF",24,900000,2027-06-30,6,332,1,1.2,Italy,"Italy, Cameroon",right,175,71,no
T. Adamsen,Rapid Wien,"CF, AMF, RWF",31,900000,2028-06-30,28,2056,5,5.85,Denmark,Denmark,left,180,74,no
M. Anderson,AGF,"LCMF, LWF, AMF",28,900000,2030-06-30,30,2657,1,4.22,Iceland,"Iceland, Denmark",right,180,69,no
D. Anyembe,Viborg,"RB, LCB, RCB",27,900000,2028-06-30,24,2129,1,0.37,Denmark,"Denmark, Kenya",right,189,77,no
M. Søndergaard,Viborg,"LCMF, DMF",23,900000,2027-06-30,27,1909,2,2.05,Denmark,Denmark,right,178,65,no
F. Đukić,Hvidovre,GK,26,900000,2028-06-30,25,2461,0,0.0,Montenegro,"Montenegro, Denmark",right,181,72,no
S. Ezatolahi,Shabab Al Ahli Dubai,"RCMF, LCMF",29,900000,2028-06-30,11,711,1,1.69,Iran,Iran,right,190,78,no
C. McCowatt,Silkeborg,"AMF, LWF, RWF",27,850000,2027-12-31,32,1635,5,6.31,New Zealand,New Zealand,right,179,73,no
R. Falk,OB,"DMF, LCMF",34,850000,2028-06-30,30,2313,3,1.69,Denmark,Denmark,right,177,65,no
J. Andersson,Ludogorets,"RB, LB, LWB",29,850000,2028-06-30,9,296,0,0.02,Sweden,Sweden,right,178,68,no
N. Bürgy,Thun,RCB,30,850000,2028-06-30,24,2323,1,0.84,Switzerland,Switzerland,right,185,80,no
J. Mbom,Bochum,"DMF, RCMF, LCMF",26,850000,2029-06-30,24,1916,0,0.84,Germany,"Germany, Cameroon",right,183,80,no
M. Juwara,Pogoń Szczecin,"LWF, RWF, LW",24,850000,2028-06-30,31,1588,3,4.53,Gambia,Gambia,left,170,65,no
O. Zandén,Brommapojkarna,LB,24,800000,2027-12-31,9,464,0,0.09,Sweden,Sweden,left,183,75,no
P. Carlgren,Nantes,GK,34,800000,,33,3250,0,0.49,Sweden,Sweden,right,188,84,no
M. Greve,Randers,RCMF,31,800000,2028-06-30,24,1466,1,1.72,Denmark,Denmark,right,186,77,no
Júnior Brumado,Midtjylland,"CF, AMF",27,800000,2026-12-31,2,147,0,0.63,Brazil,Brazil,right,190,88,no
M. Emil Madsen,København,"LCMF, DMF, RCMF",28,800000,2028-06-30,20,1696,3,1.52,Denmark,Denmark,left,189,80,no
S. Radić,MTK,"RCB, LCB",26,800000,2027-06-30,10,815,0,0.0,Croatia,Croatia,right,190,83,no
S. Sebulonsen,Köln,RWB,26,750000,2028-06-30,14,606,1,0.48,Norway,Norway,right,181,78,no
V. Myhra,OB,GK,29,750000,2028-12-31,15,1499,0,0.0,Norway,Norway,right,194,94,no
J. Serra,AGF,CF,28,750000,2027-06-30,19,585,2,1.77,Germany,Germany,left,193,83,no
G. Links,AGF,"LWB, RB, LB",27,750000,2029-06-30,27,1751,0,0.97,South Africa,South Africa,left,170,60,no
J. Björkengren,Randers,LCMF,27,750000,2027-06-30,29,2763,2,2.1,Sweden,Sweden,left,180,78,no
M. Elvius,Hvidovre,"RWB, RB",24,750000,2028-06-30,28,1508,0,0.57,Denmark,Denmark,right,185,78,no
Gylfi Sigurdsson,Víkingur Reykjavík,"LCMF, AMF",36,750000,2027-12-31,5,299,0,0.24,Iceland,Iceland,right,186,77,no
T. Storm,NEC,"RWB, RB",22,700000,2030-06-30,26,1380,0,0.38,Denmark,Denmark,right,182,72,no
O. Højlund,Eintracht Frankfurt,"LCMF, RCMF",21,700000,2029-06-30,11,439,0,0.34,Denmark,Denmark,right,184,74,no
A. Busch,Silkeborg,"LCB, RCB",22,700000,2028-12-31,17,1659,0,1.37,Denmark,Denmark,right,190,75,no
S. Gartenmann,Sampdoria,"RCB, CB",29,700000,2028-06-30,3,197,0,0.0,Denmark,Denmark,right,185,75,no
C. Cappis,Dallas,"LB, LCMF",26,700000,2027-12-31,2,18,0,0.0,United States,United States,both,185,72,no
N. Poulsen,AGF,"DMF, LCMF, RCMF",32,700000,2028-06-30,25,2096,2,3.5,Denmark,Denmark,right,176,79,no
T. Mølgaard,AGF,RCB,29,700000,2028-06-30,18,1715,0,0.03,Denmark,Denmark,right,182,75,no
N. Thomas,ADO Den Haag,"LWF, RAMF, CF",25,700000,2027-06-30,16,612,1,0.78,Netherlands,"Netherlands, Curaçao",right,177,77,no
M. Kikkenborg,Molde,GK,26,700000,2028-12-31,17,1681,0,0.0,Denmark,Denmark,right,197,93,no
A. Adelgaard,Twente,LB,22,700000,2030-06-30,18,1110,0,0.33,Denmark,Denmark,left,175,65,no
S. Köhler,,"RCMF, RDMF, LCMF",29,700000,,22,2026,0,0.77,Germany,Germany,right,185,83,no
T. Sander,Elfsborg,GK,21,700000,2030-06-30,1,100,0,0.0,Denmark,"Denmark, France",right,189,80,no
W. Dammers,Randers,LCB,31,650000,2030-06-30,30,2808,3,2.36,Netherlands,Netherlands,right,185,81,no
J. Felix,Arminia Bielefeld,LCB,28,650000,2027-06-30,14,1031,0,0.11,St. Lucia,"St. Lucia, Denmark",left,190,73,no
P. Mattsson,Norwich City,RCMF,24,650000,2028-06-30,28,2520,2,3.06,Denmark,"Denmark, Sweden",right,181,74,no
I. Fossum,Rosenborg,"RCMF, AMF",30,650000,2027-12-31,4,165,0,0.21,Norway,Norway,right,180,73,no
L. Owusu,,"RB, RWB",29,650000,,28,2484,0,0.76,Netherlands,"Netherlands, Ghana",right,174,68,no
T. Francois,,"LCMF, RCMF",26,600000,,15,1296,0,0.69,Australia,"Australia, England",left,173,60,no
L. Lissens,Randers,"LCB, RCB",24,600000,2028-06-30,13,1009,0,0.3,Belgium,Belgium,right,184,74,no
R. Østrøm,Silkeborg,"LB, LCB",23,600000,2028-12-31,20,1279,0,0.01,Denmark,"Denmark, Norway",right,188,80,no
Renato Júnior,Al Wasl,"CF, LWF, RWF",24,600000,,19,845,1,1.58,Brazil,Brazil,right,190,82,no
M. Abubakari,Lyngby,CF,26,600000,2027-06-30,13,419,2,2.54,Ghana,Ghana,right,184,82,no
J. Tverskov,San Diego,"DMF, RDMF",33,600000,2027-12-31,32,2978,4,3.19,Denmark,Denmark,right,188,85,no
N. Baden Frederiksen,WSG Swarovski Tirol,RCMF,26,600000,,1,6,0,0.0,Denmark,Denmark,left,179,70,no
J. Žambůrek,ADO Den Haag,"LCMF, RCMF",25,600000,2029-06-30,3,120,0,0.0,Czech Republic,Czech Republic,left,182,70,no
O. Olsen,Bochum,"RB, LB",25,550000,2030-06-30,29,2386,1,0.99,Denmark,Denmark,right,190,78,no
L. Kjerrumgaard,Udinese,CF,23,550000,2030-06-30,14,690,4,3.83,Denmark,Denmark,left,190,77,no
F. Carlsen,Ingolstadt,AMF,24,500000,2027-06-30,16,625,0,0.29,Denmark,Denmark,right,193,80,no
L. Musonda,Magdeburg,LB,31,500000,2027-06-30,24,1445,0,0.87,Zambia,Zambia,both,171,75,no
H. Andersson,Värnamo,RCB,27,500000,2027-12-31,18,1031,1,1.16,Sweden,Sweden,right,196,86,no
A. Poulsen,Silkeborg,LB,26,500000,2027-06-30,16,837,0,0.31,Denmark,Denmark,left,188,80,no
C. Sørensen,Vejle,LB,33,500000,2028-06-30,19,1088,0,0.29,Denmark,Denmark,left,179,74,no
J. Bonde,OB,"LCMF, RCMF",32,500000,2027-06-30,25,1965,2,3.73,Denmark,Denmark,left,186,75,no
M. Kallesøe,AaB,RB,29,500000,2027-06-30,17,1263,0,0.05,Denmark,Denmark,right,193,80,no
M. Brajanac,Esbjerg,CF,25,500000,2029-06-30,15,478,0,1.79,Denmark,"Denmark, Bosnia and Herzegovina",right,189,87,no
J. Amon,St. Pölten,"CF, LWF, AMF",27,500000,2027-06-30,25,1057,0,2.33,United States,United States,right,175,71,no
Tyler Burey,Zrinjski,"LW, LAMF, LWF",25,500000,2027-05-31,6,214,0,0.3,England,"England, Jamaica",right,187,78,no
S. Velkov,Vejle,RCB,29,500000,2027-06-30,26,2082,0,0.48,Bulgaria,Bulgaria,right,192,86,no
D. Kolinger,Persija,RCB,32,500000,2028-06-30,19,1256,0,0.48,Croatia,Croatia,right,199,92,no
M. Nielsen,AaB,LB,25,450000,2028-06-30,21,1748,0,0.23,Denmark,Denmark,left,0,0,no
A. Iljazovski,Hvidovre,"RB, LB",28,450000,2026-12-31,28,2312,0,1.48,Denmark,"Denmark, North Macedonia",right,185,67,no
L. Qamili,Sønderjyske,"RWF, RAMF, CF",28,450000,2027-06-30,28,2400,6,7.16,Denmark,"Denmark, Albania",left,191,74,no
J. Gammelby,Silkeborg,"RB, LB",31,450000,2028-06-30,14,292,0,1.46,Denmark,Denmark,both,192,81,no
T. Klysner,Sønderjyske,"RW, LW, RB",25,450000,2027-06-30,5,188,0,0.39,Denmark,Denmark,right,183,69,no
V. Byskov,Midtjylland,"RW, RCMF, RWF",21,450000,2030-06-30,5,106,0,0.35,Denmark,Denmark,right,0,0,no
M. Westergaard,Vålerenga,"RCMF, LCMF",28,450000,2029-12-31,23,1276,2,2.72,Denmark,Denmark,right,187,75,no
M. Duelund,Vejle,"RWF, CF, AMF",29,450000,2027-06-30,17,736,1,1.12,Denmark,Denmark,right,178,74,no
J. Gemmer,Helsingør,"DMF, RDMF",30,450000,,27,2164,0,0.44,Denmark,Denmark,right,179,76,no
M. Jensen,Sønderjyske,"CB, LCB",29,450000,2029-06-30,23,1788,2,3.4,Denmark,Denmark,right,196,85,no
T. Lauritsen,Vejle,"RCMF, LCMF, CF",22,450000,2027-06-30,22,1004,1,0.5,Denmark,Denmark,right,181,75,no
B. Kadrii,,"CF, AMF",35,450000,,31,2432,7,7.16,Denmark,"Denmark, North Macedonia",left,177,74,no
K. Kirkegaard,Horsens,"RWF, LWF, CF",28,400000,2027-06-30,18,1114,2,1.93,Denmark,Denmark,right,174,63,no
M. Lindberg,Sirius,"LCMF, CF, LWF",26,400000,2028-06-30,14,1028,0,0.96,Denmark,Denmark,right,181,74,no
J. Lössl,,GK,37,400000,,26,2569,0,0.0,Denmark,Denmark,right,195,89,no
H. Dalsgaard,,RB,36,400000,,25,1774,3,2.52,Denmark,Denmark,right,192,81,no
N. Larsen,Vejle,GK,35,400000,2028-06-30,32,3123,0,0.0,Denmark,Denmark,right,187,83,no
M. Larsen,Silkeborg,"RCMF, LCMF, AMF",24,400000,2027-12-31,15,653,0,1.11,Denmark,Denmark,right,183,74,no
R. Ascone,Halmstad,"LCMF, LWF, RCMF",22,400000,2029-12-31,6,116,0,0.09,France,"France, Italy",left,177,68,no
P. Rödin,Silkeborg,RCB,25,400000,2027-12-31,13,1271,0,0.0,Sweden,Sweden,right,189,80,no
J. Jensen-Abbew,AGF,"LCB, RCB",24,400000,2028-12-31,10,848,1,0.52,Denmark,"Denmark, Ghana",right,187,80,no
M. Fraisl,Mafra,GK,33,400000,2028-06-30,7,634,0,0.0,Austria,Austria,right,187,79,no
P. Mortensen,Brøndby,CF,37,400000,2028-06-30,32,3024,13,12.56,Denmark,Denmark,right,188,78,no
M. Kiilerich,Hvidovre,RCB,30,400000,,19,1792,0,0.68,Denmark,Denmark,right,188,0,no
Y. N''Gbakoto,Sedan,"LWF, RWF, LW",34,400000,,17,1099,2,1.28,France,"France, Congo DR",right,173,69,no
F. Gytkjær,Lyngby,CF,33,400000,2027-06-30,28,2023,5,5.52,Denmark,Denmark,right,180,75,no
P. Gregor,Halmstad,RCB,32,400000,2027-12-31,30,2791,1,0.91,Denmark,Denmark,right,189,80,no
D. Emmanouilidis,Levadiakos,"LWF, LW, AMF",25,400000,2027-06-30,10,499,2,0.66,Greece,Greece,right,175,71,no
H. Barry,Al Zulfi,"RCMF, LCMF",31,400000,,30,2509,1,0.44,Gambia,Gambia,right,175,73,no
N. Mickelson,Elversberg,"LWB, LB, RB",27,400000,2027-06-30,22,1486,2,0.44,Norway,"Norway, Thailand",right,185,80,no
A. Manneh,Hibernian,"LDMF, RCMF",28,400000,2028-05-31,21,1565,2,1.11,Gambia,Gambia,left,170,61,no
P. Ortíz,Baník Ostrava,LCB,26,350000,2029-06-30,3,203,0,0.0,Colombia,Colombia,left,190,77,no
T. Trybull,,"LCMF, DMF, RCMF",33,350000,,20,1570,1,1.78,Germany,Germany,right,181,72,no
M. Egho,Hvidovre,CF,32,350000,2027-06-30,9,538,0,0.6,Austria,Austria,right,187,80,no
N. Mouritsen,B.93,"LWB, LB, LCB",31,350000,2028-06-30,23,1218,0,0.45,Denmark,Denmark,left,180,73,no
J. Vester,Sandefjord,"RCMF, RB",21,350000,2029-12-31,11,346,2,1.18,Denmark,Denmark,right,182,79,no
J. Beck,Elfsborg,"RCMF, LCMF",21,350000,2029-06-30,7,185,0,0.0,Denmark,Denmark,right,178,61,yes
K. Barslund,Brommapojkarna,"RB, LCMF",22,350000,2027-06-30,3,48,0,0.15,Denmark,Denmark,right,182,75,no
S. Berger,Silkeborg,LWF,23,350000,2028-12-31,1,15,0,0.0,Denmark,Denmark,left,175,0,no
J. Grønning,Viborg,"DMF, LCMF, LDMF",35,350000,2027-06-30,25,1680,0,1.86,Denmark,Denmark,right,182,67,no
F. Tingager,AGF,CB,33,350000,2028-06-30,30,3003,2,1.85,Denmark,Denmark,right,198,94,no
T. Anker,Sirius,LCB,25,350000,2029-06-30,13,458,2,1.0,Denmark,Denmark,left,193,84,no
P. Bjur,Esbjerg,"LCMF, LWB, CF",26,350000,2027-06-30,6,117,0,0.03,Denmark,Denmark,left,180,77,no
T. Thomsen,HB Køge,CF,33,350000,2028-06-30,30,1866,8,8.06,Denmark,Denmark,right,183,81,no
M. Kaalund,Hvidovre,"DMF, LCMF, RCMF",29,350000,,7,387,1,0.54,Denmark,Denmark,right,183,75,no
Matti Olsen,Fremad Amager,"RCB, LCB",31,350000,,29,2738,0,1.13,Denmark,Denmark,right,0,0,no
T. Gundelund,Vejle,"RWB, RB",24,350000,2028-06-30,19,1577,0,0.22,Denmark,Denmark,right,178,68,no
G. Grubbe,Esbjerg,"RCMF, RB",23,350000,2030-06-30,8,134,0,0.31,Denmark,Denmark,right,179,74,no
Jasin Assehnoun,,"LWF, LW, CF",27,350000,,13,353,1,0.16,Finland,"Finland, Morocco",both,175,68,no
M. Sauer,Sandefjord,"LW, DMF, RW",22,350000,2030-12-31,5,63,0,0.0,Denmark,Denmark,left,181,74,no
M. Jensen,Nacional,"LWF, CF, RAMF",21,350000,2030-06-30,21,555,0,0.71,Denmark,Denmark,right,0,0,no
A. Jatta,Notts County,CF,27,325000,2027-06-30,13,196,1,0.39,Gambia,Gambia,right,192,75,no
M. Andreasen,Næstved,"CF, AMF",22,300000,,15,296,0,0.57,Denmark,Denmark,right,0,0,no
