Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Calafiori,Arsenal,Basel,"LB, LCB",24,45000000,2029-06-30,3,267,0,0.21,0,0.0,21.24,52.38,Italy,Italy,left,188,86,no,13.48,9.1,59.26,3.03,44.44,1.01,1.36,0.67,7.08,9.55,1.35,0,0.0,0,0.0,1.69,0.0,0,0.0,0.07,0,0.0,3,1.01,0.0,0.0,0.0,2.36,28.57,2.36,28.57,0.0,0.0,0.34,2.7,37.5,6.74,40.0,1.35,1.69,2.02,19.55,2.02,1.69,32.7,79.38,14.49,74.42,5.39,93.75,10.11,80.0,27.3,86.42,3.71,54.55,19.38,41.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,75.0,1.69,60.0,0.34,100.0,0.67,0.34,7.42,68.18,0,,0,,0,0.0,0.0,0.0,,,1.01,,,0.0,0.0,0.0,0.0,0,0.0
D. Ndoye,Nottingham Forest,Basel,"CF, RAMF, LAMF",25,22000000,2030-06-30,2,193,1,0.8,1,0.9,34.97,52.0,Switzerland,"Switzerland, Senegal",right,184,79,no,8.39,6.06,69.23,1.87,25.0,0.47,0.6,0.0,3.73,4.8,0.0,0,0.0,0,0.0,13.06,0.47,1,0.47,0.37,1,0.47,8,3.73,62.5,12.5,0.47,1.4,66.67,0.93,100.0,0.47,0.0,0.0,13.99,66.67,20.52,54.55,4.2,6.06,1.87,13.52,0.47,4.66,20.98,91.11,4.2,88.89,5.6,100.0,6.99,80.0,19.59,92.86,0.0,0.0,14.39,0.0,0.42,2.33,0.0,0.0,0.47,100.0,1.4,0.93,100.0,2.33,80.0,0.47,100.0,1.4,0.93,3.26,85.71,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
A. Amenda,Eintracht Frankfurt,Young Boys,"LCB, RCB",22,9500000,2029-06-30,23,2017,0,0.93,1,0.99,15.48,61.1,Switzerland,"Switzerland, Cameroon",right,194,85,no,9.5,6.29,64.54,4.95,61.26,0.27,0.44,0.76,5.18,8.43,1.29,5,0.22,0,0.0,0.31,0.0,0,0.0,0.04,0,0.0,11,0.49,27.27,0.0,0.04,0.18,50.0,0.09,50.0,0.09,50.0,0.04,0.09,100.0,1.34,43.33,0.76,0.89,0.04,33.55,0.27,0.27,51.22,87.46,20.84,77.3,2.68,95.0,23.87,96.07,43.91,91.67,7.14,62.5,22.51,40.29,0.04,0.36,0.0,0.04,0.0,0.0,0.18,9.01,73.76,0.54,58.33,0.27,50.0,0.36,0.09,10.08,74.78,0,,0,,0,0.0,0.0,0.0,,,2.05,,,0.0,0.0,0.0,0.0,0,0.0
F. Rieder,Augsburg,Young Boys,"AMF, DMF",24,8000000,2030-06-30,3,294,1,0.72,0,0.15,17.45,57.89,Switzerland,Switzerland,left,179,74,no,9.49,8.57,67.86,0.61,0.0,0.0,0.0,0.31,3.67,6.92,1.53,0,0.0,0,0.0,2.45,0.31,1,0.31,0.22,0,0.0,7,2.14,28.57,14.286,0.0,1.84,16.67,0.92,0.0,0.92,33.33,0.31,2.14,57.14,4.59,53.33,1.84,1.22,0.61,33.37,0.61,2.14,45.61,79.19,14.08,65.22,4.59,86.67,21.12,84.06,40.1,83.97,3.67,58.33,20.37,40.56,0.05,0.61,0.0,0.0,1.22,25.0,0.0,9.49,64.52,3.67,50.0,2.14,28.57,1.84,0.31,7.04,86.96,0,,0,,0,0.0,0.0,0.0,,,0.61,,,0.61,0.31,100.0,3.06,0,0.0
Ismael Gharbi,Sporting Braga,Stade Lausanne-Ouchy,"LW, AMF",22,7500000,2029-06-30,29,2198,6,4.8,6,5.19,20.76,43.59,France,"France, Spain",right,180,65,no,4.75,4.75,57.76,0.9,18.18,0.2,0.29,0.0,1.8,2.52,0.94,5,0.2,1,0.04,4.3,0.25,6,0.25,0.2,0,0.0,55,2.25,38.18,10.909,0.25,1.06,30.77,1.02,32.0,0.04,0.0,0.2,5.81,52.11,13.02,42.45,2.05,3.52,1.31,23.09,1.15,2.5,28.5,82.33,6.8,74.7,9.21,94.67,7.29,79.21,26.16,84.98,1.27,70.97,15.69,21.9,0.21,1.52,0.04,0.04,0.45,18.18,0.37,2.58,69.84,2.13,50.0,0.49,25.0,0.98,0.29,3.32,74.07,0,,0,,0,0.0,0.0,0.0,,,0.41,,,1.06,0.29,28.57,2.09,1,0.0
M. Elia,Alanyaspor,Young Boys,"CF, RAMF, RW",28,7500000,2028-06-30,32,2748,9,5.12,4,5.78,19.0,37.59,Congo DR,Congo DR,right,173,67,no,3.34,3.37,66.02,1.8,21.82,0.07,0.11,0.03,1.05,1.69,0.79,2,0.07,0,0.0,4.68,0.29,9,0.29,0.17,1,0.03,48,1.57,35.42,18.75,0.13,3.9,37.82,0.98,40.0,2.88,36.36,0.69,4.62,53.9,9.96,35.53,2.91,2.23,0.88,15.62,2.85,0.72,23.12,74.08,4.45,58.82,5.93,92.82,7.53,70.87,18.64,82.95,0.82,28.0,16.26,20.17,0.19,1.31,0.03,0.0,0.23,71.43,0.88,1.31,65.0,3.57,51.38,0.2,33.33,0.85,1.47,3.5,84.11,0,,0,,0,0.0,0.0,0.0,,,0.07,,,0.16,0.13,100.0,0.07,0,0.0
F. Ugrinić,Valencia,Young Boys,"AMF, RCMF",27,6000000,2029-06-30,24,1925,4,1.92,5,2.32,17.21,45.38,Switzerland,"Switzerland, Serbia",right,184,88,no,6.17,5.89,63.49,1.26,40.74,0.0,0.0,0.0,2.43,3.91,1.03,5,0.23,0,0.0,2.24,0.19,4,0.19,0.09,0,0.0,36,1.68,27.78,11.111,0.23,1.17,40.0,0.28,50.0,0.84,38.89,0.05,2.52,44.44,7.71,35.15,1.4,1.45,0.28,31.51,0.7,0.7,46.05,87.61,10.1,77.31,10.24,95.43,17.53,90.4,42.31,90.06,2.66,70.18,17.25,37.42,0.11,1.4,0.05,0.0,0.33,57.14,0.28,5.75,78.05,2.15,63.04,0.61,38.46,1.22,0.42,5.7,84.43,0,,0,,0,0.0,0.0,0.0,,,1.17,,,0.42,0.09,50.0,3.18,0,0.0
Ž. Celar,Queens Park Rangers,Lugano,CF,27,4500000,,36,2333,14,11.98,3,2.43,14.47,29.33,Slovenia,Slovenia,right,186,80,no,1.77,1.66,27.91,3.63,41.49,0.04,0.06,0.15,1.27,1.91,1.0,3,0.12,0,0.0,1.77,0.54,12,0.46,0.46,3,0.12,73,2.82,41.1,19.178,0.12,0.08,0.0,0.08,0.0,0.0,0.0,0.04,1.62,30.95,6.06,23.57,3.9,0.5,0.27,9.22,2.04,0.73,12.07,81.47,1.62,54.76,4.01,91.35,3.32,83.72,11.61,82.06,0.39,80.0,14.58,10.67,0.09,0.69,0.08,0.0,0.12,100.0,0.19,0.81,66.67,0.35,66.67,0.12,100.0,0.85,0.0,0.69,77.78,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.15,0.15,0.0,0.0,2,100.0
W. Burger,Hoffenheim,Basel,"RDMF, RCMF, LDMF",25,4500000,2030-06-30,3,293,0,0.61,1,0.52,21.5,41.43,Netherlands,Netherlands,left,191,83,no,11.06,10.44,41.18,4.3,50.0,1.23,1.76,0.0,5.53,7.94,1.84,1,0.31,0,0.0,2.15,0.0,0,0.0,0.19,0,0.0,6,1.84,33.33,0.0,0.31,0.31,100.0,0.0,0.0,0.31,100.0,0.0,1.23,75.0,4.61,46.67,1.23,0.92,0.31,23.04,0.31,1.23,35.94,85.47,11.98,74.36,6.45,100.0,12.9,90.48,29.49,87.5,6.14,75.0,21.7,35.8,0.16,0.92,0.0,0.0,0.61,50.0,0.31,7.06,69.57,2.15,57.14,2.15,57.14,0.92,0.31,6.76,81.82,0,,0,,0,0.0,0.0,0.0,,,0.61,,,0.0,0.0,0.0,0.0,0,0.0
U. Garcia,Olympique Marseille,Young Boys,LB,30,4000000,2028-06-30,14,960,1,0.52,4,2.8,20.34,55.3,Cape Verde Islands,"Cape Verde Islands, Switzerland",left,182,73,no,9.28,7.31,58.97,3.84,63.41,0.0,0.0,0.28,4.97,7.64,1.22,2,0.19,0,0.0,4.22,0.09,1,0.09,0.05,0,0.0,14,1.31,21.43,7.143,0.38,6.56,30.0,6.56,30.0,0.0,0.0,1.03,3.66,53.85,7.5,50.0,0.66,1.78,0.75,35.25,2.25,0.75,49.69,74.72,16.97,65.75,6.84,95.89,19.13,76.47,37.69,85.07,6.0,53.13,22.67,39.92,0.26,1.59,0.09,0.09,0.0,0.0,1.31,7.03,72.0,4.88,40.38,0.47,40.0,0.19,1.88,12.28,74.05,0,,0,,0,0.0,0.0,0.0,,,0.84,,,0.47,0.09,0.0,0.47,0,0.0
K. Imeri,Young Boys,Young Boys,"LW, LAMF",26,4000000,2027-06-30,10,423,0,0.79,1,0.64,17.45,39.02,Switzerland,"Switzerland, Kosovo",right,181,79,no,4.68,4.68,50.0,1.91,44.44,0.21,0.42,0.21,2.13,4.17,1.06,0,0.0,0,0.0,3.83,0.0,0,0.0,0.17,0,0.0,13,2.77,46.15,0.0,0.21,1.91,22.22,1.7,12.5,0.21,100.0,0.64,3.4,43.75,7.66,38.89,2.13,1.28,0.21,30.64,1.06,1.7,37.45,80.11,10.21,70.83,9.79,95.65,11.7,70.91,32.13,88.08,3.4,37.5,17.97,34.07,0.14,1.91,0.0,0.0,0.64,100.0,0.21,4.47,71.43,4.04,36.84,0.21,100.0,0.85,0.43,4.68,90.91,0,,0,,0,0.0,0.0,0.0,,,0.0,,,2.13,0.85,75.0,3.62,0,0.0
T. Cognat,Servette,Servette,"LCMF, RCMF",28,3500000,2029-06-30,38,3420,4,4.65,4,4.51,17.39,47.66,France,France,right,173,67,no,8.79,7.0,61.65,1.74,25.76,0.13,0.17,0.08,4.34,5.76,0.87,2,0.05,0,0.0,2.34,0.11,4,0.11,0.12,0,0.0,59,1.55,20.34,6.78,0.11,1.97,30.67,0.95,38.89,0.97,21.62,0.32,2.42,45.65,5.87,39.91,2.11,2.05,0.74,27.26,0.66,0.79,44.87,78.71,15.34,71.01,7.82,94.95,12.97,77.89,38.95,83.38,4.08,55.48,17.41,35.57,0.12,1.21,0.08,0.03,0.68,46.15,0.53,6.55,73.09,4.0,53.29,0.97,48.65,1.84,0.66,6.87,78.54,0,,0,,0,0.0,0.0,0.0,,,0.76,,,0.5,0.03,0.0,0.61,0,0.0
C. Niasse,Hellas Verona,Young Boys,"DMF, LCMF, RCMF",26,3500000,2029-06-30,30,2132,0,0.58,3,1.46,17.98,51.88,France,"France, Senegal",right,188,76,no,11.02,7.39,66.86,2.79,45.45,0.68,1.05,0.3,5.4,8.38,1.1,6,0.25,0,0.0,1.39,0.0,0,0.0,0.02,0,0.0,14,0.59,28.57,0.0,0.13,0.38,44.44,0.08,50.0,0.3,42.86,0.0,1.73,58.54,5.53,42.75,0.68,0.63,0.08,28.45,0.08,1.22,46.31,83.77,12.41,66.67,11.27,95.88,15.41,92.05,42.97,86.74,3.0,45.07,17.35,30.39,0.06,0.46,0.0,0.04,0.13,33.33,0.21,5.49,71.54,1.39,63.64,0.59,42.86,0.68,0.17,4.69,71.17,0,,0,,0,0.0,0.0,0.0,,,1.39,,,0.0,0.0,0.0,0.0,0,0.0
J. Mvuka,Lorient,Young Boys,"RW, LAMF, LW",23,3500000,2027-06-30,16,569,2,1.43,1,0.58,21.35,46.67,Norway,Norway,right,176,64,no,7.91,7.75,73.47,1.58,20.0,0.32,0.52,0.16,1.9,3.1,0.79,1,0.16,0,0.0,3.32,0.32,2,0.32,0.23,0,0.0,8,1.27,37.5,25.0,0.16,1.58,30.0,0.63,50.0,0.95,16.67,0.16,4.75,50.0,10.12,34.38,3.32,3.32,0.95,18.35,0.79,0.63,25.15,80.5,6.49,82.93,7.59,89.58,6.49,75.61,22.62,83.22,1.27,75.0,15.48,15.47,0.09,0.63,0.0,0.0,0.32,0.0,0.47,1.74,72.73,1.9,58.33,0.32,50.0,0.95,0.47,3.8,79.17,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.0,0.0,0.0,0.0,0,0.0
C. Condé,SK Beveren,Zürich,"RCMF, DMF",26,3500000,2028-06-30,33,2962,1,1.64,2,1.23,21.79,51.46,Guinea,Guinea,right,185,79,no,12.03,9.12,59.67,4.41,49.66,1.4,1.97,0.18,5.2,7.31,1.82,8,0.24,2,0.06,1.43,0.03,1,0.03,0.05,0,0.0,27,0.82,29.63,3.704,0.06,0.18,33.33,0.0,0.0,0.18,33.33,0.0,1.82,60.0,5.74,41.8,0.36,0.73,0.15,22.15,0.03,1.03,38.28,80.16,15.31,66.47,3.8,94.4,12.94,89.91,32.36,85.82,5.74,49.74,18.98,37.05,0.04,0.3,0.0,0.0,0.18,16.67,0.09,8.26,65.81,1.12,35.14,1.19,20.51,0.46,0.06,7.44,72.24,0,,0,,0,0.0,0.0,0.0,,,0.67,,,0.0,0.0,0.0,0.0,0,0.0
A. Bernede,Hellas Verona,Lausanne Sport,"LCMF, RCMF",27,3200000,2028-06-30,37,3424,1,2.77,2,2.65,19.85,47.81,France,"France, Cameroon",right,177,69,no,8.7,7.23,58.55,1.34,33.33,0.47,0.65,0.29,4.0,5.51,1.34,4,0.11,0,0.0,2.52,0.03,1,0.03,0.07,0,0.0,40,1.05,27.5,2.5,0.05,0.6,47.83,0.42,56.25,0.16,16.67,0.08,2.76,57.14,8.46,42.55,0.92,1.87,0.76,27.44,0.55,1.21,43.32,82.04,16.98,71.21,6.07,96.97,13.04,85.48,38.14,86.77,4.6,47.43,17.93,40.42,0.07,0.87,0.05,0.0,0.84,43.75,0.29,7.94,64.9,2.55,49.48,0.87,39.39,1.24,0.26,7.23,78.55,0,,0,,0,0.0,0.0,0.0,,,0.34,,,0.03,0.0,0.0,0.0,0,0.0
L. Łakomy,OH Leuven,Young Boys,"AMF, RCMF, LCMF",25,3000000,2029-06-30,29,1466,2,1.75,3,1.47,18.29,46.98,Poland,Poland,left,183,77,no,8.29,8.29,56.3,2.15,34.29,0.43,0.68,0.43,3.19,5.03,2.03,3,0.18,0,0.0,2.09,0.12,2,0.12,0.11,0,0.0,28,1.72,42.86,7.143,0.18,1.17,21.05,0.61,10.0,0.55,33.33,0.31,2.03,51.52,5.22,44.71,0.68,0.49,0.25,24.74,0.31,0.68,36.28,79.02,11.97,65.64,5.89,90.63,12.52,84.31,30.45,84.88,4.73,54.55,19.09,34.52,0.09,0.98,0.0,0.0,0.31,20.0,0.18,5.71,72.04,3.07,36.0,0.8,7.69,0.74,0.25,5.59,78.02,0,,0,,0,0.0,0.0,0.0,,,0.61,,,0.86,0.18,66.67,2.82,0,0.0
D. Maleš,Young Boys,Young Boys,"RW, LAMF, AMF",25,3000000,2027-06-30,31,1948,3,3.95,3,2.7,16.86,49.32,Switzerland,"Switzerland, Serbia",left,187,76,no,5.78,6.88,53.69,1.34,34.48,0.28,0.45,0.0,1.8,2.91,1.02,3,0.14,0,0.0,2.49,0.14,3,0.14,0.18,0,0.0,31,1.43,35.48,9.677,0.14,1.57,41.18,0.55,50.0,1.02,36.36,0.32,2.54,50.91,6.65,49.31,1.57,1.66,0.69,18.57,0.69,2.08,27.35,77.03,6.88,53.69,5.64,89.34,10.21,84.16,23.24,82.31,2.63,52.63,18.51,28.26,0.12,1.2,0.09,0.05,0.28,16.67,0.32,3.47,64.0,2.45,33.96,0.65,14.29,0.55,0.51,3.88,77.38,0,,0,,0,0.0,0.0,0.0,,,0.69,,,0.97,0.14,33.33,2.22,0,0.0
A. Hajdari,Hoffenheim,Lugano,"LCB, LB",23,3000000,2031-06-30,34,2830,3,1.94,0,0.54,14.34,54.77,Switzerland,"Switzerland, Kosovo",left,189,80,no,10.94,6.58,59.9,3.34,55.24,0.76,1.11,0.67,6.23,9.05,1.08,9,0.29,0,0.0,0.6,0.1,3,0.1,0.06,1,0.03,18,0.57,38.89,16.667,0.0,0.54,29.41,0.51,31.25,0.03,0.0,0.06,0.29,66.67,1.84,53.45,0.7,0.64,0.06,36.86,0.89,1.11,50.34,87.56,18.7,77.21,4.61,96.55,22.74,94.97,44.01,93.06,5.82,50.82,22.49,40.49,0.02,0.13,0.0,0.03,0.06,50.0,0.1,5.63,64.97,0.92,34.48,0.41,15.38,0.32,0.16,7.73,72.43,0,,0,,0,0.0,0.0,0.0,,,2.7,,,0.0,0.0,0.0,0.0,0,0.0
