Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
F. Arbeláez,Atlético Huila,LB,29,250000,,18,1360,0,0.17,Colombia,Colombia,left,181,71,no
Stiwart Acuña,Envigado,"AMF, LAMF, CF",27,250000,2026-12-31,5,172,1,0.74,Colombia,Colombia,right,180,0,yes
Christian Mafla,Santa Fe,LB,33,250000,2027-06-30,26,2091,0,0.11,Colombia,Colombia,left,175,70,no
Andrés Murillo,Comunicaciones II,"LCB, LB",30,250000,,15,1213,0,0.14,Colombia,Colombia,left,183,75,no
G. Montes,Estudiantes de Mérida,RB,30,250000,2026-12-31,1,98,0,0.0,Colombia,Colombia,right,179,0,no
Y. Díaz,Fortaleza,"RCB, LCB",28,250000,,4,166,0,0.0,Colombia,Colombia,right,178,70,no
E. Perlaza,Monagas,"RB, LB",37,250000,2026-12-31,31,2286,0,0.24,Colombia,Colombia,right,172,75,no
Jaime Giraldo,Semen Padang,LCB,28,250000,,2,37,0,0.0,Colombia,Colombia,left,187,80,no
J. Caicedo,Patriotas Boyacá,"RDMF, LCMF, LDMF",28,250000,,11,519,1,0.07,Colombia,Colombia,right,182,0,no
J. Maza,Jaguares de Córdoba,"LAMF, LW",31,250000,,13,697,0,1.14,Colombia,Colombia,left,174,69,no
Á. Meléndez,Real Cartagena,"RAMF, RW",29,250000,,16,542,1,1.92,Colombia,Colombia,right,170,62,no
F. Flórez,Alianza,"RCMF, RDMF, LDMF",33,250000,,29,1776,0,0.07,Colombia,Colombia,right,177,67,no
J. Valencia,,"LCMF, RCMF",28,250000,,23,1027,1,1.37,Colombia,Colombia,right,185,79,no
S. Gómez,,RB,28,250000,,1,96,0,0.0,Colombia,Colombia,right,180,0,no
L. Caicedo,,"DMF, RDMF, RCMF",30,250000,,36,3475,0,0.3,Colombia,Colombia,right,171,69,no
G. Mera,,LCB,36,250000,,23,2166,0,0.69,Colombia,Colombia,left,187,84,no
J. Sinisterra,Deportivo Garcilaso,"CF, RAMF, RW",28,250000,2026-12-31,35,1299,1,1.07,Colombia,Colombia,right,171,69,no
L. Pico,Fortaleza,"DMF, RCMF, LDMF",34,250000,,23,1538,0,0.14,Colombia,Colombia,right,177,77,no
A. Artunduaga,,LB,28,250000,,29,2254,1,0.67,Colombia,Colombia,left,175,72,no
W. De La Rosa,Jaguares de Córdoba,"RAMF, CF, RW",33,250000,2026-12-31,25,1335,2,1.45,Colombia,Colombia,right,166,64,no
D. Quiñones,Llaneros,RB,27,250000,2027-06-30,25,1667,0,0.6,Colombia,Colombia,right,171,67,no
Iago Falqué,,"AMF, RDMF",36,250000,,15,733,2,1.98,Spain,Spain,left,174,69,no
J. Pérez,,"LAMF, LW",35,250000,,35,2050,6,5.11,Colombia,Colombia,right,178,75,no
F. Pardo,Alianza,"RW, RAMF",35,250000,,42,2834,5,3.35,Colombia,Colombia,right,178,80,no
J. Arboleda,,RB,37,250000,,43,3619,0,0.59,Colombia,Colombia,right,178,70,no
R. Blanco,PSBS Biak Numfor,CF,27,250000,,20,666,2,4.02,Colombia,Colombia,right,180,74,no
D. Padilla,,"RDMF, LCMF, RCMF",32,250000,,30,1579,0,0.93,Colombia,Colombia,right,175,70,no
M. Castaño,Deportes Quindío,LB,32,250000,,38,3391,2,0.96,Colombia,Colombia,left,177,71,no
D. Martínez,Jaguares de Córdoba,GK,36,250000,2026-12-31,34,3247,0,0.0,Colombia,Colombia,right,180,74,no
Luis Vásquez,Atlético Bucaramanga,GK,30,250000,2026-12-31,10,961,0,0.0,Colombia,Colombia,right,187,80,no
M. Pérez,Deportivo Pereira,CF,35,250000,,35,2881,14,18.55,Colombia,Colombia,right,182,76,no
D. Novoa,Atlético Bucaramanga,GK,37,250000,2027-06-30,20,1953,0,0.0,Colombia,Colombia,right,186,80,no
J. Rodríguez,Águilas Doradas,"LCB, RCB",25,250000,2026-12-31,23,1687,1,0.61,Colombia,Colombia,right,185,75,no
Y. Mosquera,,"LB, LW",24,250000,,5,148,0,0.0,Colombia,Colombia,left,178,73,no
J. Caldera,Deportivo Cali,"RCB, LCB",24,250000,2027-12-31,21,1501,0,1.32,Colombia,Colombia,right,185,77,no
J. Tello,Deportivo Cali,LB,24,250000,,5,445,0,0.0,Colombia,Colombia,left,179,76,no
J. Mulato,Posušje,"LAMF, CF",23,250000,2028-06-30,2,30,0,0.0,Colombia,Colombia,left,180,75,yes
J. Ampudia,Independiente Yumbo,RB,26,250000,,7,563,0,0.12,Colombia,Colombia,right,175,0,no
A. Orelién,Tauro,"AMF, CF, LCMF",25,250000,2027-06-30,5,278,0,0.14,Panama,Panama,right,169,60,no
C. Ordóñez,Jaguares de Córdoba,"RCB, LCB",24,250000,,22,1925,2,1.14,Colombia,Colombia,right,186,79,no
Y. Góez,Deportivo Pasto,"LCMF, RCMF",26,250000,,37,2187,1,0.87,Colombia,Colombia,right,177,75,no
E. López,Real Cartagena,"RDMF, RCMF, LCMF",26,250000,2029-06-30,4,127,0,0.0,Colombia,Colombia,right,178,74,no
J. Díaz,CD Universitario,"RDMF, LDMF, RCMF",26,250000,2027-06-30,22,1065,0,0.07,Colombia,Colombia,right,178,70,no
O. Duarte,Comunicaciones ,CF,30,225000,2026-12-31,11,613,2,1.5,Colombia,Colombia,left,180,75,no
N. Palacios,,"RCB, LCB",34,225000,,11,453,0,0.0,Colombia,Colombia,right,190,72,no
A. Rivera,,LB,31,200000,,14,1027,0,0.18,Colombia,Colombia,left,175,70,no
S. Londoño,,GK,31,200000,,14,1368,0,0.0,Colombia,Colombia,right,184,70,no
O. Hernández,Deportivo Táchira,"DMF, RCMF, LCMF",33,200000,,6,135,0,0.14,Venezuela,Venezuela,right,170,72,no
C. Mosquera,,"AMF, RAMF, RWF",35,200000,,28,1261,0,1.38,Colombia,Colombia,right,174,72,no
B. Fernández,Patriotas Boyacá,CF,34,200000,,28,1852,6,6.36,Colombia,Colombia,right,183,80,no
D. Rodríguez,Jaguares de Córdoba,"RAMF, RW",30,200000,,27,1100,1,0.92,Venezuela,Venezuela,right,163,61,no
B. De Alba,Atlántico,"AMF, RCMF",33,200000,,4,212,0,0.25,Colombia,Colombia,left,168,68,no
A. Vuletich,Comunicaciones ,CF,34,200000,2027-06-30,17,787,1,2.33,Argentina,"Argentina, Croatia",right,185,80,no
N. Gallardo,San Martín Tucumán,"LB, LW",28,200000,2026-12-31,8,305,0,0.23,Argentina,Argentina,left,179,73,no
A. Barbaro,XV de Jaú,"AMF, RWF, LCMF",34,200000,,13,422,0,0.44,Argentina,"Argentina, Italy",left,177,72,no
J. García,,"LCMF, LDMF, RDMF",29,200000,,19,606,0,0.0,Colombia,Colombia,right,184,73,no
Jorge Ramos,César Vallejo,CF,33,200000,2026-12-31,1,16,0,0.0,Colombia,Colombia,right,183,73,no
J. Montaño,,"RB, RAMF",33,200000,,13,529,0,0.01,Colombia,Colombia,right,170,69,no
S. Herrera,Fortaleza,CF,31,200000,,8,579,2,2.0,Colombia,Colombia,right,178,71,no
F. Báez,Sportivo Ameliano,RCB,34,200000,2026-12-31,32,2985,1,1.19,Paraguay,Paraguay,right,183,70,no
J. Guevara,Arema,"LCB, LCMF, LDMF",34,200000,2027-06-30,23,1450,1,0.73,Colombia,Colombia,left,193,86,no
F. Castro,Atlético Bucaramanga,"LCMF, RCMF, RDMF",34,200000,2026-12-31,10,869,0,0.11,Colombia,Colombia,right,183,74,no
L. Paz,Once Caldas,"RDMF, DMF, RCMF",37,200000,,15,886,0,0.04,Colombia,Colombia,right,175,70,no
F. Torijano,Deportivo Pasto,RCB,37,200000,2026-12-31,39,3787,2,2.42,Colombia,Colombia,right,182,73,no
J. Riquett,Once Caldas,LCB,36,200000,2026-12-31,35,2975,0,0.68,Colombia,Colombia,left,188,80,no
D. Moreno,Once Caldas,CF,40,200000,2026-12-31,42,3861,22,18.82,Colombia,Colombia,right,178,83,no
S. Cárdenas,,AMF,36,200000,,45,4043,8,5.78,Colombia,Colombia,left,168,68,no
C. Subero,,RB,35,200000,,35,2932,0,0.23,Colombia,Colombia,right,170,68,no
J. Chaverra,Alianza,GK,33,200000,,45,4365,0,0.0,Colombia,Colombia,right,185,75,no
W. Morelo,,CF,39,200000,,44,3818,19,16.67,Colombia,Colombia,right,171,68,no
J. Barboza,La Luz,"LDMF, RDMF, DMF",35,200000,2026-12-31,13,888,2,0.34,Uruguay,Uruguay,right,178,68,no
L. Escalante,,"CF, RW, LAMF",34,200000,,33,1874,5,4.5,Colombia,Colombia,left,172,74,no
J. García,Águilas Doradas,"LCB, RCB",37,200000,,26,2409,0,1.22,Colombia,Colombia,right,186,75,no
K. Riascos,Charlotte Independence,RCB,31,200000,2026-11-30,37,3577,1,1.92,Colombia,Colombia,right,189,80,no
C. Vargas,,GK,36,200000,,8,786,0,0.0,Colombia,Colombia,right,184,84,no
B. Correa,,LB,33,200000,,31,2466,0,0.7,Colombia,Colombia,left,170,65,no
G. Meléndez,Academia Puerto Cabello,"LCB, RCB",31,200000,2026-12-31,25,2226,0,0.88,Venezuela,Venezuela,right,187,82,no
M. Castaño,Técnico Universitario,"AMF, RCMF, LCMF",27,200000,2026-12-31,12,416,0,0.38,Colombia,Colombia,right,176,64,no
D. Loaiza,Medellín,"RCMF, RDMF",32,200000,,22,1387,0,0.21,Colombia,Colombia,right,177,74,no
J. Valencia,ADT,GK,33,200000,2026-12-31,21,1973,0,0.0,Colombia,Colombia,right,183,75,no
V. Arboleda,,"RW, RAMF, LW",29,200000,,32,1801,3,3.38,Colombia,Colombia,right,170,65,no
J. Posada,,RB,30,200000,,37,3211,0,1.34,Colombia,Colombia,right,171,62,no
J. Andrade,Boca Juniors de Cali,"RCMF, LWF",30,200000,,29,1434,1,1.84,Colombia,Colombia,right,182,0,no
M. Rangel,Aurora,CF,35,200000,,31,2057,7,6.14,Colombia,Colombia,right,188,77,no
G. Ramírez,,"CF, AMF",36,200000,,19,658,3,2.88,Paraguay,"Paraguay, Mexico",right,181,74,no
G. Peña,,CF,26,200000,,16,913,2,4.08,Colombia,Colombia,right,190,68,no
C. Charris,,"RAMF, LAMF, RWB",24,200000,,7,181,0,0.4,Colombia,Colombia,right,0,0,no
J. Ditta,Real Cartagena,CF,22,200000,2027-06-30,1,13,0,0.0,Colombia,Colombia,,177,0,no
C. Mosquera,Bogotá,RB,25,200000,,12,1090,0,0.43,Colombia,Colombia,right,172,70,no
F. Rodríguez,Municipal Liberia,CF,33,175000,,3,69,0,0.05,Costa Rica,Costa Rica,right,182,80,no
A. Quintana,Atlanta,CF,34,175000,2026-12-31,24,1080,3,2.01,Argentina,Argentina,right,190,79,no
J. Infante,,LW,33,175000,,3,82,0,0.0,Venezuela,Venezuela,right,179,62,no
C. Robles,,"RDMF, RCMF, LCMF",34,175000,,21,1588,2,1.92,Colombia,Colombia,right,185,79,no
A. Montero,Estudiantes de Mérida,"RW, LW, LAMF",32,175000,2026-12-31,8,404,0,0.28,Venezuela,Venezuela,right,175,61,no
H. Mojica,,"AMF, RW, CF",33,175000,,19,1218,4,3.08,Colombia,Colombia,left,168,67,no
A. Del Valle,Alianza,"CF, RW",37,175000,,35,2482,11,10.25,Colombia,Colombia,right,175,67,no
C. Mancilla,Veraguas,LCB,33,175000,2026-12-31,7,389,0,0.17,Colombia,Colombia,right,184,72,no
J. Silva,,GK,32,175000,,22,1907,0,0.0,Colombia,Colombia,right,189,80,no
J. Barragán,Zamora,"CF, RW, LW",26,175000,2026-12-31,26,857,3,1.89,Venezuela,"Venezuela, Colombia",right,178,73,no
S. Palma,Boyacá Chicó,"LCB, RCB",26,175000,,4,265,0,0.0,Colombia,Colombia,right,189,81,no
L. Angulo,Hapoel Haifa,RCMF,30,150000,,14,982,1,0.97,Colombia,Colombia,right,188,78,no
J. Leudo,Real Cartagena,"DMF, RCMF, LDMF",32,150000,2026-12-31,16,1423,0,0.4,Colombia,Colombia,right,183,82,no
Jefferson Ramos,Aurora,"RAMF, RW, AMF",27,150000,2026-12-31,10,358,0,0.2,Colombia,Colombia,right,175,70,no
S. Leyton,Antofagasta,"RCMF, RDMF",33,150000,,14,698,2,1.02,Chile,Chile,right,177,74,no
J. Palacios,Unión Magdalena,"RW, RAMF, LW",29,150000,,11,534,0,0.08,Colombia,Colombia,right,171,67,no
S. Román,,GK,31,150000,,10,971,0,0.0,Colombia,Colombia,right,190,82,no
E. Caicedo,,LCB,31,150000,,14,1283,0,0.0,Colombia,Colombia,left,186,74,no
J. Pajoy,Santa Cruz,"LAMF, RAMF, RW",37,150000,,20,1116,0,1.62,Colombia,Colombia,left,175,74,no
F. Delgado,Deportivo Pereira,LB,27,150000,2026-12-31,24,2031,0,0.33,Colombia,Colombia,left,174,67,no
H. Acevedo,Unión Magdalena,GK,29,150000,,26,2561,0,0.0,Colombia,Colombia,right,185,81,no
D. Valdés,,CF,35,150000,,28,1803,3,6.97,Colombia,Colombia,right,178,76,no
J. Murillo,Unión Magdalena,RB,32,150000,,29,1923,0,0.7,Colombia,Colombia,right,178,75,no
D. Díaz,,"AMF, LDMF, RAMF",36,150000,,27,1456,1,0.83,Venezuela,Venezuela,right,170,67,no
J. Valencia,Firpo,"CF, LAMF",34,150000,,13,340,1,1.23,Colombia,Colombia,right,186,81,no
D. Gómez,,"RB, LB",38,150000,,26,1710,0,0.2,Colombia,Colombia,left,172,72,no
Jeferson Rivas,Real Potosí,"CF, LAMF, AMF",29,150000,,22,742,2,1.93,Colombia,Colombia,right,181,77,no
C. Henao,Jaguares de Córdoba,LCB,37,150000,,30,2596,1,1.14,Colombia,Colombia,left,187,85,no
J. Mena,Boyacá Chicó,"LCB, RCB",37,150000,2027-06-30,36,2847,1,1.78,Colombia,Colombia,right,183,79,no
A. Ramos,América de Cali,"CF, AMF",40,150000,,41,3725,11,13.04,Colombia,Colombia,right,185,75,no
D. Sánchez,Boyacá Chicó,LB,33,150000,,19,1698,0,0.03,Colombia,Colombia,left,182,80,no
V. Cabezas,Unión Magdalena,GK,28,150000,,6,545,0,0.0,Colombia,Colombia,left,190,79,no
J. Hernández,Academia Puerto Cabello,"LW, CF, RW",29,150000,2026-12-31,24,761,0,1.28,Venezuela,"Venezuela, Colombia",right,179,73,no
M. Duarte,Cúcuta Deportivo,LB,34,150000,,35,3133,1,1.6,Colombia,Colombia,left,171,67,no
D. Ruíz,,"RB, RW",28,150000,,17,1023,0,0.18,Colombia,Colombia,right,0,0,no
F. Coniglio,Virtus Francavilla,"CF, AMF",34,150000,2027-06-30,17,604,0,0.73,Argentina,"Argentina, Italy",right,184,84,no
Jefferson Duque,,CF,39,150000,,43,3353,19,16.69,Colombia,Colombia,right,184,86,no
A. Mejía,,"RDMF, DMF, RCMF",38,150000,,36,1910,1,0.81,Colombia,Colombia,right,177,75,no
J. Caicedo,Boca Juniors de Cali,CF,37,150000,,24,1456,5,5.55,Colombia,Colombia,right,180,78,no
W. Cuesta,Internacional Palmira,GK,33,150000,2026-12-31,35,3439,0,0.0,Colombia,Colombia,right,195,87,no
Y. Rosales,Alianza,"RB, RCB",25,150000,2026-12-31,18,1020,0,0.0,Colombia,Colombia,right,183,76,no
J. Loaiza,Llaneros,GK,23,150000,,1,94,0,0.0,Colombia,Colombia,,0,0,no
A. Morales,Firpo,"LAMF, LW, AMF",26,150000,,6,97,0,0.05,Colombia,Colombia,right,171,63,no
Y. Celedón,9 de Octubre,"LCB, LB",26,150000,2026-12-31,24,1648,0,0.39,Colombia,Colombia,left,168,62,no
D. Linarez,,LB,34,125000,,12,1105,0,0.01,Venezuela,Venezuela,left,172,64,no
R. Dinolis,San Francisco,"CF, LAMF",31,125000,2026-12-31,6,193,0,0.62,Panama,Panama,right,170,66,no
H. Vergara,Chiapas,"CF, AMF",27,125000,,12,271,1,0.21,Colombia,Colombia,left,184,0,no
D. Riascos,Internacional Palmira,CF,39,125000,,33,2435,12,10.56,Colombia,Colombia,right,182,75,no
P. Bueno,Estudiantil CNI,CF,36,125000,2026-12-31,14,479,2,2.36,Argentina,Argentina,right,181,77,no
Hárold Cummings,Malacateco,RCB,34,125000,2027-06-30,12,1152,0,0.33,Panama,Panama,right,183,84,no
C. Ramírez,Internacional Palmira,LCB,38,125000,,42,4014,12,10.33,Colombia,Colombia,left,182,81,no
J. Otálvaro,,"AMF, LAMF",28,125000,,8,227,1,0.42,Colombia,Colombia,right,174,68,no
E. Mosquera,,"LB, LCB",35,120000,,25,1825,0,0.23,Colombia,Colombia,left,183,77,no
J. Moreno,Dempo,LCB,29,100000,,16,1078,1,0.69,Colombia,Colombia,left,187,78,no
J. Mahecha,Inter Bogotá,"DMF, RCMF, RDMF",38,100000,,27,1552,0,0.42,Colombia,Colombia,right,176,67,no
R. Rentería,Deportivo Pereira,RCB,30,100000,,21,1989,1,0.44,Colombia,Colombia,right,181,81,no
C. Moya,,"LCB, RCB",28,100000,,4,297,0,0.12,Colombia,Colombia,right,194,0,no
G. Burdisso,,RCB,37,100000,,22,2115,1,1.44,Argentina,"Argentina, Italy",right,189,85,no
D. Abadia,North District,"CF, AMF",27,100000,,5,74,0,0.35,Colombia,Colombia,right,179,76,no
R. Quiñónes,,"LAMF, RW, RAMF",31,100000,,6,194,0,0.2,Colombia,Colombia,right,185,75,no
Y. González,,"LCB, RCB",36,100000,,22,1668,0,1.54,Colombia,"Colombia, Equatorial Guinea",right,178,80,no
J. Segura,,RCB,35,100000,,7,347,0,0.0,Colombia,Colombia,right,185,76,no
J. Scott,,"DMF, RDMF, RCMF",31,100000,,7,300,0,0.0,Colombia,Colombia,right,0,0,no
A. Escobar,Real Cartagena,"LB, LWF",29,100000,2026-12-31,10,576,0,0.07,Colombia,Colombia,left,0,0,no
F. Banguero,,LB,37,100000,,9,374,0,0.03,Colombia,Colombia,right,180,74,no
W. Guisao,,"RW, RAMF, RWF",34,100000,,34,2188,2,2.32,Colombia,Colombia,right,177,75,no
M. Piedrahita,,"RW, RB, RCMF",41,100000,,37,2949,2,3.36,Colombia,Colombia,right,175,72,no
C. Sánchez,,"DMF, LDMF, RDMF",40,100000,,42,4004,2,2.26,Colombia,Colombia,left,182,80,no
J. Herrera,Atlético Huila,LB,30,100000,,19,1002,0,0.32,Colombia,Colombia,left,177,67,no
B. Téliz,Budoni,"LDMF, LCMF, LAMF",34,100000,,36,2040,2,2.54,Uruguay,Uruguay,left,174,67,no
D. Vega,,"CF, LAMF",30,100000,,28,1225,2,1.83,Colombia,Colombia,right,174,66,no
H. Castillo,,CF,32,100000,,7,250,0,0.63,Colombia,Colombia,left,182,76,no
L. Payares,Cúcuta Deportivo,"LCB, CB",36,100000,,25,2411,0,1.25,Colombia,Colombia,left,185,73,no
J. Rodríguez,Envigado,"LAMF, LW, AMF",30,100000,2027-06-30,7,218,0,0.06,Colombia,Colombia,right,180,71,no
R. Rosales,Tigres,RB,25,100000,,13,745,0,0.06,Colombia,Colombia,right,181,70,no
D. Ibarra,Tigres,LCMF,25,100000,,1,50,0,0.02,Colombia,Colombia,right,0,0,no
J. Estupiñan,Makedonija GjP,"CF, RW, RAMF",26,100000,,21,809,2,2.08,Colombia,Colombia,right,174,67,no
S. Múñoz,Independiente Rivadavia,"LWF, RAMF",26,100000,2026-06-30,3,110,0,0.1,Colombia,Colombia,right,173,66,no
Y. Meneses,,"AMF, LW, CF",26,100000,,7,295,1,0.83,Colombia,Colombia,left,182,0,no
F. García,,CF,24,100000,,1,31,0,0.22,Colombia,Colombia,right,177,72,no
S. Gularte,,CF,36,75000,,8,281,0,0.63,Uruguay,Uruguay,right,181,78,no
J. Suárez,,RB,27,75000,,1,99,0,0.0,Colombia,Colombia,,0,0,no
J. Vacca,Tacna Heroica,"RCB, RB",28,75000,2026-12-31,16,853,0,0.61,Colombia,Colombia,right,186,79,no
H. Gómez,,RB,34,75000,,27,2118,2,1.81,Colombia,Colombia,right,174,72,no
G. Gómez,Real Cartagena,GK,30,50000,2026-12-31,4,304,0,0.0,Colombia,Colombia,,184,74,no
A. Gutiérrez,Deportivo Madryn,"RCB, LCB, RB",31,50000,2026-12-31,8,429,0,0.41,Colombia,Colombia,right,192,0,no
E. Bolaños,CD Universitario,"CF, LWF",27,50000,2026-12-31,26,1393,3,3.9,Colombia,Colombia,right,184,73,no
J. Guzmán,,"LAMF, CF",28,50000,,1,19,0,0.0,Colombia,Colombia,,168,62,no
C. Arboleda,,RB,40,50000,,17,1005,0,0.01,Colombia,Colombia,right,169,60,no
M. Balanta,,"RW, RAMF, RWF",36,50000,,15,1058,0,0.14,Colombia,Colombia,right,177,76,no
J. Mora,Real Santander,GK,29,50000,,3,292,0,0.0,Colombia,Colombia,right,190,86,no
J. Pérez,,RB,29,50000,,11,965,0,0.07,Colombia,Colombia,right,179,0,no
Leyvin Balanta,,LB,35,50000,,11,760,0,0.06,Colombia,Colombia,left,186,78,no
J. Rengifo,,RW,29,50000,,2,83,0,0.01,Colombia,Colombia,right,173,60,no
R. Sánchez,,GK,42,50000,,15,1488,0,0.0,Colombia,Colombia,right,186,80,no
J. Caicedo,,"CF, LW",30,50000,,2,61,0,0.03,Colombia,Colombia,left,181,76,no
J. Angulo,Internacional Palmira,RB,37,50000,2026-12-31,13,1239,0,0.1,Colombia,Colombia,right,180,72,no
Teófilo Gutiérrez,Junior,"AMF, CF",41,50000,2026-12-31,28,2178,5,4.2,Colombia,Colombia,right,177,81,no
M. Arias,,GK,28,50000,,1,98,0,0.0,Colombia,Colombia,left,188,81,no
F. Mercado,,"CF, AMF",36,50000,,23,1188,3,6.04,Colombia,Colombia,left,174,74,no
J. Vásquez,,"DMF, RDMF, RCMF",39,50000,,31,2280,1,0.82,Colombia,Colombia,right,177,76,no
G. Ortiz,Nacional Asunción,GK,37,50000,2026-12-31,20,1965,0,0.01,Paraguay,Paraguay,right,188,82,no
F. Rodríguez,Atlético Huila,"LDMF, RDMF, DMF",39,50000,,34,1968,1,0.56,Colombia,Colombia,right,183,88,no
C. Moreno,,RB,34,50000,,12,908,0,0.01,Colombia,Colombia,right,171,70,no
C. Ayala,,"RCMF, RDMF, DMF",40,50000,,35,2726,1,1.4,Colombia,Colombia,right,179,74,no
Y. Tolosa,Deportivo Pasto,"RCMF, LCMF",27,50000,,10,347,0,0.06,Colombia,Colombia,right,177,70,no
J. Palomino,,"CB, DMF, LDMF",37,50000,,38,3405,1,4.4,Colombia,Colombia,right,182,70,no
J. Lopera,,"RCB, CB",39,50000,,25,2055,0,0.44,Colombia,Colombia,right,181,79,no
F. Stáble,,"RW, RAMF, CF",31,50000,,6,134,0,0.2,Argentina,Argentina,right,179,73,no
N. Tapia,,"LB, RB, AMF",35,50000,,28,1537,0,0.04,Colombia,Colombia,left,170,60,no
A. Cadavid,,LCB,40,50000,,45,4337,12,10.82,Colombia,Colombia,left,188,86,no
C. Marrugo,,"AMF, CF",41,50000,,42,3035,5,7.23,Colombia,Colombia,right,176,71,no
G. Gutiérrez,,LB,36,50000,,24,2099,0,0.5,Colombia,Colombia,left,170,72,no
I. Rivas,,CF,38,50000,,15,826,5,3.92,Colombia,Colombia,right,177,73,no
D. López,Jaguares de Córdoba,CF,34,50000,2026-12-31,40,2744,8,8.79,Colombia,Colombia,right,176,74,no
J. Ávila,,RCB,34,50000,,22,1808,0,0.14,Colombia,Colombia,right,190,85,no
J. Ramírez,,"LCMF, AMF",35,50000,,35,2869,3,4.72,Colombia,Colombia,left,181,83,no
A. Otero,,"AMF, CF",30,50000,,2,89,0,0.4,Colombia,Colombia,right,175,70,no
Q. Danloux,,"LCMF, LDMF, RCMF",24,50000,,13,263,1,0.34,France,France,right,180,0,no
S. Cubides,Jaguares de Córdoba,"CF, LCMF, AMF",25,50000,,6,113,1,0.21,Colombia,Colombia,right,194,83,no
J. Méndez,,"CF, RAMF, RW",25,50000,,8,243,0,0.14,Panama,"Panama, El Salvador",left,168,67,no
D. Mina,Correcaminos UAT,"LAMF, RW, RCMF",23,50000,,5,120,0,0.0,Colombia,Colombia,right,179,70,no
M. Herrera,,"LCMF, RCMF, LW",24,50000,,9,397,0,0.32,Colombia,Colombia,,182,0,no
B. Escobar,,RB,26,50000,,6,279,0,0.0,Colombia,Colombia,,0,0,no
D. Betancourth,,CF,23,50000,,3,102,0,0.05,Colombia,Colombia,,183,78,no
J. Gallego,,"LCMF, AMF",25,50000,,3,63,0,0.0,Colombia,Colombia,right,173,70,no
C. Paternina,,"RCMF, RW",25,50000,,1,10,0,0.0,Colombia,Colombia,,166,60,no
J. Del Río,,"RW, LW, RCMF",24,50000,,6,171,0,0.1,Colombia,Colombia,right,163,59,no
B. Cundumi,Vega Real,RCB,25,50000,,2,93,0,0.0,Colombia,Colombia,,184,0,no
Christian Andrade,,RB,26,50000,,4,290,0,0.0,Colombia,Colombia,right,180,77,no
Y. Martínez,Boyacá Chicó,"LB, LWF, LWB",26,50000,2026-12-31,12,645,0,0.0,Colombia,Colombia,right,173,66,no
M. Acosta,Paysandu FC,"RCB, RDMF, LDMF",38,25000,,38,2354,2,2.17,Uruguay,"Uruguay, Canada",right,187,84,no
O. Berrío,,"RAMF, LAMF, CF",35,25000,,14,575,1,0.74,Colombia,Colombia,right,182,80,no
S. Cortes,,LCMF,25,25000,,2,84,0,0.0,Colombia,Colombia,right,0,0,no
E. Moreno,Deportivo Pereira,"RB, RCB",24,25000,2027-06-30,24,1875,0,0.07,Colombia,Colombia,right,179,68,no
L. Randazzo,Deportivo Pereira,AMF,27,0,,1,25,0,0.07,Venezuela,Venezuela,right,179,65,no
J. Zea,Nogoom,LW,27,0,,1,7,0,0.0,Colombia,Colombia,,0,0,no
E. Laszo,Llaneros,"RCB, RDMF, LDMF",27,0,,16,956,1,0.74,Colombia,"Colombia, Spain",right,184,81,no
L. Ruíz,,CF,39,0,,42,3571,16,13.55,Colombia,Colombia,right,181,80,no
J. Mosquera,Cariari Pococí,"DMF, LDMF, RDMF",35,0,,10,792,0,0.05,Colombia,Colombia,right,172,66,no
J. Gómez,,RCB,30,0,,16,1372,0,0.0,Colombia,Colombia,right,183,78,no
M. Cano,,"CF, AMF",28,0,,4,127,0,0.0,Colombia,Colombia,,0,0,no
Y. Anchico,,"RB, LCMF, RCMF",42,0,,11,606,0,0.01,Colombia,Colombia,right,182,75,no
D. Cano,,RCB,40,0,,13,1192,0,0.19,Colombia,Colombia,right,180,76,no
S. Montoya,Barry Buccaneers,AMF,34,0,,13,504,1,0.75,Colombia,Colombia,left,172,63,no
H. Suárez,Internacional Palmira,"RDMF, LDMF, RCMF",32,0,,23,1491,0,1.0,Colombia,Colombia,right,171,66,no
J. Vargas,Puebla,LCB,31,0,2027-12-31,33,3099,2,3.66,Costa Rica,Costa Rica,left,192,88,no
J. Miranda,,"CF, LAMF, RW",29,0,,5,201,0,0.07,Colombia,Colombia,right,174,70,no
J. Escobar,,"LW, LWF",27,0,,3,125,0,0.0,Colombia,Colombia,right,174,76,no
A. Ozeri,Bnei Eilat,"RCMF, LCMF",28,0,,2,47,0,0.0,United States,United States,right,0,0,no
O. Henríquez,,"RCB, LCB",37,0,,15,1205,0,0.12,Colombia,Colombia,right,186,82,no
C. Tejedor,,AMF,27,0,,1,31,0,0.0,Colombia,Colombia,,0,0,no
J. Mancilla,,"LCMF, RDMF, RCMF",28,0,,16,741,0,0.49,Colombia,Colombia,right,170,69,no
J. Arango,Capital Brasilia,"CF, AMF",35,0,,5,165,0,0.02,Colombia,Colombia,right,185,80,no
P. Mina,,GK,41,0,,10,988,0,0.0,Colombia,Colombia,right,183,81,no
C. Carrillo,,"LDMF, LCMF, RCMF",33,0,,17,1358,0,0.44,Colombia,Colombia,right,179,65,no
J. Giraldo,,"RCMF, RDMF",27,0,,4,178,0,0.0,Colombia,Colombia,right,165,75,no
