Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
D. Ramírez,,"RB, RW, RWF",25,100000,,14,1134,0,0.4,Colombia,Colombia,right,172,0,no
C. Hinestroza,Fortaleza,LB,36,100000,,31,2960,1,1.13,Colombia,Colombia,left,172,71,no
J. Ramírez,Cúcuta Deportivo,GK,29,100000,,5,450,0,0.0,Colombia,Colombia,right,181,0,no
D. Valencia,,LCB,35,100000,,1,25,0,0.0,Colombia,Colombia,right,187,83,no
J. Martínez,Bogotá,"LW, LWF, RW",24,100000,,31,1302,2,3.21,Colombia,Colombia,,0,0,no
L. Mena,,"LB, RB",32,100000,,8,437,0,0.01,Colombia,Colombia,right,169,65,no
K. Angulo,Independiente,LCB,24,100000,2026-12-31,4,272,0,0.06,Colombia,Colombia,,189,75,no
H. Reina,Boca Juniors de Cali,CF,35,100000,,33,2232,6,7.94,Colombia,Colombia,right,177,70,no
R. Quiñónes,,"RB, RW",31,100000,,12,687,2,1.26,Colombia,Colombia,right,185,75,no
Y. Meneses,,"LCMF, CF, RAMF",26,100000,,15,499,2,0.58,Colombia,Colombia,left,182,0,no
R. Castillo,,AMF,35,100000,,22,1278,0,1.28,Colombia,Colombia,left,170,70,no
C. Mina,,"CF, LAMF, RAMF",29,100000,,12,801,0,1.79,Colombia,Colombia,right,181,72,no
C. Moya,,"RCB, LCB, CB",28,100000,,9,669,0,0.15,Colombia,Colombia,right,194,0,no
Breiner Camilo,Confiança,"RW, RWF, CF",25,100000,2026-10-30,26,1409,2,2.15,Colombia,Colombia,,174,0,yes
J. Ospina,Los Chankas,"LCMF, AMF, RCMF",25,100000,,11,479,2,0.7,Colombia,Colombia,left,170,61,no
L. González,Anzoátegui FC,"RW, CF, RCMF",27,100000,2026-12-31,9,439,3,0.51,Venezuela,Venezuela,left,174,66,no
M. Ramírez Álvarez,Sport Sébaco,"LCMF, AMF",36,100000,2026-06-30,34,3168,0,2.72,Colombia,Colombia,right,170,70,no
M. Barragan,CD Universitario,"RCMF, LCMF",27,100000,,20,1199,1,1.3,Colombia,Colombia,right,184,71,no
J. Montes,Técnico Universitario,CF,29,100000,2026-12-31,28,2008,5,4.41,Colombia,Colombia,right,187,0,no
L. Payares,Cúcuta Deportivo,LCB,36,100000,,22,2164,1,2.23,Colombia,Colombia,left,185,73,no
J. Jaramillo,Atlético,GK,26,100000,,26,2538,0,0.0,Colombia,Colombia,,187,58,no
J. Alomía,Atlético,RCB,27,100000,,34,2948,1,2.02,Colombia,Colombia,,200,0,no
J. Quintero,,LB,27,100000,,19,1357,1,0.22,Colombia,Colombia,,0,0,no
J. Herrera,Atlético Huila,LB,30,100000,,15,1156,0,0.72,Colombia,Colombia,left,177,67,no
D. Rodríguez,,"CF, AMF",31,100000,,35,1847,5,3.88,Colombia,Colombia,right,172,72,no
G. Tegüé,Real Cartagena,"RCB, LCB",26,100000,,15,1309,0,0.43,Colombia,Colombia,right,186,76,no
J. Cabarcas,Dunav ot Ruse,"LCB, RCB",24,100000,2028-06-30,32,3061,0,0.87,Colombia,Colombia,,0,0,no
R. Angulo,Deportes Quindío,"LW, LAMF",25,100000,,35,2430,2,2.31,Colombia,Colombia,,0,0,no
H. Angulo,Boca Juniors de Cali,"LCMF, RDMF, LDMF",26,100000,,34,3148,0,0.75,Colombia,Colombia,left,192,0,no
E. Lescano,Bogotá,GK,22,100000,,29,2736,0,0.0,Colombia,Colombia,right,183,0,no
D. Barrios,Orsomarso,"RCB, LCB",22,100000,,7,514,1,1.33,Colombia,Colombia,,0,0,no
R. Caraballo,Sarajevo,CF,22,100000,2029-06-30,27,1933,6,6.34,Colombia,Colombia,right,182,80,no
G. Meneses,Leones,"LCB, RCB, CB",24,75000,,28,1840,4,1.68,Colombia,Colombia,right,193,92,no
H. Gómez,,LB,34,75000,,5,313,0,0.0,Colombia,Colombia,right,174,72,no
J. Machado,Jocoro,"CF, AMF",33,75000,,5,105,0,0.17,Colombia,Colombia,right,177,74,no
J. Suárez,,"RCB, LCB",27,75000,,5,433,0,0.44,Colombia,Colombia,,0,0,no
J. Vergara,,"RCB, RCMF, DMF",26,75000,,18,1165,2,0.64,Colombia,Colombia,,0,0,no
R. Fruto,Leones,"RB, RWB",23,50000,,29,1428,1,1.0,Colombia,Colombia,,0,0,no
M. Chaves,,"RW, RWF, LW",27,50000,,12,627,1,1.8,Colombia,Colombia,,183,0,no
H. Pertúz,,"RCB, LCB",37,50000,,18,1587,3,0.3,Colombia,Colombia,right,183,78,no
C. Gallego,,"LB, LCMF",37,50000,,28,1851,0,0.1,Colombia,Colombia,left,174,78,no
S. Villareal,El Farolito,"DMF, RCMF, RDMF",31,50000,,11,793,0,0.17,Colombia,Colombia,right,183,78,no
J. Pérez,,RCB,29,50000,,11,861,1,0.81,Colombia,Colombia,right,179,0,no
D. Agudelo,Atlético,GK,29,50000,,1,98,0,0.0,Colombia,Colombia,right,191,79,no
S. Palomeque,,"DMF, RCMF, LCMF",26,50000,,20,659,0,0.35,Colombia,Colombia,right,176,72,no
J. Mejía,,"CF, LW, LWF",24,50000,,25,1155,0,0.8,Colombia,Colombia,,180,0,no
E. Pérez,,"RB, LB, LCB",24,50000,,7,352,0,0.01,Colombia,Colombia,,181,76,no
Y. Orozco,,"RCMF, AMF",32,50000,,2,25,0,0.02,Colombia,Colombia,right,171,64,no
C. Mina,,"RCB, LCB",27,50000,,11,898,0,0.17,Colombia,Colombia,,187,0,no
R. Romaña,Llaneros,GK,29,50000,,2,203,0,0.0,Colombia,Colombia,right,180,74,no
J. Muñoz,,RCB,37,50000,,37,3377,0,1.14,Colombia,Colombia,right,178,75,no
A. Cadavid,Internacional Palmira,GK,35,50000,,2,195,0,0.0,Colombia,Colombia,left,179,69,no
J. González,,"LCMF, DMF",31,50000,,3,243,0,0.0,Colombia,"Colombia, Venezuela",right,180,76,no
David Fonda,Teruel,"LB, LCB",28,50000,2026-06-30,7,404,0,0.0,Spain,Spain,left,174,68,no
G. Bolívar,,"RCMF, DMF, RDMF",24,50000,,7,512,0,0.08,Colombia,Colombia,right,171,65,no
William Mackleyther,,"AMF, LW, LAMF",25,50000,,15,614,0,0.66,Colombia,Colombia,left,178,0,no
M. Arias,,GK,28,50000,,9,897,0,0.0,Colombia,Colombia,left,188,81,no
D. Mina,Correcaminos UAT,"RAMF, RW",23,50000,,15,1140,2,2.75,Colombia,Colombia,right,179,70,no
M. Aguilar,,"CF, RAMF, LAMF",24,50000,,7,212,0,0.3,Colombia,Colombia,right,186,76,no
M. Herrera,,"LCMF, LDMF, RCMF",24,50000,,16,1169,1,1.47,Colombia,Colombia,,182,0,no
Q. Danloux,,"RCMF, RDMF",24,50000,,11,676,0,0.4,France,France,right,180,0,no
B. Escobar,,RB,26,50000,,6,490,0,0.0,Colombia,Colombia,,0,0,no
J. Trujillo,,LB,33,50000,,19,1779,1,1.27,Colombia,Colombia,left,175,74,no
S. Rodríguez,,"RCMF, RDMF",33,50000,,10,873,0,1.48,Colombia,Colombia,right,182,72,no
A. Otero,,"CF, RW, LW",30,50000,,7,304,1,0.63,Colombia,Colombia,right,175,70,no
K. Ventes,,CB,24,50000,,19,1150,0,0.68,Colombia,Colombia,,0,0,no
E. Camacho,,"LAMF, AMF, LCMF",25,50000,,7,375,1,0.46,Colombia,Colombia,right,0,0,no
A. Mojica,,"RB, RWB",27,50000,,25,1608,1,1.25,Colombia,Colombia,right,176,0,no
E. Balanta,Atlético,"CB, RCB, DMF",30,50000,,24,1934,0,0.49,Colombia,Colombia,,184,0,no
I. Rivas,,"CF, AMF",38,50000,,20,1257,6,6.07,Colombia,Colombia,right,177,73,no
C. Riascos,,"RCMF, RW",32,50000,,12,858,2,0.35,Colombia,Colombia,right,178,74,no
J. Guzmán,,CF,28,50000,,1,11,0,0.0,Colombia,Colombia,,168,62,no
J. Lemus,Barranquilla,GK,27,50000,,4,393,0,0.0,Colombia,Colombia,right,183,80,no
F. Mendoza,Real Santander,"RCMF, DMF, LCMF",25,50000,,23,926,2,1.5,Colombia,Colombia,,0,0,no
G. Reyes,Estrela Amadora U23,RB,25,50000,,5,116,0,0.0,Colombia,Colombia,right,0,0,no
J. Celis,,"RCMF, LCMF",25,50000,,11,266,0,0.0,Colombia,Colombia,,0,0,no
J. Liñan,Real Santander,"LWF, LW",26,50000,,17,731,1,2.41,Colombia,Colombia,,0,0,no
J. Ascanio,Real Santander,"RWF, RB",26,50000,,5,253,1,1.1,Colombia,Colombia,,0,0,no
G. Benjumea,Juventude Évora,LCB,30,50000,,15,1418,2,1.43,Colombia,Colombia,left,187,80,no
Y. Martínez,Boyacá Chicó,LB,26,50000,2026-12-31,12,903,0,0.05,Colombia,Colombia,right,173,66,no
J. Gallego,,"LW, LAMF, LWF",25,50000,,6,312,1,0.63,Colombia,Colombia,right,173,70,no
B. Gómez,,"LAMF, LWF, LW",26,50000,,6,563,2,0.68,Colombia,Colombia,right,165,59,no
J. Amaya,Patriotas Boyacá,GK,23,50000,,1,94,0,0.0,Colombia,Colombia,,0,0,no
B. Cundumi,Vega Real,RCB,25,50000,,26,2379,1,2.11,Colombia,Colombia,,184,0,no
G. Gómez,Real Cartagena,GK,30,50000,2026-12-31,20,1866,0,0.0,Colombia,Colombia,,184,74,no
M. Jiménez,Deportes Quindío,GK,30,50000,,16,1519,0,0.0,Colombia,Colombia,,178,0,no
Pabue Casiani,,"LB, LWB",22,50000,,1,65,0,0.01,Colombia,Colombia,,0,0,no
J. García,Estudiantil CNI,"LW, CF, RW",22,50000,,25,1051,1,2.31,Colombia,Colombia,right,178,0,no
A. Ordóñez,Bratstvo Bosanska Krupa,"LCB, RCB",27,25000,,3,291,0,0.0,Colombia,Colombia,,0,0,no
B. Orozco,,"DMF, RCMF",27,25000,,2,128,0,0.01,Colombia,Colombia,left,170,0,no
L. López,Humaitá,"RCMF, LCMF",25,10000,,20,1154,0,0.64,Colombia,Colombia,right,175,68,no
C. Herrera,Barranquilla,RB,24,10000,,14,892,1,0.12,Colombia,Colombia,right,179,70,no
J. Herrera,,RB,27,10000,,1,46,0,0.0,Colombia,Colombia,right,180,0,no
D. Reales,Atlético,"LCB, LB",25,10000,,11,933,0,0.33,Colombia,Colombia,,0,0,no
E. Montaño,Vega Real,"DMF, LDMF, LCMF",30,10000,2026-06-30,18,960,0,0.14,Colombia,Colombia,,175,0,no
E. Zapata Mina,Envigado,"LCB, LB",26,10000,,2,55,0,0.0,Colombia,Colombia,right,190,0,no
М. Paz,,GK,31,10000,,2,127,0,0.0,Colombia,Colombia,,184,71,no
D. Pedrozo,Tolima,"LB, LCB",22,10000,2028-12-31,8,521,1,0.41,Colombia,Colombia,left,183,77,no
J. Cerpa,Barranquilla,"LCMF, RCMF",22,10000,,7,130,0,0.0,Colombia,Colombia,,174,0,no
E. López,Matagalpa,AMF,27,0,,1,30,0,0.0,Colombia,Colombia,unknown,0,0,no
D. Barbosa,,"CF, RDMF",24,0,,2,57,0,0.0,,,unknown,0,0,no
J. Ramírez,,"AMF, LAMF",24,0,,3,47,0,0.0,Colombia,Colombia,left,182,0,no
C. Rivas,,CF,25,0,,8,678,0,1.33,Colombia,Colombia,unknown,0,0,no
L. Guevara,Real Cartagena,"RDMF, DMF, LDMF",24,0,,33,2211,2,1.32,Colombia,Colombia,unknown,0,0,no
L. Gigli,Midland,LCB,35,0,2026-12-31,39,3754,1,1.46,Argentina,Argentina,right,192,90,no
D. Hurtado,,CF,26,0,,1,47,0,0.08,Colombia,Colombia,,180,73,no
J. Murillo,,"RCMF, DMF, RDMF",30,0,,18,807,0,0.12,Colombia,Colombia,,0,0,no
M. García,Millonarios,"RCMF, DMF, LCMF",27,0,2028-12-30,37,2678,2,3.04,Colombia,Colombia,right,178,0,no
P. Ospina,,LW,23,0,,1,25,0,0.0,Colombia,Colombia,left,0,0,no
C. Hincapie,,RCMF,25,0,,3,139,0,0.04,Colombia,Colombia,,0,0,no
M. Arboleda,Leones,RB,26,0,,33,2721,0,0.72,Colombia,Colombia,right,0,0,no
J. Zapata,Once Caldas,"LAMF, LWF, CF",26,0,2027-06-30,29,2144,9,6.62,Colombia,Colombia,left,0,0,no
S. Yabur,El Farolito,"DMF, LDMF, RDMF",27,0,,5,349,0,0.0,Colombia,Colombia,right,182,71,no
S. Motta,,"LDMF, RCMF, RDMF",42,0,,16,603,0,0.04,Colombia,Colombia,left,170,68,no
J. Núñez,,"AMF, CF, RAMF",37,0,,4,181,0,0.4,Colombia,Colombia,left,173,69,no
C. Novoa,,LB,26,0,,1,75,0,0.0,Colombia,Colombia,,0,0,no
W. Mosquera,,GK,41,0,,3,243,0,0.0,Colombia,Colombia,right,194,89,no
J. Tegue,,"RAMF, LW, CF",25,0,,5,164,0,0.53,Colombia,Colombia,unknown,0,0,no
R. Victoria,,"LB, LCMF, LWF",25,0,,3,52,0,0.0,Colombia,Colombia,unknown,0,0,no
M. Carabalí,Barranquilla,"RWF, RW",23,0,2026-12-31,36,2156,3,3.33,Colombia,Colombia,,176,0,no
Jhan Torres,Operário PR,"LCB, LB",25,0,2026-11-30,32,2873,1,0.55,Colombia,Colombia,left,186,79,no
G. Martínez,,GK,24,0,,1,95,0,0.0,Colombia,Colombia,,0,0,no
K. Padilla,Internacional Palmira,"RCMF, RW",25,0,2026-12-31,16,1549,4,1.24,Colombia,Colombia,left,172,65,no
