Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Vegas,León,Colo Colo,LCB,29,4000000,2028-06-30,22,1834,2,1.37,0,0.08,14.33,60.27,Chile,Chile,left,180,75,yes,9.37,5.55,71.68,5.25,57.01,0.64,1.1,0.39,4.76,8.24,0.98,9,0.44,1,0.05,0.34,0.1,2,0.1,0.07,2,0.1,14,0.69,35.71,14.286,0.0,0.2,25.0,0.2,25.0,0.0,0.0,0.0,0.1,50.0,0.88,44.44,0.83,0.93,0.0,34.94,0.25,0.34,48.88,88.25,18.3,76.94,3.63,94.59,22.82,96.34,42.89,93.48,5.79,51.69,20.83,39.21,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.66,68.42,0.2,25.0,0.39,37.5,0.05,0.05,7.9,65.84,0,,0,,0,0.0,0.0,0.0,,,2.6,,,0.0,0.0,0.0,0.0,0,0.0
I. Ramírez,Newell's Old Boys,Everton,CF,29,3500000,2027-12-31,12,748,2,3.75,2,1.12,19.85,26.67,Uruguay,"Uruguay, Italy",right,180,78,no,3.49,2.89,66.67,5.9,18.37,0.24,0.34,0.0,1.32,1.89,1.68,3,0.36,0,0.0,1.8,0.24,0,0.0,0.45,0,0.0,20,2.41,45.0,10.0,0.24,0.36,100.0,0.24,100.0,0.12,100.0,0.12,0.96,37.5,6.14,21.57,2.89,0.48,0.12,9.02,2.41,0.84,11.43,80.0,1.68,71.43,3.13,92.31,3.49,82.76,10.59,78.41,0.48,100.0,11.93,6.41,0.13,0.72,0.0,0.12,0.0,0.0,0.36,0.72,66.67,0.48,75.0,0.0,0.0,0.6,0.36,0.96,50.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2,100.0
N. Díaz,Club Tijuana,Unión Española,LCB,27,3000000,2027-06-30,10,952,0,1.24,0,0.51,15.13,65.63,Chile,Chile,left,180,73,no,10.87,5.96,77.78,3.5,72.97,0.66,0.93,0.38,5.58,7.8,0.85,2,0.19,0,0.0,0.28,0.0,0,0.0,0.12,0,0.0,8,0.76,12.5,0.0,0.0,0.66,28.57,0.66,28.57,0.0,0.0,0.09,0.38,0.0,3.59,55.26,1.13,2.08,0.09,28.08,0.28,1.32,45.95,83.95,21.65,73.36,3.12,96.97,17.49,93.51,38.1,90.07,7.18,56.58,21.76,36.04,0.05,0.47,0.0,0.0,0.09,0.0,0.0,7.66,64.2,1.23,38.46,0.95,30.0,0.38,0.19,10.49,67.57,0,,0,,0,0.0,0.0,0.0,,,2.17,,,0.0,0.0,0.0,0.09,0,0.0
B. Cortés,Argentinos Juniors,Colo Colo,GK,31,3000000,2027-12-31,8,813,0,0.0,0,0.0,0.77,85.71,Chile,Chile,right,186,90,yes,1.22,0.11,100.0,0.55,100.0,0.0,0.0,0.0,1.11,1.89,0.0,1,0.11,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,0.11,0.0,21.48,90.72,11.85,85.98,0.22,100.0,8.19,97.3,16.16,98.63,5.2,68.09,27.47,51.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,70.59,0.0,0.0,0.0,0.0,0.0,0.0,4.65,76.19,9,1.0,33,3.65,2,72.73,8.88,0.98,-0.12,-0.013,0.0,1.77,0.55,,,,0.0,0,0.0
A. Medina,Everton,Everton,"RW, LW",28,2000000,2028-12-31,28,2429,4,2.86,1,5.68,20.75,46.61,Uruguay,Uruguay,right,170,71,no,8.74,6.37,65.12,3.0,33.33,0.33,0.46,0.07,4.26,5.82,1.0,8,0.3,1,0.04,3.63,0.15,4,0.15,0.11,0,0.0,43,1.59,32.56,9.302,0.04,2.48,52.24,0.44,41.67,2.0,53.7,0.22,3.48,52.13,9.6,39.0,1.56,1.96,0.63,20.64,1.63,1.07,31.72,78.86,9.08,66.94,5.19,91.43,11.86,83.13,25.97,83.02,3.45,66.67,19.25,32.82,0.21,1.82,0.11,0.0,0.07,0.0,0.44,4.82,70.0,3.33,60.0,0.56,40.0,1.07,1.15,5.37,81.38,0,,0,,0,0.0,0.0,0.0,,,0.11,,,1.15,0.19,40.0,2.22,0,0.0
L. Di Yorio,Santos Laguna,Universidad de Chile,CF,29,2000000,2028-12-31,27,1932,12,11.76,1,1.65,23.2,34.54,Argentina,"Argentina, Italy",right,186,83,no,3.35,2.93,63.49,6.38,46.72,0.05,0.08,0.14,1.44,2.53,0.98,3,0.14,1,0.05,2.33,0.56,12,0.56,0.55,1,0.05,62,2.89,43.55,19.355,0.05,1.35,13.79,0.09,0.0,1.16,8.0,0.19,2.24,39.58,10.06,23.15,4.57,0.89,0.33,11.18,1.86,0.79,14.81,75.16,2.47,60.38,4.05,86.21,4.19,73.33,13.09,82.56,0.47,30.0,15.77,10.83,0.08,0.7,0.0,0.0,0.05,0.0,0.33,1.58,55.88,1.07,39.13,0.05,0.0,0.75,0.09,1.07,65.22,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.05,0,0.0
C. Aránguiz,Universidad de Chile,Universidad de Chile,"LCMF, DMF",37,1600000,2027-12-31,25,2266,6,7.3,4,1.87,15.41,47.94,Chile,Chile,right,171,69,no,7.27,5.72,66.67,1.75,29.55,0.28,0.46,0.16,3.18,5.29,1.11,6,0.24,1,0.04,0.99,0.24,1,0.04,0.29,0,0.0,19,0.75,47.37,31.579,0.16,0.36,55.56,0.16,75.0,0.2,40.0,0.04,0.95,37.5,5.4,36.03,0.99,0.99,0.08,32.33,0.16,1.23,46.15,87.26,16.76,80.09,6.91,94.25,14.85,92.78,42.58,89.37,3.22,62.96,17.07,30.56,0.07,1.03,0.04,0.16,0.08,100.0,0.48,7.86,80.3,1.91,54.17,0.4,40.0,1.11,0.2,7.47,79.26,0,,0,,0,0.0,0.0,0.0,,,0.36,,,0.2,0.0,0.0,0.75,6,83.333
Javier Correa,Colo Colo,Colo Colo,CF,33,1500000,2027-12-31,25,2237,11,16.29,2,1.94,14.56,40.06,Argentina,Argentina,right,186,84,no,2.45,2.57,51.56,2.57,48.44,0.04,0.07,0.0,1.09,1.86,0.76,8,0.32,0,0.0,3.26,0.44,11,0.44,0.66,1,0.04,117,4.71,36.75,9.402,0.08,0.32,12.5,0.2,0.0,0.12,33.33,0.0,2.82,50.0,7.0,34.48,6.03,1.05,0.04,11.71,1.61,0.68,12.75,71.61,3.1,62.34,2.66,89.39,4.02,77.0,11.95,73.74,0.48,58.33,16.6,13.01,0.08,0.52,0.0,0.04,0.08,100.0,0.2,1.21,73.33,1.33,54.55,0.12,66.67,0.89,0.04,0.89,72.73,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.36,0.36,11.11,0.0,1,0.0
E. Bello,Atlético Nacional,Universidad Católica,"RW, RAMF, RWF",30,1500000,2027-12-31,26,1646,6,2.97,1,2.23,14.33,41.22,Venezuela,Venezuela,right,176,72,no,4.43,3.55,63.08,3.39,53.23,0.11,0.19,0.11,2.08,3.65,0.71,0,0.0,0,0.0,2.13,0.33,6,0.33,0.16,1,0.05,25,1.37,56.0,24.0,0.05,2.13,23.08,0.77,14.29,1.31,29.17,0.16,1.26,69.57,6.12,25.0,2.19,1.2,0.27,13.12,2.02,0.6,17.77,76.0,4.05,63.51,4.59,96.43,5.63,73.79,15.2,84.53,0.49,33.33,17.67,11.71,0.12,0.82,0.16,0.0,0.0,0.0,0.16,1.15,57.14,1.64,43.33,0.0,0.0,0.66,0.55,2.73,64.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,1.09,0.33,66.67,1.59,0,0.0
D. Valencia,Universidad Católica,Universidad Católica,"CF, RAMF",26,1500000,2026-12-31,25,1594,4,4.76,2,1.0,20.16,37.54,Chile,Chile,right,185,74,no,5.31,4.07,59.72,5.93,33.33,0.23,0.38,0.06,2.65,4.45,1.47,6,0.34,1,0.06,1.58,0.23,3,0.17,0.27,2,0.11,21,1.19,52.38,19.048,0.11,0.96,35.29,0.17,66.67,0.79,28.57,0.06,1.19,52.38,7.57,31.34,2.43,0.68,0.17,10.9,2.09,1.52,16.71,72.97,3.5,56.45,5.25,80.65,4.35,81.82,15.36,75.74,0.4,57.14,15.26,9.1,0.06,0.51,0.0,0.0,0.06,0.0,0.23,1.3,39.13,1.07,47.37,0.06,0.0,0.62,0.34,1.47,69.23,0,,0,,0,0.0,0.0,0.0,,,0.06,,,0.0,0.0,0.0,0.0,1,100.0
